,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,1.0,Easy On Me,Easy On Me,Adele,['Adele'],0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4,3
1,0.44745484400656815,Stay,STAY (with Justin Bieber),The Kid LAROI & Justin Bieber,"['The Kid LAROI', 'Justin Bieber']",5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4,16
2,0.5638586956521738,Industry Baby,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X & Jack Harlow,"['Lil Nas X', 'Jack Harlow']",27NovPIUIRrOZoCHxABJwK,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,14
3,1.0,Fancy Like,Fancy Like,Walker Hayes,['Walker Hayes'],3ZozFqJJlDBNIm4xqxn2ZD,0.649,0.76,1,-6.487,1,0.0574,0.114,0.0,0.317,0.843,80.018,161853,4,19
4,1.0,Bad Habits,Bad Habits,Ed Sheeran,['Ed Sheeran'],6PQ88X9TkUIAUIZJHW2upE,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4,18
5,0.3377659574468085,Way 2 Sexy,Way 2 Sexy (with Future & Young Thug),Drake Featuring Future & Young Thug,"['Drake', 'Future', 'Young Thug']",0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605,4,8
6,1.0,Shivers,Shivers,Ed Sheeran,['Ed Sheeran'],75MNhvTCCKsST3YqqUiU9r,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,7
7,1.0,Good 4 U,good 4 u,Olivia Rodrigo,['Olivia Rodrigo'],4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4,24
8,1.0,Need To Know,Need to Know,Doja Cat,['Doja Cat'],3Vi5XqYrmQgOYBajMWSvCi,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4,20
9,0.7857142857142857,Levitating,Levitating (feat. DaBaby),Dua Lipa,"['Dua Lipa', 'DaBaby']",463CkQjx2Zk1yXoBuierM9,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,56
10,0.39879414298018945,Essence,Essence (feat. Tems),Wizkid Featuring Justin Bieber & Tems,"['WizKid', 'Tems']",5FG7Tl93LdH117jEKYl3Cm,0.849,0.707,0,-6.002,1,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040,4,17
11,0.6,Kiss Me More,Kiss Me More (feat. SZA),Doja Cat Featuring SZA,"['Doja Cat', 'SZA']",748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,4,29
12,1.0,Heat Waves,Heat Waves,Glass Animals,['Glass Animals'],3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,41
13,1.0,Beggin',Beggin',Maneskin,['Måneskin'],3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,18
14,0.8225806451612903,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,Elton John & Dua Lipa,"['Elton John', 'Dua Lipa', 'PNAU']",6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4,8
15,0.7758620689655172,You Right,You Right,Doja Cat & The Weeknd,"['Doja Cat', 'The Weeknd']",0k4d5YPDr1r7FX77VdqWez,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,18
16,0.532015065913371,Save Your Tears,Save Your Tears (with Ariana Grande) (Remix),The Weeknd & Ariana Grande,"['The Weeknd', 'Ariana Grande']",37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4,46
17,0.7790697674418605,If I Didn't Love You,If I Didn't Love You,Jason Aldean & Carrie Underwood,"['Jason Aldean', 'Carrie Underwood']",5f3MXmTmstozFg0BH1yPUk,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,14
18,1.0,Traitor,traitor,Olivia Rodrigo,['Olivia Rodrigo'],5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,23
19,0.8636363636363636,My Universe,My Universe,Coldplay x BTS,"['Coldplay', 'BTS']",3FeVmId7tL5YN8B7R3imoM,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4,5
20,0.3952380952380952,Who Want Smoke??,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)","Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage","['Nardo Wick', 'G Herbo', 'Lil Durk', '21 Savage']",4yNoUQkYf1QF8iYlEzNynH,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4,3
21,0.30231560891938253,Knife Talk,Knife Talk (with 21 Savage ft. Project Pat),Drake Featuring 21 Savage & Project Pat,"['Drake', '21 Savage', 'Project Pat']",2BcMwX1MPV6ZHP4tUT9uq6,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966,4,8
22,0.7558139534883721,Meet Me At Our Spot,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,"['THE ANXIETY', 'WILLOW', 'Tyler Cole']",07MDkzWARZaLEdKxo6yArG,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4,7
23,1.0,Montero (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,['Lil Nas X'],1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4,31
24,0.5648148148148149,Chasing After You,Chasing After You (with Maren Morris),Ryan Hurd With Maren Morris,"['Ryan Hurd', 'Maren Morris']",1ZIKpMTRPqhwAoVXWY3tXI,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,207974,4,26
25,0.5057471264367817,Girls Want Girls,Girls Want Girls (with Lil Baby),Drake Featuring Lil Baby,"['Drake', 'Lil Baby']",37Nqx7iavZpotJSDXZWbJ3,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4,8
26,0.6850490196078431,Moth To A Flame,Moth To A Flame (with The Weeknd),Swedish House Mafia & The Weeknd,"['Swedish House Mafia', 'The Weeknd']",2gpWyfu7eZ01zzncHpxOtA,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,234000,4,1
27,0.680327868852459,Let's Go Brandon,Let's Go Brandon,Bryson Gray Featuring Tyson James & Chandler Crump,"['Bryson Gray', 'Tyson James', 'Chandler Crump']",3qwnYfT6vhs5gNRjXSLAwR,0.908,0.702,1,-3.688,0,0.339,0.0248,0.0,0.0877,0.522,137.013,224697,4,1
28,1.0,Thats What I Want,THATS WHAT I WANT,Lil Nas X,['Lil Nas X'],0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4,6
29,1.0,Pepas,Pepas,Farruko,['Farruko'],5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4,14
30,1.0,Love Nwantiti (Ah Ah Ah),love nwantiti (ah ah ah),CKay,['CKay'],2Xr1dTzJee307rmrkt8c0g,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4,6
31,1.0,Take My Breath,Take My Breath,The Weeknd,['The Weeknd'],6OGogr19zPTM4BALXuMQpF,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4,12
32,1.0,Happier Than Ever,Happier Than Ever,Billie Eilish,['Billie Eilish'],4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3,13
