,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,1.0,Because I Love You (The Postman Song),Because I Love You (The Postman Song),Stevie B,['Stevie B'],5133Vr9T5jaSNBlqSQRJDx,0.506,0.321,1,-11.796,1,0.0289,0.74,1.21e-06,0.125,0.0724,128.391,300107,4,13
1,1.0,Justify My Love,Justify My Love,Madonna,['Madonna'],6BWRvw630R8z2vNMok6quI,0.705,0.821,1,-7.085,1,0.128,0.00244,0.684,0.0572,0.456,99.642,294267,4,7
2,1.0,From A Distance,From a Distance,Bette Midler,['Bette Midler'],48eiLW57CqSmCYNZRM2J8M,0.536,0.242,7,-11.716,1,0.0277,0.674,0.0,0.331,0.331,137.989,276346,4,13
3,1.0,Impulsive,Impulsive,Wilson Phillips,['Wilson Phillips'],2lxfnTyWxW381PXDm9Mg77,0.657,0.76,4,-8.613,1,0.0298,0.171,0.00551,0.224,0.71,107.872,274267,4,12
4,0.8157894736842105,Tom's Diner,Tom's Diner,DNA Featuring Suzanne Vega,"['Suzanne Vega', 'DNA']",7f9sC9fvtjYSZYOLSmKJlq,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307,4,13
5,1.0,High Enough,High Enough,Damn Yankees,['Damn Yankees'],5t5rCnsgRBtcKqTB7SbD1Q,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,287320,4,15
6,1.0,I'm Your Baby Tonight,I'm Your Baby Tonight,Whitney Houston,['Whitney Houston'],3SmPl0CGxvvkQCrTv7edEE,0.665,0.899,6,-7.75,1,0.0877,0.303,2.21e-06,0.445,0.873,165.16,299427,3,11
7,0.71875,Freedom,Freedom! '90 - Remastered,George Michael,['George Michael'],3tyTt5pEWblt96j1HsXiV5,0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691,390862,4,10
8,1.0,The Way You Do The Things You Do,The Way You Do The Things You Do,UB40,['UB40'],6ozp716QFraV8OrewK6ln4,0.865,0.414,5,-13.256,0,0.168,0.225,0.00159,0.0425,0.937,80.852,182467,4,16
9,1.0,Sensitivity,Sensitivity,Ralph Tresvant,['Ralph Tresvant'],3lRgzwd3g1TewI4zjgbh9V,0.683,0.661,1,-12.823,1,0.0459,0.137,0.557,0.0772,0.707,96.956,281333,4,9
10,1.0,Love Will Never Do (Without You),Love Will Never Do (Without You),Janet Jackson,['Janet Jackson'],1SkJ8HjZUZRPYT3R2rh5sA,0.739,0.951,1,-8.863,1,0.0496,0.139,0.0062,0.462,0.551,103.17,350000,4,7
11,0.6184419713831479,"Miracle (From ""Young Guns II"")",Miracle (In the Style of Jon Bon Jovi) [Young Guns II] [Karaoke Version],Jon Bon Jovi,['Ameritz Countdown Karaoke'],0OFUZeNNCpUGdmipLkDdl1,0.634,0.503,3,-13.448,1,0.0264,0.0115,0.739,0.152,0.635,92.004,293329,4,10
12,0.8898305084745763,Something To Believe In,Something To Believe In - Remastered,Poison,['Poison'],7pUYjnFTXMs0mFWsE9epqV,0.52,0.711,3,-5.009,1,0.0386,0.266,1.09e-05,0.148,0.226,133.947,328360,4,13
13,1.0,Love Takes Time,Love Takes Time,Mariah Carey,['Mariah Carey'],48l7PNpT2fBoT4cdLW6EzP,0.403,0.338,8,-12.371,0,0.0322,0.727,0.0,0.0849,0.233,126.23,229227,4,16
14,1.0,Groove Is In The Heart,Groove Is in the Heart,Deee-Lite,['Deee-Lite'],2UVLuddklEVak5PXgC7baA,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,4,16
15,1.0,The First Time,The First Time,Surface,['Surface'],0NFMOIvms3oKXx7s1XM583,0.639,0.375,10,-11.148,1,0.0277,0.264,0.000546,0.0872,0.116,126.421,255427,4,9
16,1.0,Miles Away,Miles Away,Winger,['Winger'],3Bzh1AtiViTIaZV6yqySZH,0.363,0.528,5,-10.08,1,0.0305,0.0661,0.0,0.334,0.317,182.21,252867,4,12
17,1.0,One And Only Man,One And Only Man,Steve Winwood,['Steve Winwood'],3Mjn7q1ubHIhTGwciFMrB9,0.606,0.87,2,-9.012,0,0.0282,0.0119,0.00386,0.127,0.855,104.99,302733,4,9
18,0.8,Wiggle It,Wiggle It - Radio Mix,2 In A Room,['2 In A Room'],4Ainx6BECl4tc4py2iv93e,0.781,0.838,2,-13.943,1,0.0494,0.0718,5.42e-06,0.0381,0.849,122.819,244133,4,13
19,0.5750487329434697,After The Rain,After the Fire Is Gone (feat. Tina Rose),Nelson,"['Willie Nelson', 'Tina Rose']",4vknwb5NnzycN8p69AODWB,0.705,0.454,2,-7.435,1,0.0294,0.283,4.26e-05,0.117,0.427,117.874,163773,4,9
20,0.9722222222222222,Gonna Make You Sweat (Everybody Dance Now),Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,['C & C Music Factory'],7eheoW4hxrH51ww2QePVwF,0.557,0.798,6,-7.405,1,0.0935,0.000851,0.675,0.183,0.794,112.187,244093,4,7
21,0.9516129032258065,Feels Good,Feels Good,Tony Toni Tone,['Tony! Toni! Toné!'],4cRR2gUTOerkUOW5iZpm91,0.827,0.852,2,-12.052,1,0.0942,0.115,1.49e-05,0.299,0.635,117.17,298373,4,18
22,1.0,Play That Funky Music,Play That Funky Music,Vanilla Ice,['Vanilla Ice'],1Ezs8eYxuZjhlgyoI1Bo76,0.851,0.514,4,-15.279,0,0.165,0.000928,3.58e-06,0.381,0.573,100.425,285800,4,4
23,0.875,Just Another Dream,Just Another Dream - 7” US Mix,Cathy Dennis,['Cathy Dennis'],4AdgGvKgBh1W8Pl7afz4TE,0.668,0.736,0,-10.06,0,0.0387,0.0112,0.0612,0.0767,0.756,118.778,241920,4,10
24,1.0,I'm Not In Love,I'm Not In Love,Will To Power,['Will To Power'],0nCYZQ1nvXe7PghwP028jD,0.545,0.494,4,-10.655,1,0.0336,0.00822,0.0861,0.0908,0.355,75.026,227907,4,7
25,1.0,For You,For You,The Outfield,['The Outfield'],57OfvZ1HFFTWQltTgdyj6N,0.623,0.675,10,-9.196,1,0.0309,0.226,8.37e-05,0.156,0.633,118.9,267280,4,9
26,0.8518518518518519,Hang In Long Enough,Hang in Long Enough - 2016 Remaster,Phil Collins,['Phil Collins'],4y42JYIIfYXrJ63s5hQQWS,0.764,0.82,10,-5.153,0,0.0349,0.321,0.0219,0.917,0.56,119.985,285000,4,8
27,1.0,More Than Words Can Say,More Than Words Can Say,Alias,['Alias'],1EB3Z38oKDKVp4K2yEO2dl,0.412,0.376,4,-11.789,1,0.0289,0.609,0.00223,0.11,0.153,69.064,234196,4,17
28,1.0,Stranded,Stranded,Heart,['Heart'],5KwYd278TmyAkLs686tsyw,0.388,0.55,6,-9.903,1,0.0311,0.157,0.0,0.0913,0.253,159.978,238827,3,15
29,1.0,Fairweather Friend,Fairweather Friend,Johnny Gill,['Johnny Gill'],7a35kVTnsXzlplOrxOIN9W,0.721,0.803,11,-8.579,1,0.0521,0.0101,6.64e-06,0.0637,0.786,105.12,276427,4,11
30,0.6666666666666666,Anything Is Possible,Sure,Debbie Gibson,['Debbie Gibson'],4Of5Ms5foUsVk5bBXXna8f,0.596,0.448,10,-10.098,1,0.0272,0.381,0.0,0.204,0.22,77.832,256480,4,7
