,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,9062,0.447,0.6940000000000001,7,-4.637,0,0.382,0.0293,5.46e-06,0.16699999999999998,0.509,175.868,227853,9
1,1533,0.866,0.45399999999999996,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067,12
2,1533,0.9390000000000001,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,212360,13
3,1547,0.9059999999999999,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,292373,13
4,2159,0.7709999999999999,0.68,11,-5.881,0,0.22399999999999998,0.27699999999999997,1.18e-05,0.682,0.8079999999999999,119.95200000000001,276160,15
5,4474,0.872,0.872,1,-6.327999999999999,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,6
6,10340,0.506,0.799,1,-6.58,1,0.38,0.0791,0.0,0.0929,0.461,120.405,236080,11
7,10341,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533,36
8,7418,0.758,0.642,7,-8.128,0,0.221,0.0745,0.0,0.191,0.701,142.078,268067,11
9,10342,0.47600000000000003,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261853,23
10,9662,0.6970000000000001,0.629,9,-5.757000000000001,1,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413,6
11,7547,0.961,0.9,8,-6.874,1,0.0678,0.309,0.000199,0.354,0.95,120.006,189587,7
12,10343,0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.20199999999999999,0.706,160.02200000000002,173040,15
13,10009,0.6409999999999999,0.765,9,-6.626,1,0.0383,0.000975,0.0,0.387,0.19,91.009,240613,5
14,8364,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,230613,19
15,2159,0.9670000000000001,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.9640000000000001,117.0,242733,24
16,10344,0.563,0.5920000000000001,9,-4.571000000000001,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,31
17,9420,0.45399999999999996,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,12
18,9069,0.162,0.7859999999999999,7,-2.353,1,0.038,0.0374,0.0,0.14300000000000002,0.138,161.192,239907,3
19,8728,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,238173,22
20,8002,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.14300000000000002,148.57399999999998,243373,12
21,10345,0.672,0.585,0,-5.797000000000001,1,0.0582,0.192,0.0,0.156,0.8340000000000001,77.998,238160,11
