,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,6178,0.727,0.9740000000000001,4,-2.261,0,0.0664,0.10300000000000001,0.000532,0.174,0.965,79.52600000000001,235213,11
1,6178,0.871,0.597,5,-4.9319999999999995,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,234000,14
2,8016,0.8909999999999999,0.77,1,-6.124,1,0.0439,0.008620000000000001,0.0315,0.155,0.8190000000000001,112.99700000000001,182627,13
3,8364,0.7509999999999999,0.84,6,-4.855,1,0.349,0.36700000000000005,0.0,0.0916,0.8009999999999999,99.057,213760,17
4,8730,0.264,0.6629999999999999,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,366733,7
5,7248,0.67,0.616,10,-6.122999999999999,1,0.225,0.573,0.0,0.0535,0.523,120.12899999999999,270880,17
6,8358,0.557,0.5329999999999999,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,18
7,9370,0.662,0.748,5,-3.0410000000000004,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,19
8,9372,0.81,0.7909999999999999,7,-5.909,1,0.18100000000000002,0.0893,0.0,0.0838,0.948,153.067,314400,15
9,6904,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059000000000000004,0.34,104.009,258427,7
10,5310,0.775,0.53,1,-6.564,0,0.11900000000000001,0.2,0.0,0.231,0.775,94.985,432147,19
11,9062,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.7909999999999999,91.025,244827,20
12,8522,0.772,0.7240000000000001,6,-5.7989999999999995,0,0.307,0.0149,0.0,0.355,0.518,84.038,298600,21
13,6505,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.7709999999999999,126.316,225867,9
14,9030,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.01899999999999,334067,35
15,8728,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.00024700000000000004,0.226,0.597,163.118,207467,19
16,9062,0.75,0.45799999999999996,1,-9.092,1,0.0803,0.226,3.2500000000000004e-05,0.13699999999999998,0.536,83.61,301133,7
17,7239,0.5589999999999999,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,316053,4
18,8366,0.755,0.381,8,-6.696000000000001,0,0.0711,0.29100000000000004,5.13e-06,0.0974,0.695,73.108,263507,13
19,5681,0.545,0.7959999999999999,10,-2.762,0,0.406,0.0467,0.00028700000000000004,0.165,0.629,166.122,231987,11
20,9373,0.675,0.779,6,-1.439,0,0.402,0.161,0.0,0.0656,0.5529999999999999,95.73899999999999,232227,9
21,333,0.495,0.894,10,-4.89,1,0.102,0.136,0.0,0.106,0.777,168.062,274360,23
22,9063,0.927,0.596,10,-7.058,0,0.301,0.0979,0.0,0.28300000000000003,0.914,94.99700000000001,224667,12
23,6216,0.494,0.672,3,-4.877,1,0.0405,0.0273,0.0,0.105,0.557,156.208,277027,9
24,9374,0.49200000000000005,0.8959999999999999,4,-5.819,0,0.11699999999999999,0.000172,2.78e-06,0.18899999999999997,0.534,184.981,285570,36
25,8375,0.509,0.5379999999999999,5,-6.835,1,0.0379,0.306,5.03e-06,0.091,0.284,170.111,240600,15
26,8080,0.496,0.863,9,-4.1530000000000005,1,0.0381,0.0046,0.0,0.639,0.243,110.01799999999999,185587,8
