,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,137,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.55799999999999,228933,12
1,6914,0.5770000000000001,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,266973,28
2,6145,0.7609999999999999,0.639,5,-7.577000000000001,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,219120,19
3,1255,0.873,0.593,7,-8.942,1,0.10300000000000001,0.078,0.0069700000000000005,0.10400000000000001,0.495,123.09100000000001,301200,2
4,6231,0.815,0.529,6,-10.117,0,0.28,0.0191,0.0,0.406,0.73,99.439,325933,4
5,7182,0.721,0.431,1,-6.632999999999999,1,0.045,0.244,0.0,0.0886,0.318,119.76,247133,9
6,6905,0.821,0.703,11,-8.464,0,0.24,0.192,0.0,0.0816,0.536,105.154,203627,9
7,7183,0.546,0.643,6,-4.069,0,0.0437,0.0745,0.0,0.213,0.7040000000000001,181.838,229227,7
8,2971,0.555,0.698,0,-8.874,1,0.0287,0.40299999999999997,0.0,0.0851,0.816,168.12,277267,4
9,7184,0.779,0.715,2,-5.886,0,0.0368,0.297,0.0,0.157,0.621,126.036,281747,18
10,7185,0.263,0.871,2,-7.496,1,0.131,0.106,0.0,0.363,0.622,206.68,278960,16
11,4886,0.569,0.44,7,-8.948,1,0.035,0.47100000000000003,0.0,0.14300000000000002,0.151,75.001,303373,3
12,7186,0.43700000000000006,0.723,1,-7.013,1,0.0471,0.0884,3.91e-05,0.113,0.344,139.765,251293,5
13,7187,0.41,0.46799999999999997,11,-8.177,1,0.0553,0.298,1.1900000000000001e-05,0.0426,0.475,177.50799999999998,320027,9
14,6131,0.7020000000000001,0.493,7,-7.631,1,0.040999999999999995,0.39899999999999997,0.0,0.11199999999999999,0.33299999999999996,125.389,270933,13
15,6861,0.569,0.511,3,-6.88,0,0.0349,0.257,0.0,0.0997,0.193,114.04700000000001,292507,3
16,7188,0.613,0.46399999999999997,1,-8.918,1,0.0241,0.17600000000000002,0.0,0.10300000000000001,0.17600000000000002,139.80200000000002,275773,18
