,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,8030,0.73,0.602,6,-3.782,0,0.20600000000000002,0.36200000000000004,3.69e-06,0.16899999999999998,0.927,97.954,221133,15
1,8357,0.723,0.927,8,-5.848,1,0.20800000000000002,0.0925,2.57e-06,0.128,0.601,155.898,226667,14
2,2924,0.826,0.5660000000000001,2,-6.071000000000001,0,0.0582,0.125,0.0,0.281,0.542,94.73100000000001,227910,9
3,2922,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.340000000000001e-05,0.0765,0.354,98.001,236827,20
4,7434,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.0008900000000000001,0.11699999999999999,0.141,138.852,274800,34
5,6178,0.843,0.8059999999999999,4,-5.946000000000001,0,0.26899999999999996,0.14300000000000002,0.0,0.0771,0.613,94.948,270507,8
6,5976,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.7340000000000001,101.99,186067,35
7,7599,0.544,0.659,9,-7.191,1,0.0298,0.42700000000000005,1.33e-06,0.126,0.361,109.93299999999999,274933,11
8,8358,0.545,0.865,11,-5.707999999999999,0,0.0286,0.006640000000000001,1.1e-05,0.168,0.5429999999999999,99.009,233933,39
9,7648,0.85,0.674,7,-7.981,0,0.0373,0.309,0.0006450000000000001,0.0356,0.74,115.005,220107,23
10,6904,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.8009999999999999,98.631,227867,10
11,589,0.55,0.5870000000000001,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975,284760,14
12,8359,0.7390000000000001,0.75,0,-4.513,0,0.0278,0.205,0.0,0.157,0.758,109.98299999999999,200160,17
13,8360,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.10099999999999999,0.6940000000000001,97.92200000000001,298960,21
14,5310,0.42,0.46299999999999997,6,-9.056000000000001,1,0.12,0.068,0.0,0.11900000000000001,0.659,78.83,334000,14
15,4385,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667,7
16,8361,0.823,0.7,0,-5.042,0,0.035,0.0264,0.0,0.0531,0.75,108.01899999999999,210400,2
17,8362,0.8340000000000001,0.48100000000000004,2,-7.824,0,0.188,0.0732,0.0,0.0934,0.406,89.84899999999999,285907,13
18,6518,0.575,0.7859999999999999,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,230093,12
19,8001,0.7859999999999999,0.8420000000000001,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.57700000000001,221227,4
20,7579,0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,250173,16
21,7230,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.8800000000000002e-05,0.055999999999999994,0.794,95.34899999999999,285160,17
22,1564,0.457,0.9259999999999999,0,-5.461,1,0.038,0.000487,5.6899999999999994e-05,0.0949,0.41,93.964,202027,9
23,8364,0.915,0.79,6,-3.1860000000000004,0,0.207,0.16,0.0,0.11199999999999999,0.9670000000000001,140.095,275907,14
24,362,0.539,0.9259999999999999,2,-6.495,1,0.0499,0.013999999999999999,0.0013599999999999999,0.36,0.45399999999999996,136.279,246400,13
25,8366,0.643,0.368,11,-8.379,0,0.033,0.0237,1.35e-06,0.157,0.414,125.95,268516,9
26,1689,0.736,0.802,7,-8.527000000000001,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973,21
27,6014,0.605,0.804,5,-7.521,1,0.0363,0.265,4.93e-06,0.345,0.601,98.866,217733,11
28,7575,0.7070000000000001,0.9229999999999999,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.8420000000000001,108.04899999999999,203000,5
29,1689,0.6990000000000001,0.618,7,-7.337999999999999,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,4
30,8368,0.754,0.376,0,-7.561,1,0.204,0.40399999999999997,0.0,0.358,0.5539999999999999,95.01799999999999,251427,12
31,7472,0.92,0.861,7,-5.435,1,0.218,0.21100000000000002,2.59e-05,0.0288,0.718,97.969,211400,3
32,7594,0.626,0.424,2,-8.952,1,0.0253,0.313,1.26e-05,0.134,0.17300000000000001,91.81200000000001,210533,13
33,7593,0.612,0.6629999999999999,1,-9.314,1,0.035,0.009309999999999999,0.0152,0.0637,0.5579999999999999,100.178,336360,11
34,7625,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.37200000000000005,152.017,236867,10
35,7043,0.584,0.429,3,-9.289,1,0.027999999999999997,0.23,0.0,0.0708,0.355,138.884,234160,11
36,7599,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.46799999999999,256133,36
37,6876,0.677,0.648,0,-4.4,1,0.0259,0.0987,0.0,0.5539999999999999,0.44799999999999995,116.12799999999999,260267,4
38,8369,0.779,0.7879999999999999,2,-4.63,0,0.0362,0.278,2.5e-06,0.0708,0.7909999999999999,119.999,206933,6
39,8370,0.8590000000000001,0.622,11,-8.196,1,0.0445,0.0661,0.0,0.0394,0.433,134.007,243533,22
40,7418,0.92,0.677,2,-3.484,1,0.266,0.21600000000000003,1.68e-06,0.0981,0.9390000000000001,91.939,223267,6
41,8015,0.5920000000000001,0.39,9,-10.642000000000001,1,0.027000000000000003,0.47700000000000004,0.0,0.12,0.14300000000000002,146.039,226227,12
42,6920,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627,13
43,7202,0.637,0.523,4,-7.8020000000000005,1,0.0326,0.29600000000000004,0.0,0.10099999999999999,0.23800000000000002,125.979,231200,4
44,6640,0.659,0.46799999999999997,8,-7.439,1,0.0232,0.363,0.0,0.0964,0.37,99.066,257400,20
45,8371,0.649,0.852,5,-6.519,0,0.0307,0.00119,3.32e-05,0.0937,0.28800000000000003,96.65299999999999,218760,19
46,8372,0.5479999999999999,0.542,1,-8.435,0,0.0409,0.544,0.0,0.14800000000000002,0.389,83.10600000000001,271868,6
47,8373,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.7609999999999999,88.93299999999999,263440,9
48,5731,0.701,0.503,5,-7.535,1,0.026000000000000002,0.5720000000000001,0.0,0.33299999999999996,0.726,94.073,154200,9
49,7236,0.58,0.48700000000000004,7,-9.809,1,0.0318,0.43700000000000006,0.0,0.0968,0.317,126.97200000000001,207560,7
50,8374,0.596,0.706,2,-5.562,1,0.0261,0.359,0.0,0.36,0.705,146.095,233880,14
51,5311,0.743,0.77,1,-4.069,0,0.284,0.0567,0.0,0.063,0.7440000000000001,94.87899999999999,226267,2
52,4653,0.747,0.6459999999999999,7,-9.185,1,0.191,0.273,3.7000000000000006e-06,0.0931,0.73,87.01100000000001,259333,13
53,8070,0.627,0.647,11,-6.818,1,0.0294,0.0457,0.0,0.0655,0.521,91.015,272053,4
54,3326,0.78,0.768,6,-4.325,0,0.23800000000000002,0.0371,2.34e-06,0.518,0.507,80.063,404107,9
55,7608,0.66,0.74,1,-7.175,1,0.0258,0.051,1.4499999999999998e-05,0.0894,0.502,107.999,251173,4
56,8376,0.6940000000000001,0.9470000000000001,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.01899999999999,208733,5
57,7592,0.43,0.708,7,-6.803999999999999,1,0.0351,0.133,0.0,0.23800000000000002,0.35600000000000004,173.706,281427,5
58,8377,0.61,0.723,4,-7.572,1,0.0422,0.0103,0.0447,0.0748,0.45,97.147,229733,5
59,8358,0.493,0.88,6,-6.4239999999999995,0,0.0693,0.0108,2.6600000000000003e-05,0.226,0.389,147.91299999999998,264800,11
60,5763,0.6579999999999999,0.434,1,-8.527000000000001,1,0.025,0.354,1.75e-05,0.11199999999999999,0.218,83.921,232640,17
61,4637,0.737,0.5429999999999999,8,-10.402999999999999,1,0.0374,0.0598,0.01,0.10300000000000001,0.256,112.016,265667,5
62,7248,0.7509999999999999,0.568,5,-5.431,0,0.0872,0.136,0.0,0.0288,0.6459999999999999,128.002,246720,2
63,6871,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933,4
64,7309,0.7240000000000001,0.41600000000000004,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,348893,20
65,8380,0.467,0.619,8,-6.046,0,0.0345,0.21600000000000003,0.0,0.0886,0.34600000000000003,167.907,236107,2
66,8381,0.43799999999999994,0.386,4,-10.024,1,0.034,0.6890000000000001,0.0,0.113,0.281,131.92600000000002,291200,1
67,8382,0.517,0.8079999999999999,10,-4.519,1,0.0262,0.0769,0.0,0.298,0.52,85.052,230960,1
68,8383,0.711,0.565,4,-4.213,1,0.027000000000000003,0.589,4.5799999999999995e-05,0.11599999999999999,0.447,120.04799999999999,196093,2
69,7662,0.841,0.835,8,-6.191,0,0.308,0.263,0.0,0.10800000000000001,0.7020000000000001,133.024,294040,3
70,8156,0.6659999999999999,0.7,0,-6.082999999999999,1,0.0267,0.131,0.0,0.254,0.644,104.021,224107,2
71,8033,0.603,0.9329999999999999,1,-3.358,1,0.171,0.00591,0.0,0.20600000000000002,0.7090000000000001,96.306,213760,8
72,7598,0.732,0.467,1,-4.9510000000000005,1,0.07,0.235,0.0,0.0528,0.5529999999999999,120.13600000000001,195080,15
73,8384,0.6940000000000001,0.617,10,-3.5589999999999997,0,0.049,0.226,0.0,0.247,0.305,114.064,297893,16
74,8385,0.6729999999999999,0.812,0,-3.4360000000000004,1,0.0468,0.348,0.0,0.106,0.96,95.024,184107,2
75,5780,0.42100000000000004,0.79,7,-4.457,1,0.0417,0.319,3.41e-06,0.257,0.303,168.643,221067,1
76,7590,0.664,0.877,2,-4.251,1,0.0334,0.000542,2.95e-05,0.284,0.961,146.804,220947,6
77,8386,0.414,0.402,10,-8.911,0,0.0427,0.7,0.0,0.363,0.171,105.368,340040,19
78,6933,0.9359999999999999,0.6779999999999999,4,-3.012,0,0.21,0.0795,0.0,0.0838,0.8220000000000001,96.911,255640,1
79,5728,0.74,0.7659999999999999,6,-2.9389999999999996,1,0.17800000000000002,0.11599999999999999,0.0,0.0406,0.807,170.53099999999998,235133,1
80,8387,0.585,0.84,7,-6.109,1,0.0324,0.0649,0.0,0.36700000000000005,0.534,94.944,179467,7
81,8388,0.42,0.268,1,-10.217,1,0.0332,0.484,0.0,0.0892,0.27,138.595,244000,8
82,7273,0.603,0.782,2,-4.832,1,0.162,0.11800000000000001,0.0,0.363,0.731,124.303,257893,11
83,7579,0.831,0.79,1,-4.7139999999999995,0,0.165,0.0024,0.0,0.0515,0.7909999999999999,93.14,262827,2
84,6914,0.628,0.8340000000000001,6,-6.341,0,0.0497,0.40299999999999997,0.0,0.051,0.626,97.865,215507,17
85,8391,0.655,0.5529999999999999,9,-6.854,0,0.0891,0.0636,1.73e-05,0.126,0.531,70.033,224667,3
86,7584,0.629,0.655,2,-3.798,1,0.0302,0.10300000000000001,0.0,0.12,0.764,76.7,188640,3
87,8392,0.777,0.846,10,-3.11,0,0.19399999999999998,0.0508,0.0,0.309,0.6459999999999999,105.45,232800,6
88,4886,0.6779999999999999,0.711,1,-8.949,1,0.0759,0.0165,0.0,0.0184,0.91,95.101,275200,1
