,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,11093,0.638,0.8320000000000001,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,8
1,2947,0.6890000000000001,0.784,2,-2.972,1,0.07400000000000001,0.182,0.0,0.0843,0.561,99.954,263173,8
2,4978,0.706,0.5579999999999999,2,-7.237,0,0.0593,0.146,0.0,0.11800000000000001,0.22699999999999998,110.443,223253,11
3,8360,0.7,0.7090000000000001,7,-5.006,1,0.0838,0.0048,0.0,0.028999999999999998,0.624,122.01899999999999,202960,10
4,11468,0.736,0.8170000000000001,8,-4.9,1,0.0407,0.00987,0.0016699999999999998,0.11699999999999999,0.653,119.95,204760,7
5,2947,0.789,0.706,11,-4.2330000000000005,0,0.0429,0.11199999999999999,1.7100000000000002e-05,0.0586,0.638,125.911,235493,14
6,4978,0.637,0.843,5,-5.412999999999999,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,21
7,11847,0.711,0.629,10,-6.888999999999999,0,0.0308,0.0723,3.03e-06,0.196,0.614,123.009,173000,5
8,8362,0.531,0.752,1,-6.1610000000000005,1,0.0305,0.0421,0.0,0.12,0.10300000000000001,89.917,237800,17
9,10016,0.8440000000000001,0.601,1,-5.2829999999999995,1,0.157,0.0205,0.0,0.385,0.331,73.98899999999999,242013,18
10,770,0.684,0.8340000000000001,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,217667,10
11,11848,0.435,0.8370000000000001,3,-8.126,1,0.449,0.0067599999999999995,0.0,0.11699999999999999,0.778,124.913,216893,18
12,6145,0.6629999999999999,0.861,7,-3.398,0,0.109,0.0338,0.0,0.08199999999999999,0.654,119.963,220800,22
13,11851,0.7509999999999999,0.7829999999999999,4,-3.7239999999999998,1,0.0859,0.00379,0.0,0.036000000000000004,0.816,119.975,202613,28
14,2969,0.6659999999999999,0.877,0,-4.657,0,0.0446,0.0277,1.15e-05,0.142,0.272,125.98899999999999,231653,3
15,11853,0.76,0.595,1,-6.3660000000000005,1,0.0391,0.0054399999999999995,0.0,0.24100000000000002,0.361,131.497,263773,14
16,11797,0.6990000000000001,0.882,4,-3.8960000000000004,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813,12
17,5776,0.496,0.785,7,-3.472,1,0.306,0.0328,0.0,0.0941,0.35700000000000004,170.02,318360,1
18,11855,0.773,0.736,9,-5.5889999999999995,1,0.0383,0.0335,0.0184,0.10400000000000001,0.212,127.056,184000,10
