,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,1,0.701,0.79,9,-6.16,1,0.0725,0.301,6.0599999999999996e-05,0.179,0.42100000000000004,99.104,236547,9
1,2,0.728,0.511,10,-11.177999999999999,1,0.0233,0.198,0.0005200000000000001,0.322,0.7140000000000001,96.406,220533,14
2,3,0.361,0.193,9,-17.125999999999998,0,0.0387,0.889,4.4e-05,0.0879,0.16399999999999998,64.572,217893,9
3,4,0.36200000000000004,0.183,3,-16.0,0,0.0347,0.861,0.000234,0.0932,0.2,136.64600000000002,231867,13
4,5,0.6409999999999999,0.894,8,-7.41,1,0.0273,0.0857,0.009000000000000001,0.157,0.972,109.823,199453,8
5,6,0.39299999999999996,0.312,9,-16.918,1,0.0366,0.307,0.0,0.134,0.36200000000000004,156.361,209600,10
6,7,0.626,0.425,0,-15.655999999999999,1,0.0356,0.231,0.0,0.114,0.9520000000000001,150.875,264333,9
7,9,0.778,0.667,11,-7.273,1,0.0258,0.0514,0.0312,0.092,0.9640000000000001,96.954,233893,7
8,10,0.741,0.58,4,-9.05,1,0.0304,0.11699999999999999,3.3100000000000005e-05,0.212,0.9440000000000001,127.402,171267,13
9,11,0.306,0.42200000000000004,0,-13.578,1,0.0345,0.0387,1.1e-06,0.0809,0.6709999999999999,201.042,269707,6
10,12,0.6920000000000001,0.525,9,-12.690999999999999,1,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,333200,6
11,13,0.78,0.523,9,-8.884,1,0.051,0.06,0.0629,0.24,0.855,147.86,247293,10
12,14,0.877,0.42200000000000004,10,-14.933,0,0.0546,0.04,0.00040599999999999995,0.182,0.97,131.10299999999998,307933,15
13,15,0.9329999999999999,0.528,5,-6.472,0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,109.975,214653,20
14,16,0.762,0.67,5,-5.862,1,0.0717,0.29,6.42e-06,0.0783,0.87,99.473,274560,10
15,17,0.326,0.312,10,-10.307,1,0.0284,0.6779999999999999,1.16e-06,0.11,0.13,137.115,264960,6
16,18,0.885,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.9059999999999999,121.632,298867,10
17,19,0.425,0.298,1,-12.037,0,0.0258,0.0154,0.00133,0.0725,0.0929,75.038,251947,12
18,20,0.685,0.718,0,-7.724,1,0.0521,0.122,0.0,0.0556,0.958,131.463,191067,8
