,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,6904,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.8109999999999999,173.585,276920,14
1,11468,0.755,0.8370000000000001,2,-2.718,0,0.142,0.0991,0.0,0.289,0.7140000000000001,120.02799999999999,199693,10
2,11240,0.696,0.9209999999999999,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.7140000000000001,119.001,294573,7
3,11469,0.706,0.7509999999999999,9,-6.3229999999999995,1,0.0708,0.17300000000000001,0.0,0.168,0.195,91.031,182307,17
4,11470,0.512,0.662,3,-6.797000000000001,1,0.0439,0.0275,0.0,0.11800000000000001,0.47200000000000003,180.114,228347,17
5,10817,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.00041799999999999997,0.105,0.7979999999999999,130.003,194347,19
6,11471,0.615,0.711,11,-5.507000000000001,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,18
7,9367,0.48200000000000004,0.754,9,-5.486000000000001,1,0.0538,0.579,0.22699999999999998,0.11,0.301,121.41799999999999,218467,13
8,7575,0.6970000000000001,0.7090000000000001,5,-1.9169999999999998,0,0.0455,0.0452,0.0,0.138,0.787,134.91,213173,10
9,11472,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507,24
10,11240,0.762,0.6920000000000001,5,-3.9730000000000003,0,0.0438,0.113,0.0,0.094,0.397,114.906,208307,16
11,9062,0.6940000000000001,0.825,1,-5.986000000000001,1,0.111,0.0895,1.86e-05,0.0618,0.7879999999999999,121.949,208067,21
12,8364,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.22399999999999998,0.418,143.96,201587,1
13,11473,0.415,0.9259999999999999,5,-1.304,0,0.374,0.253,0.0,0.256,0.542,158.423,357347,13
14,9091,0.209,0.872,9,-2.9960000000000004,1,0.0757,0.217,0.0,0.0768,0.294,78.139,281560,20
15,11472,0.8540000000000001,0.674,11,-4.896,1,0.0705,0.0204,0.0,0.10099999999999999,0.818,125.845,210800,6
16,10421,0.652,0.698,10,-4.667,0,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,202067,18
