,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,4444,0.6990000000000001,0.5429999999999999,10,-6.859,0,0.0383,0.0457,0.0,0.1,0.431,143.635,233867,11
1,8496,0.846,0.48200000000000004,1,-6.721,0,0.129,0.0246,0.0,0.39299999999999996,0.212,100.969,229867,19
2,8362,0.867,0.504,4,-7.737,0,0.24100000000000002,0.0358,0.0,0.307,0.84,82.99600000000001,271160,7
3,10006,0.8909999999999999,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,224253,14
4,10007,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983,207507,11
5,8728,0.515,0.8759999999999999,8,-3.7560000000000002,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920,17
6,1539,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.03399999999999,207627,23
7,9062,0.705,0.7959999999999999,7,-6.845,1,0.267,0.0708,0.0,0.38799999999999996,0.8640000000000001,166.042,210453,7
8,9091,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.12300000000000001,0.136,140.039,219493,18
9,9071,0.9420000000000001,0.892,6,-6.3629999999999995,0,0.196,0.023,0.000897,0.264,0.595,100.007,180493,12
10,8814,0.8009999999999999,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95,326960,20
11,7296,0.525,0.652,5,-7.042000000000001,0,0.28,0.278,0.0,0.33899999999999997,0.602,127.67299999999999,337640,13
12,8494,0.789,0.8809999999999999,11,-5.757999999999999,1,0.0331,0.109,0.0,0.355,0.647,133.299,236600,15
13,10009,0.682,0.483,10,-7.718,1,0.0451,0.00103,0.0,0.159,0.10800000000000001,84.012,280013,18
14,9701,0.7809999999999999,0.625,7,-9.139,1,0.373,0.00447,0.0,0.185,0.679,83.024,282093,15
15,3326,0.608,0.745,10,-5.496,0,0.365,0.0551,0.0,0.27,0.725,150.06799999999998,281120,6
16,10011,0.728,0.327,0,-11.595999999999998,0,0.0999,0.0948,0.0,0.10300000000000001,0.195,100.0,231040,19
17,8411,0.8140000000000001,0.494,8,-7.167000000000001,1,0.0846,0.624,0.0,0.0888,0.607,128.083,230973,13
18,9068,0.95,0.8029999999999999,1,-4.195,1,0.151,0.145,0.0,0.0748,0.86,117.0,213066,16
19,5283,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.6729999999999999,146.559,246333,6
20,1689,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,9
21,10012,0.494,0.8420000000000001,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,27
22,10013,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.08800000000000001,0.45399999999999996,81.99799999999999,209493,8
23,10012,0.622,0.961,11,-3.198,0,0.154,0.005229999999999999,0.0,0.0854,0.449,114.45200000000001,180267,9
24,7547,0.8109999999999999,0.726,0,-3.995,1,0.0813,0.154,0.0,0.11599999999999999,0.6659999999999999,131.02700000000002,264920,9
25,10014,0.452,0.574,6,-8.336,1,0.31,0.24600000000000002,0.0,0.18899999999999997,0.58,92.791,207187,4
26,9420,0.465,0.9540000000000001,10,-4.251,1,0.044000000000000004,0.000346,5.38e-06,0.573,0.45799999999999996,143.85,193653,21
27,1539,0.7440000000000001,0.696,7,-8.312999999999999,0,0.162,0.0535,0.0454,0.128,0.563,95.07,203733,10
28,8737,0.45899999999999996,0.42700000000000005,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.90200000000002,195493,46
29,8765,0.818,0.705,6,-6.678999999999999,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,32
30,4120,0.359,0.518,2,-3.537,1,0.0302,0.665,0.0,0.106,0.135,76.572,226493,7
31,8012,0.682,0.723,1,-4.628,1,0.21100000000000002,0.0109,0.0,0.406,0.364,80.634,263547,7
32,2928,0.546,0.8140000000000001,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,22
33,9689,0.436,0.5329999999999999,2,-4.266,0,0.0472,0.265,0.0,0.332,0.366,130.768,327693,13
34,2947,0.745,0.6940000000000001,8,-7.519,1,0.128,0.0962,0.0,0.0454,0.74,95.92399999999999,208107,11
35,6143,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.32799999999999996,0.741,87.904,196093,38
36,6891,0.643,0.919,2,-3.487,1,0.0551,0.33799999999999997,0.0,0.0555,0.823,114.98200000000001,241133,9
37,9402,0.489,0.647,9,-3.424,1,0.027000000000000003,0.205,0.0,0.0504,0.436,167.792,269587,11
38,9406,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,281973,15
39,4444,0.777,0.493,2,-6.516,1,0.126,0.18100000000000002,0.0,0.10800000000000001,0.82,134.086,232840,23
40,7239,0.6679999999999999,0.7240000000000001,7,-5.952999999999999,1,0.0536,0.00551,0.0,0.218,0.318,148.52200000000002,221373,17
41,10017,0.8590000000000001,0.773,7,-4.5489999999999995,1,0.266,0.0038200000000000005,0.0,0.129,0.691,166.824,274227,9
42,9121,0.664,0.706,2,-7.045,1,0.027000000000000003,0.129,1.06e-06,0.0857,0.6809999999999999,93.96799999999999,187053,12
