,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,26,0.7240000000000001,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,11
1,1234,0.595,0.9279999999999999,4,-4.457,1,0.0503,0.0569,0.0,0.0336,0.982,149.975,252885,17
2,197,0.6709999999999999,0.636,9,-6.672999999999999,1,0.0558,0.26899999999999996,4.09e-06,0.18,0.6509999999999999,81.477,222040,8
3,1235,0.7559999999999999,0.773,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.9540000000000001,98.384,336800,9
4,1236,0.775,0.866,9,-3.5980000000000003,1,0.0295,0.135,0.0376,0.152,0.875,131.338,295067,25
5,1237,0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,268200,19
6,1238,0.805,0.602,0,-9.7,0,0.0579,0.11900000000000001,0.000122,0.0581,0.7440000000000001,94.382,238600,9
7,1239,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.8909999999999999,107.23100000000001,220867,8
8,1240,0.254,0.853,2,-10.218,1,0.0517,0.10400000000000001,0.0,0.242,0.711,201.952,207000,15
9,801,0.366,0.23800000000000002,1,-13.853,1,0.038,0.6459999999999999,1e-05,0.0876,0.131,68.377,200507,12
10,58,0.603,0.674,10,-6.808,1,0.0295,0.62,0.0026100000000000003,0.26,0.5589999999999999,121.26100000000001,264240,9
11,70,0.6709999999999999,0.514,1,-13.561,0,0.0239,0.0921,1.53e-05,0.13699999999999998,0.8029999999999999,100.771,258206,12
12,10,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-05,0.33899999999999997,0.529,111.902,261560,11
13,284,0.6709999999999999,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.71799999999999,295893,9
14,233,0.797,0.872,9,-6.727,0,0.0575,0.29100000000000004,0.0,0.284,0.866,129.885,222427,13
15,20,0.377,0.326,5,-12.515,1,0.0292,0.249,0.000686,0.111,0.222,163.741,241040,12
16,579,0.631,0.505,7,-12.083,0,0.0903,0.5529999999999999,0.0,0.13699999999999998,0.687,90.204,215387,15
17,245,0.831,0.47,5,-10.939,1,0.0529,0.17600000000000002,0.0,0.09699999999999999,0.79,108.969,169987,6
18,1241,0.731,0.91,9,-4.559,0,0.0918,0.11,0.00044699999999999997,0.313,0.8859999999999999,120.991,209160,16
19,845,0.62,0.9359999999999999,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,8
20,833,0.573,0.429,2,-8.68,1,0.0294,0.597,8.18e-05,0.0839,0.361,139.097,233240,19
21,99,0.698,0.456,0,-12.773,1,0.039,0.35600000000000004,2.9600000000000005e-05,0.0313,0.7959999999999999,81.66,322333,5
22,37,0.632,0.7909999999999999,9,-6.856,0,0.0313,0.195,1.04e-05,0.353,0.804,92.854,245293,12
23,55,0.7509999999999999,0.852,9,-4.904,1,0.0295,0.0365,0.0,0.11,0.9390000000000001,116.542,205160,8
24,1242,0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.47200000000001,209213,7
25,193,0.5539999999999999,0.741,8,-6.587000000000001,1,0.165,0.0365,0.000975,0.106,0.956,202.347,188107,6
26,232,0.688,0.568,0,-8.74,1,0.0279,0.1,0.00162,0.11900000000000001,0.384,124.515,195026,5
27,249,0.687,0.649,9,-6.776,0,0.0273,0.0381,1.0800000000000002e-05,0.043,0.6409999999999999,114.811,217960,7
28,1243,0.546,0.35200000000000004,7,-12.065999999999999,1,0.032,0.40399999999999997,0.0,0.355,0.39,69.199,241760,14
29,63,0.615,0.563,9,-7.585,1,0.0254,0.28300000000000003,0.00118,0.11699999999999999,0.547,105.772,295053,2
30,18,0.7490000000000001,0.7120000000000001,1,-8.632,1,0.0384,0.33,0.0557,0.46799999999999997,0.965,96.37700000000001,239293,9
31,777,0.529,0.9059999999999999,7,-6.1160000000000005,1,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147,13
32,307,0.537,0.469,0,-7.941,1,0.0324,0.6,0.0,0.109,0.363,136.536,270067,15
33,1244,0.631,0.392,7,-10.229,1,0.028999999999999998,0.628,0.0,0.145,0.191,126.53200000000001,217013,15
34,139,0.784,0.662,0,-8.539,1,0.0627,0.11,0.0013599999999999999,0.11199999999999999,0.9229999999999999,148.416,328440,10
35,763,0.532,0.513,0,-11.419,1,0.0274,0.34700000000000003,6.44e-06,0.146,0.6759999999999999,121.09299999999999,248933,5
36,98,0.69,0.8370000000000001,7,-8.312000000000001,1,0.0289,0.127,7.2000000000000005e-06,0.102,0.9670000000000001,113.81700000000001,230160,5
37,107,0.45399999999999996,0.667,5,-5.53,1,0.0252,0.302,0.0,0.151,0.17600000000000002,78.523,309520,8
38,929,0.586,0.574,4,-10.83,1,0.0312,0.135,0.0,0.16899999999999998,0.7390000000000001,146.738,211227,3
39,6,0.392,0.46399999999999997,4,-8.647,1,0.039,0.753,0.0,0.28600000000000003,0.239,149.90200000000002,238773,7
40,16,0.7,0.387,5,-12.577,0,0.0542,0.267,0.000349,0.307,0.31,82.436,277960,13
41,1055,0.447,0.7440000000000001,2,-4.613,1,0.0311,3.6200000000000006e-05,0.106,0.21,0.552,139.959,226693,7
42,1240,0.679,0.609,0,-9.482000000000001,0,0.0347,0.0957,0.0011300000000000001,0.0474,0.695,132.467,198000,1
43,1245,0.8079999999999999,0.41700000000000004,9,-15.225999999999999,0,0.0316,0.10300000000000001,0.0,0.0609,0.887,114.55799999999999,235333,7
44,17,0.27699999999999997,0.289,6,-11.804,0,0.0267,0.35700000000000004,1.75e-06,0.141,0.0559,81.949,297787,6
45,23,0.76,0.536,7,-9.943,1,0.0716,0.193,0.0038399999999999997,0.0944,0.956,76.859,186400,17
46,213,0.882,0.501,7,-11.886,0,0.035,0.402,0.17300000000000001,0.248,0.961,119.12,252240,4
47,1246,0.569,0.226,7,-17.414,1,0.0371,0.8590000000000001,3.55e-06,0.0867,0.345,66.86399999999999,233400,5
48,1247,0.599,0.33799999999999997,4,-11.827,0,0.0257,0.754,0.000699,0.111,0.628,97.15700000000001,283733,3
49,1248,0.7440000000000001,0.376,4,-14.995999999999999,0,0.0366,0.0815,0.0,0.10800000000000001,0.42,100.78,262173,4
50,1249,0.6559999999999999,0.7559999999999999,11,-6.516,0,0.0399,0.00785,3.4899999999999995e-05,0.0927,0.542,118.56,478107,5
