,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,3326,0.6920000000000001,0.7440000000000001,2,-4.565,1,0.257,0.00868,0.00042300000000000004,0.359,0.0612,171.37400000000002,326467,13
1,8760,0.8690000000000001,0.735,10,-6.364,0,0.157,0.228,0.0,0.0874,0.46299999999999997,101.90899999999999,254813,16
2,8001,0.8440000000000001,0.754,6,-5.46,1,0.207,0.008329999999999999,3.42e-06,0.0575,0.961,100.00200000000001,187840,12
3,6904,0.759,0.6779999999999999,9,-5.148,0,0.314,0.23,0.0,0.15,0.327,89.64,205560,10
4,8362,0.784,0.45899999999999996,4,-9.74,0,0.317,0.0847,0.0,0.079,0.618,164.062,304000,8
5,8002,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,238560,6
6,9066,0.833,0.6809999999999999,1,-6.028,0,0.215,0.0956,0.0,0.0414,0.887,95.48,282533,5
7,8783,0.879,0.73,11,-4.369,0,0.16399999999999998,0.114,0.0,0.24100000000000002,0.885,99.925,213227,21
8,6505,0.7290000000000001,0.731,4,-4.823,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720,18
9,333,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,13
10,7309,0.618,0.413,5,-9.311,0,0.39799999999999996,0.134,0.000338,0.0913,0.462,87.412,337573,17
11,9068,0.778,0.7609999999999999,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.9229999999999999,107.288,228000,35
12,8743,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,12
13,7594,0.5710000000000001,0.43799999999999994,2,-7.007000000000001,1,0.0279,0.534,1.56e-05,0.187,0.444,145.94799999999998,230549,15
14,6131,0.6779999999999999,0.33799999999999997,10,-9.899,1,0.0319,0.655,0.0,0.215,0.502,109.88799999999999,245227,5
15,9069,0.457,0.406,9,-7.462000000000001,1,0.0291,0.08,0.0,0.11699999999999999,0.20800000000000002,151.95,223067,4
16,2617,0.6679999999999999,0.8059999999999999,6,-3.9,1,0.239,0.23199999999999998,0.0,0.18,0.721,95.022,287000,19
17,8368,0.58,0.526,6,-6.664,0,0.0313,0.221,0.0,0.0959,0.2,101.89,304427,17
18,5681,0.703,0.639,5,-6.183,0,0.281,0.299,0.0,0.139,0.893,87.90799999999999,247600,4
19,7659,0.7909999999999999,0.6659999999999999,8,-5.484,1,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,232533,18
20,8360,0.65,0.685,0,-5.26,0,0.139,0.0272,3.56e-06,0.5720000000000001,0.735,183.695,296960,7
21,9073,0.647,0.7290000000000001,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,9
22,1851,0.635,0.6,4,-7.233,1,0.0229,0.59,0.000198,0.254,0.516,97.98299999999999,178773,13
23,7434,0.386,0.677,2,-5.83,1,0.0346,0.008409999999999999,0.00366,0.341,0.195,126.602,238240,30
24,8001,0.6990000000000001,0.6679999999999999,1,-5.305,1,0.106,0.265,0.0,0.141,0.47200000000000003,83.074,254467,1
25,8362,0.727,0.552,2,-8.074,0,0.14,0.22699999999999998,0.000164,0.198,0.607,168.18900000000002,289160,25
26,9075,0.847,0.884,11,-3.326,1,0.245,0.514,0.0,0.303,0.845,99.036,254307,16
27,5780,0.684,0.872,9,-4.3069999999999995,1,0.0402,0.28300000000000003,0.0289,0.049,0.8490000000000001,126.381,238013,13
