,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,weeks
0,8728,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.5429999999999999,172.09400000000002,223840,17
1,6145,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,15
2,5283,0.9109999999999999,0.551,8,-3.75,0,0.0449,0.132,4.1200000000000005e-05,0.0863,0.9690000000000001,92.887,265867,23
3,8360,0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.17300000000000001,0.96,128.93,192533,10
4,2969,0.581,0.6509999999999999,7,-5.617000000000001,1,0.0392,0.14300000000000002,1.05e-05,0.107,0.146,151.959,264600,14
5,7912,0.794,0.8320000000000001,1,-4.862,0,0.0407,0.237,1.1400000000000001e-05,0.203,0.871,107.65700000000001,196160,10
6,7579,0.8390000000000001,0.706,5,-6.104,0,0.19899999999999998,0.20800000000000002,0.0,0.242,0.8390000000000001,96.67299999999999,245133,7
7,6855,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876000000000005,265533,23
8,7434,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,10
9,7579,0.8740000000000001,0.768,6,-4.086,1,0.311,0.0554,0.0,0.040999999999999995,0.636,106.095,257067,18
10,8730,0.652,0.41,4,-8.323,0,0.158,0.33299999999999996,0.0,0.064,0.495,75.09,303333,10
11,4474,0.589,0.687,2,-6.222,1,0.09699999999999999,0.0778,0.00028900000000000003,0.419,0.649,180.215,276067,20
12,589,0.7040000000000001,0.409,11,-8.581,0,0.0597,0.43,0.0,0.109,0.495,113.863,292000,15
13,8702,0.382,0.41600000000000004,0,-9.302999999999999,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693,18
14,8731,0.5579999999999999,0.7190000000000001,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,8
15,6131,0.637,0.725,5,-5.073,1,0.0333,0.0702,0.004379999999999999,0.203,0.415,92.99,274733,17
16,8732,0.7809999999999999,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.057999999999999996,0.91,156.264,213493,31
17,8001,0.708,0.5870000000000001,11,-7.93,0,0.151,0.273,0.0,0.0718,0.5539999999999999,83.46,262133,26
18,4149,0.418,0.249,3,-13.744000000000002,1,0.0301,0.841,0.6609999999999999,0.11199999999999999,0.213,82.803,218547,25
19,5443,0.597,0.773,2,-4.053,1,0.0288,0.0351,3.85e-05,0.248,0.354,100.009,228200,11
20,197,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1000000000000002e-06,0.11,0.545,89.99,279160,7
21,5741,0.8959999999999999,0.649,8,-3.792,1,0.20800000000000002,0.177,0.0,0.0759,0.8220000000000001,99.10700000000001,213533,10
22,8733,0.8009999999999999,0.66,5,-8.267000000000001,0,0.28600000000000003,0.175,9.5e-06,0.0748,0.295,93.036,212293,12
23,8730,0.652,0.609,11,-7.519,0,0.037000000000000005,0.263,0.00101,0.233,0.48200000000000004,95.986,210200,29
24,8362,0.69,0.5920000000000001,7,-5.973,1,0.3,0.0236,0.0,0.56,0.466,179.98,198760,11
25,8080,0.556,0.8640000000000001,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.14299999999999,216880,9
26,6505,0.705,0.872,11,-3.557,0,0.126,0.0618,0.0,0.22699999999999998,0.75,93.62799999999999,207040,4
27,1255,0.885,0.765,9,-5.806,0,0.275,0.008440000000000001,9.87e-05,0.0981,0.484,104.46600000000001,356373,6
28,8030,0.41200000000000003,0.5770000000000001,7,-4.944,1,0.11900000000000001,0.163,0.0,0.0969,0.345,173.675,236400,14
29,5731,0.623,0.387,0,-9.537,1,0.0316,0.5489999999999999,0.0,0.0764,0.18899999999999997,115.36200000000001,305093,6
30,8734,0.509,0.774,6,-4.053999999999999,1,0.0338,0.0018899999999999998,0.000549,0.14300000000000002,0.0824,116.529,264707,38
31,4385,0.6709999999999999,0.9209999999999999,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.42399999999999,217533,12
32,5780,0.765,0.87,5,-5.191,1,0.0499,0.168,0.0,0.125,0.684,106.06,183960,12
33,8364,0.9209999999999999,0.6679999999999999,7,-8.73,1,0.235,0.0949,0.0,0.5920000000000001,0.892,131.059,296587,8
34,8662,0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,235133,4
35,6659,0.614,0.6809999999999999,2,-6.6160000000000005,1,0.0337,0.152,7.32e-06,0.0797,0.341,123.898,270333,7
36,1851,0.544,0.57,2,-10.192,1,0.0326,0.462,0.00183,0.213,0.295,75.59,245427,10
37,8735,0.792,0.93,1,-6.32,1,0.0693,0.115,0.0,0.292,0.812,105.505,261027,12
38,8736,0.565,0.5,7,-8.822000000000001,1,0.031,0.452,0.0,0.13699999999999998,0.242,70.984,210933,5
39,8737,0.541,0.8640000000000001,1,-4.915,1,0.0357,0.00118,0.0,0.0896,0.435,124.557,216067,47
40,4471,0.82,0.809,4,-6.7589999999999995,0,0.251,0.44299999999999995,0.00175,0.0613,0.737,83.01100000000001,231240,8
41,8008,0.48100000000000004,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.49700000000000005,79.064,259933,42
42,6177,0.648,0.527,4,-8.862,1,0.0515,0.405,0.0,0.0978,0.515,93.93,275053,10
43,6891,0.555,0.6859999999999999,1,-4.883,1,0.0287,0.40700000000000003,0.00972,0.09,0.43700000000000006,80.057,221560,11
44,8738,0.42100000000000004,0.95,10,-3.985,1,0.0768,1.21e-05,0.00021400000000000002,0.314,0.5529999999999999,80.91199999999999,205027,9
45,8739,0.6729999999999999,0.575,0,-8.171,1,0.0375,0.384,0.00014099999999999998,0.0762,0.532,105.29299999999999,267297,10
46,7472,0.883,0.8959999999999999,0,-3.695,1,0.20800000000000002,0.268,1.04e-06,0.0564,0.748,93.928,259547,3
47,8015,0.616,0.758,9,-8.43,1,0.0434,0.09300000000000001,0.0,0.132,0.447,141.495,202933,7
48,6486,0.7490000000000001,0.677,5,-3.502,0,0.125,0.21100000000000002,0.0,0.196,0.917,96.87200000000001,241400,13
49,8742,0.735,0.8440000000000001,1,-5.215,1,0.16699999999999998,0.142,0.0,0.319,0.742,156.069,286427,21
50,6178,0.8140000000000001,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.7170000000000001,184.68200000000002,295347,2
51,6904,0.509,0.9520000000000001,2,-4.444,0,0.336,0.14400000000000002,0.0,0.135,0.7,83.068,275373,12
52,5283,0.653,0.8370000000000001,6,-6.818,0,0.124,0.534,7.120000000000001e-05,0.0784,0.64,97.914,326240,3
