,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Little Vessels,,['The Lighthouse And The Whaler'],12qJKfqfUz8PejsKlxADZJ,0.526,0.727,9,-6.054,0,0.036,0.215,0.0063,0.0942,0.27,120.009,207107,4,0
1,,,Keep Your Heart Young,,['Brandi Carlile'],102LKbpOsGAXWYQx9sEd5e,0.479,0.502,6,-5.164,1,0.0519,0.223,0.0,0.0799,0.578,176.49,200040,4,0
2,,,Harden My Heart,,"['Julianne Hough', 'Mary J. Blige']",3KljaFPiUmnYKiRcP9cXEw,0.436,0.515,10,-6.468,0,0.0314,0.147,0.00721,0.261,0.398,128.879,160400,4,0
3,,,"Orfeo ed Euridice, Wq. 30 (Arranged by Sgambati): Melodie dell'Orfeo",,"['Christoph Willibald Gluck', 'Yuja Wang']",24cgBBhZD1cWekUqaYuqTB,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813,181547,5,0
4,,,Herida de Amor,,['Grupo Yndio'],4gHMj0fgcZwgkukVBJD5Lt,0.448,0.566,9,-8.229,1,0.0289,0.0744,0.0,0.114,0.214,78.849,240093,4,0
5,,,Concrete Angel - Radio Edit,,"['Christina Novelli', 'Gareth Emery']",2zM1zEjv2JX1qTmSDeB8IL,0.63,0.892,7,-5.122,1,0.041,0.0105,0.0069,0.144,0.557,130.012,235025,4,0
6,,,Certain Type of N*gga,,['Katt Williams'],5DyBEOThQRJpQgKEnMIJch,0.48,0.992,2,-5.16,1,0.919,0.887,0.0,0.981,0.167,84.089,110907,3,0
7,,,"Rella (feat. Hodgy, Domo Genesis & Tyler, The Creator)",,"['Odd Future', 'Hodgy', 'Domo Genesis', 'Tyler, The Creator']",3v7GtykYEMuSg4dQyw4qZb,0.545,0.75,4,-6.485,0,0.312,0.159,0.0,0.147,0.881,138.768,190253,4,0
8,,,"Gisingin Ang Puso - Theme From ""Pure Love""",,['Liezel Garcia'],2LAEY8IEiztzgvBmhoQVPw,0.465,0.432,5,-7.582,1,0.03,0.612,0.0,0.1,0.162,150.009,247627,4,0
9,,,Liquid Smooth,,['Mitski'],3UChNf9rb9hJZvOcU9HCTb,0.356,0.342,7,-9.469,0,0.0383,0.837,0.0,0.136,0.116,113.52,169773,3,0
10,,,Anh Thích Em Như Xưa,,['Chau Gia Kiet'],6IMmcfyu0esUVjOJdtK1fJ,0.418,0.581,9,-4.771,0,0.0609,0.211,0.0,0.131,0.424,182.812,303647,3,0
11,,,El Secuestro del Cachorro (Banda),,"['Régulo Caro', 'El Coyote']",1NoRgxkmmkcisq1UW7LUkB,0.536,0.778,10,-2.514,1,0.0498,0.394,0.0,0.165,0.932,107.125,207749,3,0
12,,,I Should Have Kissed You,,['One Direction'],4yVPaA6DOfwbqZIQNv4G5U,0.495,0.966,3,-2.284,1,0.114,0.017,0.0,0.606,0.553,139.931,215933,4,0
13,,,The Sky Opened Up,,['Angel Olsen'],5iGpi0JuaUHQc8neGN1cC4,0.503,0.196,7,-16.199,1,0.051,0.865,0.000115,0.116,0.269,119.843,247200,4,0
14,,,The Fever (Aye Aye),,['Death Grips'],5lq6hpsabgw22xRYPHVV5c,0.432,0.94,10,-4.099,0,0.374,0.159,0.0,0.154,0.225,80.084,186973,4,0
