,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Quiero Verte una Vez Mas,,['Pellin Rodriguez'],5knINXUr7PLq2iQujl8BOS,0.682,0.359,4,-11.932,0,0.0295,0.622,9.79e-05,0.304,0.664,98.262,191800,4,0
1,,,Shopping Disco-Zen,,['Patricio Rey y sus Redonditos de Ricota'],6hKqm1UVTEQmSoEYgJ5G9i,0.432,0.797,1,-8.585,0,0.0375,6.89e-05,0.0435,0.0864,0.755,175.695,167627,4,0
2,,,Un Canto al Señor (En Vivo),,['Charlie Hernández'],4hCE3iHSNIp45hoFdRgASA,0.612,0.523,7,-14.774,1,0.0361,0.327,0.0,0.329,0.824,128.925,180400,4,0
3,,,Keep It Underground,,['Lords Of The Underground'],0HMItFDq8kWkttU291mi6t,0.783,0.485,10,-11.625,0,0.077,0.000834,0.0727,0.124,0.292,101.067,247867,4,0
4,,,"Concerto For Viola, Strings And Harpsichord In G Major: Allegro",,['I Musici'],2y0QvAqJiEZT4IBuc5f6kv,0.515,0.341,7,-15.131,1,0.0499,0.98,0.846,0.678,0.948,109.335,169973,4,0
5,,,Roses And Rainbows,,['Danny Hutton'],0D2HP0imuFLuROJEMp7M0P,0.556,0.672,7,-9.56,1,0.0359,0.333,0.0,0.0985,0.908,129.483,131425,4,0
6,,,Running Back To You,,['Commissioned'],39qrZfnOuQb4E9yeHAPtiX,0.476,0.384,0,-10.689,0,0.0306,0.587,0.0,0.0908,0.249,111.598,286760,4,0
7,,,"Calypso, Bomba Y Plena",,['Ismael Rivera'],6KXjlzEaJ2y8CCLWjlf7VD,0.534,0.586,5,-11.366,1,0.0491,0.852,0.0,0.0419,0.942,203.339,165867,4,0
8,,,"String Quartet No. 19 in C Major, K. 465, ""Dissonance"": II. Andante cantabile",,"['Wolfgang Amadeus Mozart', 'Eder Quartet']",3WhFUJLXtLSzrJ71Pm1yLr,0.152,0.0549,5,-23.525,1,0.047,0.936,0.844,0.109,0.0647,92.329,454760,4,0
9,,,Lodi Dodi (feat. Nancy Fletcher),,"['Snoop Dogg', 'Nancy Fletcher']",69r2DJwaFxNBFYP4sPtlu1,0.49,0.763,8,-3.802,1,0.108,0.0114,0.0,0.138,0.632,79.015,301400,4,0
10,,,Lies - Extended Version,,['Jonathan Butler'],4MxPAlZ7ponYI1POiAfnIu,0.722,0.49,1,-17.026,1,0.067,0.0431,1.17e-05,0.0798,0.752,92.399,318907,4,0
11,,,Pacas de a Kilo,,['Miguel Y Miguel'],3aCx18OxCLfE3vSBR0c2fz,0.693,0.386,8,-13.007,1,0.0376,0.742,1.2e-05,0.365,0.908,98.121,315387,4,0
12,,,Georgia On A Fast Train,,['Billy Joe Shaver'],6SzE2NWsYump4QlKhJq5V7,0.563,0.904,9,-9.551,1,0.0465,0.00336,0.0,0.0878,0.883,125.928,192168,4,0
13,,,Ay Qué Rico,,['Junior Klan'],6ycwJ0AC5XCmjtoSngklJB,0.69,0.827,2,-5.228,1,0.0693,0.442,3.12e-06,0.0504,0.838,168.398,180570,4,0
14,,,Zoom,,['Queen Sarah Saturday'],5c46dpjoRNXhPxMA1Xh4lK,0.179,0.95,9,-8.314,1,0.118,0.000888,0.00171,0.306,0.117,203.814,195933,4,0
15,,,Teddy Bear Twist,,['Bananas In Pyjamas'],5hIqCwev4g3cyu8mE77waW,0.722,0.894,2,-6.379,1,0.0551,0.0397,0.000571,0.334,0.943,151.624,149599,4,0
16,,,Lord Jazz Hit Me One Time (Make It Funky),,['Lords Of The Underground'],2vWaZmzwxRDNYySRGUdq3N,0.789,0.797,10,-8.471,0,0.204,0.0194,0.0718,0.449,0.555,94.919,166400,4,0
17,,,I Hear Black,,['Overkill'],0QnoLrITZjIfAK1iO5yAmp,0.386,0.932,11,-7.041,1,0.0558,0.000988,0.633,0.0964,0.421,135.345,337067,4,0
18,,,Fonds larion,,['Acoustik Zouk'],0JuSEtMZ0snAfXYqu3HzDB,0.757,0.909,2,-9.083,1,0.0414,0.0484,2.83e-06,0.308,0.881,130.061,280667,3,0
19,,,Upper Class,,['The Poets Of Rhythm'],3DIKLs3jAaeDXLQ2OL2feE,0.776,0.766,7,-8.103,1,0.0692,0.301,0.0121,0.0882,0.902,95.488,220827,4,0
20,,,Flop Eared Mule - Remastered 1993,,['Andy Griffith'],2tq2Ike1PH0RQ9bXq4ErSJ,0.636,0.456,2,-13.743,1,0.121,0.0289,0.0,0.327,0.81,147.742,109000,4,0
21,,,Got To Be Enough,,['Con Funk Shun'],7eOJKQ4G8UovlnNdnKIwBe,0.929,0.538,0,-11.805,1,0.0444,0.0245,0.0814,0.0313,0.975,123.575,346907,4,0
22,,,I Could Have Done More,,"['John Williams', 'Itzhak Perlman', 'Boston Symphony Orchestra']",52PSKy15gHNoaidUT4i5vt,0.146,0.138,2,-23.652,0,0.0418,0.888,0.88,0.104,0.0435,102.484,352240,4,0
23,,,Anniversary Song,,['Cowboy Junkies'],1NPc8OBMVk7VQQl8RdMxVy,0.758,0.545,0,-10.057,1,0.0283,0.209,9.79e-05,0.0469,0.821,124.756,190200,4,0
24,,,I'm Holding My Own,,['Lee Roy Parnell'],1wzWvxsjAYpSGW6QAx7CDV,0.714,0.553,11,-10.44,1,0.0272,0.54,3.1e-05,0.0771,0.57,104.561,257533,4,0
25,,,These Foolish Things (Remind Me Of You),,['Nat King Cole'],7EizYZzw8hTQQ6twxOvfWl,0.448,0.179,8,-15.584,1,0.0572,0.831,0.0,0.175,0.265,130.166,226973,5,0
26,,,Gathering Dust,,['David Gray'],0AHElO6KuvMNO72A7PpOan,0.479,0.403,7,-11.834,1,0.0309,0.613,0.0,0.108,0.353,143.503,403133,4,0
27,,,The Weight (with Jimmy Barnes),,"['The Badloves', 'Jimmy Barnes']",16XDGV37194HBChZIFAEkS,0.569,0.389,9,-12.897,1,0.0368,0.203,0.0,0.105,0.45,73.978,267827,4,0
28,,,Dizzy,,['Tommy Roe'],3jJKKhg0t4HpdfNDyGiZDy,0.802,0.407,6,-10.857,1,0.0309,0.00727,0.00147,0.0626,0.821,104.058,176693,4,0
29,,,Milwaukee,,['Los Caballeros De La Quema'],68N4dBz2tYZsOPg0XyMkqU,0.458,0.191,9,-17.061,1,0.0469,0.058,5.67e-05,0.0797,0.409,83.821,479840,4,0
30,,,I'm Waiting for the Man - Live,,['The Velvet Underground'],6FYWgRZN6Nlq1l6jrXxd6a,0.458,0.755,2,-10.433,1,0.0355,0.739,0.498,0.906,0.529,138.114,315227,4,0
31,,,It Won't Be Long,,"['Andrae Crouch', 'Disciples']",1B3XwLdxNHNFc16zc1YbzX,0.388,0.611,1,-9.903,1,0.0563,0.696,6.05e-06,0.0946,0.698,120.205,140507,4,0
32,,,I Thought About You,,['Keith Jarrett Trio'],5YZSSALNBr1ifeIsXs2hqs,0.337,0.0281,5,-28.315,1,0.0327,0.89,0.325,0.184,0.0804,101.031,241667,4,0
33,,,Triste Navidad,,['Los Fugitivos'],37zLIZTOOA6a30zcvrtEUO,0.597,0.561,2,-7.764,1,0.0329,0.143,0.0,0.0715,0.715,173.265,201533,4,0
34,,,En Garde,,['Si Zentner'],2mXJNNSVdbsFDmO63zqlj7,0.497,0.585,8,-13.058,1,0.107,0.25,0.515,0.369,0.592,123.259,170933,4,0
35,,,White Freight Liner Blues,,['Townes Van Zandt'],1GpmkGfqqJflB7PMzcnoF4,0.474,0.525,0,-9.163,1,0.0316,0.394,0.000914,0.19,0.784,120.698,257667,4,0
36,,,Soon and Very Soon,,['Andrae Crouch'],1jgB4xgmPJhG6qTfAsZH6O,0.395,0.378,6,-13.098,1,0.0601,0.556,3.23e-05,0.233,0.51,77.32,285560,4,0
37,,,"Angel, I'll Walk You Home",,['Unrest'],4NvjEo0Y5UoAtfNEq5ZLP4,0.563,0.0593,4,-15.628,1,0.0434,0.937,0.657,0.103,0.0943,117.344,203800,4,0
38,,,"Sagan om igelkotten Kottson, del 5",,['Bert-Åke Varg'],2GwoxuHwJKraVYLeA6xksE,0.711,0.226,11,-24.281,0,0.868,0.711,0.0,0.182,0.217,123.509,76693,1,0
39,,,Cops & Robbers,,['George Thorogood & The Destroyers'],32QuTT1iC6X5V0ODIWTpTs,0.697,0.824,9,-8.598,1,0.245,0.189,4.17e-06,0.157,0.644,111.472,290293,4,0
40,,,Emergency on Planet Earth,,['Jamiroquai'],0mmI8HaXjgzxrtKDmvAN7R,0.745,0.841,0,-5.229,0,0.0633,0.256,8e-05,0.0992,0.874,117.97,245173,4,0
41,,,Me Vuelvo Loco por Vos,,['Vilma Palma e Vampiros'],0HXYqKxtdHB9HLhjwPozcF,0.83,0.662,4,-6.603,0,0.0636,0.175,0.0,0.0604,0.845,122.601,292000,4,0
42,,,Kena-Taki (Singing Flute),,['Inkuyo'],79J9neyDMrLgzF3kmFqZek,0.623,0.42,9,-11.766,0,0.0475,0.654,0.0535,0.0688,0.716,112.556,269627,4,0
43,,,Comin’ Out Hard (Bonus Track) - DJ Screw remix,,"['8Ball & MJG', 'DJ Screw']",4Htfrx75e4782AQZoBhV5y,0.535,0.338,7,-17.291,1,0.335,0.656,0.0487,0.497,0.443,140.57,266136,4,0
44,,,The Flying Dutchman: Ouverture,,"['Richard Wagner', 'Ingrid Haubold', 'Jörg Hering', 'Erich Knodt', 'Alfred Muff', 'Marga Schiml', 'Peter Seiffert', 'Budapest Radio Chorus', 'Vienna Radio Symphony Orchestra', 'Pinchas Steinberg']",2IKELoWcXtdUEVRCAuNjEP,0.112,0.13,2,-18.963,0,0.0408,0.957,0.879,0.0991,0.0349,85.744,690400,4,0
45,,,Did She Mention My Name,,['Gordon Lightfoot'],6Gza5NA3e2TPoI7YJGeqSI,0.563,0.496,2,-13.059,1,0.0305,0.673,2.49e-05,0.223,0.868,104.16,153427,4,0
46,,,"Spirit, Touch Your Church",,['Kent Henry'],7j2UrvlC2lBm3PTAmuIB3L,0.226,0.212,10,-17.544,1,0.0332,0.0561,0.0,0.161,0.208,106.508,299333,4,0
47,,,Tres Veces Te Engañe,,['Paquita La Del Barrio'],6M2koULBQ62nB9I3Jn65pT,0.596,0.436,0,-5.841,1,0.0432,0.411,0.0,0.174,0.595,82.988,199657,4,0
48,,,Vix 9,,['Béla Fleck and the Flecktones'],55Rrb7ItRzYG35IqSzgA5W,0.449,0.538,7,-12.493,1,0.04,0.0518,0.793,0.0457,0.544,150.029,269360,4,0
49,,,Jeevala Jeevanch Daan,,"['Sonu Nigam', 'Anwar Jaani']",34jnScUYOojg6TSMDHFLiM,0.646,0.628,2,-7.535,1,0.0461,0.886,0.0,0.228,0.923,120.607,269537,4,0
50,,,El Sentido de la Vida,,"['Duquende', 'Tomatito']",1jBAhvblb0BXM8hsBXqRzE,0.715,0.394,8,-17.293,1,0.0546,0.754,5.15e-05,0.0585,0.673,83.233,293733,4,0
51,,,"Symphony No.3 In E Flat, Op.55 -""Eroica"": 2. Marcia funebre (Adagio assai)",,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",4BZ4K2RAh9t9Aebq7T4QPd,0.168,0.0586,0,-19.602,0,0.0394,0.961,0.601,0.3,0.0366,62.519,967000,4,0
