,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Cinnamon Girl,,['Lana Del Rey'],2mdEsXPu8ZmkHRRtAdC09e,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5,0
1,,,Lost and Found - with Tyler Booth,,"['Brooks & Dunn', 'Tyler Booth']",7hzyuLLHrQALKn7kIAc6cR,0.625,0.842,4,-5.171,1,0.0321,0.01,0.0,0.286,0.678,117.998,235053,4,0
2,,,I Don't Belong In This Club,,"[""Why Don't We"", 'Macklemore']",6N22Yl2nHPnksP1hu3mxJE,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,222621,4,0
3,,,End Game,,['Zomboy'],2z1hex8ltdY9sMPe1uWnyS,0.578,0.942,11,-1.463,1,0.0596,0.000681,0.0439,0.0733,0.129,100.035,308750,4,0
4,,,FLOOR 13,,['Machine Gun Kelly'],5WZ4qFbz1x2vELPg8S7vza,0.779,0.661,9,-7.175,0,0.0966,0.15,0.0,0.0895,0.306,120.048,194873,4,0
5,,,Black Madonna,,['Cage The Elephant'],4Y6GIje3GErVRIq1Ff5BJq,0.705,0.728,4,-3.184,0,0.035,0.00122,0.0693,0.0753,0.966,109.991,226533,4,0
6,,,The Legend Of Zelda,,['August Burns Red'],5aaRKAxnbEwyFJ77AweDUW,0.126,0.759,11,-5.189,0,0.133,0.000566,0.922,0.111,0.113,183.501,248453,4,0
7,,,Entre Golpes y Besos,,['GERARDO DIAZ Y SU GERARQUIA'],0MgtVNNTZnk9WWrpSwZY4r,0.82,0.584,5,-3.26,1,0.0881,0.374,0.0,0.0974,0.822,111.992,201742,4,0
8,,,"La Dinastía Fernández - La Derrota / Volver, Volver",,"['Vicente Fernández', 'Alejandro Fernández', 'Alex Fernández']",25iwxsxU8XN3bX14JQWiKr,0.336,0.354,9,-5.547,0,0.0394,0.583,0.000155,0.236,0.399,79.698,211319,4,0
9,,,Angry Too,,['Lola Blanc'],7pEGM6phhCcPXx0muMqFWW,0.551,0.742,8,-5.216,1,0.0724,0.0624,0.000221,0.0673,0.614,160.081,204089,4,0
10,,,Royal Pain,,['XANAKIN SKYWOK'],0rYZwVQ7jMVz2SveINELpf,0.702,0.626,1,-13.145,1,0.279,0.122,0.00032,0.229,0.329,103.856,84705,4,0
11,,,Que Le De,,"['Rauw Alejandro', 'Nicky Jam']",08aYFNUTIOMGq93e2VSArQ,0.77,0.75,0,-2.715,1,0.0785,0.19,0.0,0.0618,0.609,99.997,225600,4,0
12,,,963 Hz Courage & Inner Power,,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0qwOJcyKdnpNnHjgaRshZW,0.19,0.155,11,-23.848,1,0.0516,0.98,0.694,0.105,0.0373,146.794,144136,4,0
13,,,Breaking Me,,"['Topic', 'A7S']",3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,0
14,,,Somewhere Only We Know,,['Reneé Dominique'],5AXyf6LS4D7QYp3JAJKW7F,0.546,0.28,10,-10.542,1,0.0294,0.969,0.00136,0.115,0.413,145.739,229670,4,0
15,,,London Bridge Is Falling Down,,['Cover Kid'],5DBGNr3SB3m4Et14qiDKoX,0.828,0.00943,9,-26.963,1,0.0636,0.996,0.959,0.0865,0.616,75.01,107999,4,0
16,,,Big Boy Talk (feat. Jeezy & Rick Ross),,"['DJ Khaled', 'Jeezy', 'Rick Ross']",6L8MHp94PFckbkfZm2foUJ,0.406,0.793,0,-4.389,0,0.425,0.0656,0.0,0.346,0.363,78.264,165871,4,0
17,,,Good to Be Bad,,"['Dove Cameron', 'Sofia Carson', 'Booboo Stewart', 'Cameron Boyce', 'Jadah Marie', 'Anna Cathcart']",1RIYF8NDIIWBvJe4vhQr6y,0.843,0.893,6,-5.653,0,0.126,0.106,0.0,0.32,0.649,116.302,189868,4,0
18,,,Halfway Up,,['The Brook & The Bluff'],5HsJGA8P5fPzR06i9FQKBr,0.477,0.511,0,-8.843,1,0.0734,0.638,2.57e-05,0.103,0.488,178.35,235025,4,0
19,,,Don't Let Me Go,,['Cigarettes After Sex'],0dBQm6NsxCQ1cOwR4zWw89,0.404,0.37,6,-9.603,1,0.0265,0.452,0.519,0.0982,0.162,98.655,262560,3,0
20,,,Brown Noise 140 hz Sharp Q,,['Granular'],1efbB8dNowPNwBU6HaHjup,0.205,0.337,1,-37.221,1,0.0647,0.751,0.972,0.112,0.18,135.284,139873,1,0
21,,,The Home Depot Beat,,['The Home Depot'],4euxYgIl5XEqUj5WB9lHNq,0.8,0.679,2,-14.551,1,0.0501,0.037,0.689,0.098,0.144,119.989,35794,4,0
22,,,Head Blown,,['YoungBoy Never Broke Again'],0qmWrPu7fiZSXvWfCZxcKl,0.912,0.522,10,-6.196,0,0.368,0.192,0.0,0.11,0.33,139.898,181995,4,0
23,,,Out Of My Hands,,['Jeremy Camp'],1u21AFQtqUHHlqePHk3qUL,0.562,0.806,11,-6.75,1,0.0746,0.182,0.0,0.159,0.591,157.044,218720,4,0
24,,,Got What I Got,,['Jason Aldean'],4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,178147,3,0
25,,,Baby Sleep Pink Noise,,"['Ocean Sounds', 'Ocean Waves For Sleep']",1PsoU3lPdN95CZEYhohWc3,0.074,0.999,6,-18.343,0,0.0515,0.599,0.963,0.944,1e-05,175.833,116500,5,0
26,,,Tattoos and Tequila,,['Jason Aldean'],6227mXo8lJlRv0CNNpFakj,0.254,0.814,10,-3.534,0,0.058,0.00304,0.0,0.104,0.53,176.096,190093,4,0
27,,,Zukan,,['Alice Schach and the Magic Orchestra'],2UDof9wGX25du2KY6eXHek,0.437,0.185,4,-16.385,1,0.0339,0.968,0.455,0.0831,0.0389,148.442,246298,3,0
28,,,Prince Glo X Jackboy Boomain- Glockies,,['jackboi Boomain'],0CGnLPDUYOrNB2rc1X55HI,0.698,0.388,1,-7.478,1,0.868,0.057,0.0,0.102,0.532,139.989,158642,4,0
29,,,Puppy Dog,,['Dreamer Boy'],13O36COxxWjcvc9r5Zsd1P,0.689,0.545,7,-8.289,1,0.0377,0.173,4.9e-05,0.347,0.509,113.997,210281,4,0
30,,,Ice Queen,,['BAEKHYUN'],6z4suYXf384HJU1bK8PhOZ,0.643,0.797,11,-3.082,0,0.0634,0.329,0.0,0.294,0.513,105.027,215846,4,0
31,,,Stand Out Fit In,,['ONE OK ROCK'],4zXRMjTaeflesB3Ih4eHnJ,0.615,0.841,11,-5.352,1,0.0416,0.0178,0.0,0.133,0.316,126.026,214573,4,0
32,,,I Do (feat. Andreas Moss),,"['Zonderling', 'Andreas Moss']",1HezRYlgnmN4umk4l9HIPv,0.763,0.861,11,-3.469,0,0.327,0.203,1.68e-05,0.0454,0.664,123.034,185429,4,0
33,,,I Don't Know,,['YoungBoy Never Broke Again'],58H5750cX5LquhcJ7TCHiO,0.741,0.553,1,-6.511,0,0.2,0.273,0.0,0.117,0.138,82.987,185049,4,0
34,,,El Mismo - En Vivo,,['Los Dos Carnales'],6hSV8Iaro3R8BwzSJXUNhy,0.49,0.666,8,-6.152,1,0.25,0.649,9.08e-06,0.266,0.829,188.163,157108,3,0
35,,,Tu Amiga (feat. La Zona X),,"['La Zenda Norteña', 'La Zona X']",2W6yUh3ENsHm0MDy017jkt,0.752,0.817,10,-3.333,1,0.0316,0.385,0.0,0.0614,0.857,118.001,185287,4,0
