,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,The One I Love is Gone,,"['Hazel Dickens', 'Alice Gerrard']",76QZOE3C7tgXHossRyvrye,0.287,0.214,8,-13.261,0,0.0325,0.847,0.000203,0.0847,0.457,79.557,191467,4,0
1,,,Keep It Real,,['MC Ren'],6lrq3CTKTjFZV0w73HV0zI,0.77,0.709,5,-5.459,0,0.241,0.00914,0.0,0.293,0.721,87.907,291707,4,0
2,,,Nuevamente El Amor,,['Cardenales De Nuevo León'],3ADa5NLyUgz1mUGpJZ8ZGh,0.826,0.636,7,-8.882,1,0.0553,0.377,2.56e-06,0.0456,0.944,96.857,175693,4,0
3,,,Slave to the Dark,,['Iced Earth'],6PvUDT0Mws8FCnR5w1wjL1,0.353,0.985,1,-8.549,1,0.0544,2.42e-05,0.345,0.0614,0.0558,98.125,243133,4,0
4,,,We Have Explosive,,['The Future Sound Of London'],0VNfwqLDcbKk5eDBOdYWTI,0.517,0.975,0,-10.277,1,0.0503,5.07e-05,0.57,0.389,0.1,125.005,379160,4,0
5,,,Okie From Muskogee - Re-Recorded,,['Merle Haggard'],3clB1MI7aKn0N9X1KuWK8n,0.683,0.416,4,-12.967,1,0.0536,0.462,0.0,0.384,0.738,142.386,160138,4,0
6,,,I'll Never Get Out Of This World Alive,,"['Hank Williams, Jr.', 'Hank Williams III', 'Hank Williams']",5wwP1xZiZLsB2F9fuB3BV0,0.69,0.675,7,-6.19,1,0.0274,0.307,0.0,0.351,0.766,117.0,150600,4,0
7,,,Shock The Party - featuring JT The Bigga Figga,,"['San Quinn', 'JT The Bigga Figga']",5f1l5W3gDcaxO5PfozV2wA,0.79,0.791,4,-4.808,0,0.324,0.051,0.0,0.181,0.773,93.539,211800,4,0
8,,,Four Strong Winds - Live,,['Ian & Sylvia'],2UZlej6pJ5oUV28LfVoh5R,0.459,0.172,7,-19.534,1,0.0764,0.772,0.0048,0.707,0.42,114.916,265373,4,0
9,,,The Promise,,"['Foxy Brown', 'Havoc']",2oVhySjzwIQ5awOKADypdi,0.91,0.726,7,-7.937,1,0.302,0.116,1.33e-06,0.101,0.582,94.006,260427,4,0
10,,,Ngày dài trên quê hương,,['Lê Uyên'],4D3g5hrdp74QpdUvvizzkl,0.583,0.327,6,-11.66,0,0.0272,0.84,0.0,0.105,0.305,109.914,195200,3,0
11,,,"Original crossed-out Minuet to Symphony in A Major, zu K.114",,"['Wolfgang Amadeus Mozart', 'Academy of St. Martin in the Fields', 'Sir Neville Marriner']",3b3sYdEvbqJjfTQI1VueHN,0.548,0.111,9,-15.77,1,0.0365,0.988,0.92,0.0636,0.637,133.346,64000,3,0
12,,,Oo Poppa Do,,['Lavay Smith & Her Red Hot Skillet Lickers'],6RTsr8eiHVhCYxqbYFs0eX,0.547,0.408,1,-8.048,1,0.0577,0.815,9.75e-06,0.109,0.791,159.941,193453,4,0
13,,,No Volverás a Verme (with Juan Gabriel),,"['Queta Jiménez ""La Prieta Linda""', 'Juan Gabriel']",54UkmTg8z9Z9l10j19KejS,0.591,0.296,0,-10.467,1,0.0251,0.591,0.0,0.363,0.545,98.494,252467,4,0
14,,,How Did You Know,,['Chiqui Pineda'],1tuPY8vlDdVX7B8fEgI6uf,0.293,0.146,10,-15.13,1,0.0328,0.934,0.0,0.115,0.23,169.543,328000,4,0
15,,,Autumn Leaves - 1996 Digital Remaster,,['Jo Stafford'],3FG4FK19MJD7XiuHfZLwGj,0.158,0.101,11,-18.049,0,0.0389,0.984,0.000608,0.372,0.333,169.0,154493,5,0
16,,,Never Can Say Goodbye - Single Version,,['The Jackson 5'],00xTcz36WYcfbne25nPB1M,0.528,0.842,2,-6.038,1,0.0528,0.325,4.13e-06,0.464,0.83,165.389,180107,4,0
17,,,Diamonds & Wood,,['UGK'],2z8tZ7BZ1GzFIlaPt5qWKx,0.846,0.548,1,-9.875,1,0.605,0.415,0.0,0.286,0.751,138.02,313427,4,0
18,,,Amor De Unas Horas,,['Cardenales De Nuevo León'],2rYZd5fqhcyYLz67FMYkHL,0.659,0.705,2,-7.863,1,0.0463,0.151,0.000377,0.141,0.792,107.076,181147,4,0
19,,,Déjame Quererte,,['Frankie Ruiz'],2gCkBOzZ6Jdi4rFpDIFZBg,0.75,0.729,5,-6.676,0,0.0417,0.422,0.0,0.355,0.86,95.138,276893,4,0
20,,,S-E-X-X-Y,,['They Might Be Giants'],2XaCetlLyMJDoHAeymqhJU,0.726,0.6,6,-7.794,1,0.0561,0.115,0.404,0.0993,0.446,96.801,230880,4,0
21,,,Cinnamon Girl - Extended Depression Mix,,['Type O Negative'],0oNLJ75CM0qBPc33sMAgvi,0.505,0.95,1,-8.558,1,0.0513,0.0658,0.847,0.323,0.426,99.047,235160,4,0
22,,,Zone Zero,,['Vision Of Disorder'],4cwSmD2fCBC54Pi2QVCXpP,0.413,0.907,10,-7.82,1,0.178,0.000412,2.66e-05,0.078,0.109,154.934,238760,4,0
23,,,"Family - From ""James and the Giant Peach"" / Soundtrack Version",,['Cast - James And The Giant Peach'],2AhzgGDcGC7jkimbYDN6Bc,0.365,0.252,2,-13.318,1,0.102,0.8,0.0,0.134,0.387,71.547,163733,3,0
24,,,"The Sleeping Beauty (Suite), Op. 66a, TH. 234: IV. Panorama. Andantino",,"['Pyotr Ilyich Tchaikovsky', 'Berliner Philharmoniker', 'Mstislav Rostropovich']",2WPJWFIS37fEmNPfC2S8km,0.0677,0.0384,7,-31.935,1,0.0431,0.963,0.951,0.0866,0.18,62.793,219000,3,0
25,,,Llévame Contigo,,['Intocable'],4ZjSZV7N9WKFKgUcah2UQ5,0.726,0.769,8,-6.067,1,0.0626,0.502,1.73e-05,0.0674,0.933,80.79,149240,4,0
26,,,The Zipper Schtick,,['Neil Hamburger'],2pgnwzlneTawhqqGFA5iZT,0.499,0.728,5,-12.212,0,0.907,0.897,0.0,0.208,0.195,74.552,60067,5,0
27,,,No Quiero Nada Sin Ti,,['Danny Rivera'],4MqZ5ARmNOQOwllsZz5qAT,0.435,0.471,10,-7.686,1,0.0277,0.373,4.87e-06,0.113,0.399,143.116,313609,4,0
28,,,Corrido De Olegario,,"['Chalino Sanchez', 'Cornelio Reyna']",27xhosbndnCvyQ1pOpUfPj,0.395,0.607,8,-6.409,1,0.0614,0.69,0.0,0.0816,0.886,190.685,164943,3,0
29,,,Together Again,,['Peter White'],2QFlvrkBqDkwo4OAjFowk4,0.679,0.732,5,-9.71,0,0.0263,0.19,0.327,0.0725,0.828,138.17,305435,4,0
