,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Flood My Wrist (feat. Lil Uzi Vert),,"['A Boogie Wit da Hoodie', 'Don Q', 'Lil Uzi Vert']",5Tj4faD9lGyMw8ZatUYR6G,0.904,0.672,1,-6.544,1,0.197,0.00382,3e-06,0.138,0.398,139.984,180935,4,0
1,,,Internet Ruined Me,,['Wilbur Soot'],2Q1s11otlyEtj80OgsqDFz,0.726,0.371,9,-14.008,1,0.0623,0.724,0.00299,0.132,0.568,160.24,255600,4,0
2,,,React,,['The Pussycat Dolls'],0GWYApQBwErVPkyXYCTJjI,0.745,0.74,10,-5.719,0,0.0697,0.116,0.0,0.117,0.544,120.014,204176,4,0
3,,,Ur So F**kInG cOoL (blackbear Remix),,['Tones And I'],5g29XPi9bGxZYcdvyyO2vb,0.565,0.596,11,-6.342,0,0.137,0.105,0.0,0.308,0.578,78.226,176646,4,0
4,,,Momma Taught Me,,['Andy Mineo'],42T6D7s04qCRSOzwG2GjYg,0.848,0.575,1,-8.394,1,0.113,0.00558,0.000485,0.137,0.362,96.016,150176,4,0
5,,,Que Bendicion,,['Natanael Cano'],4P7gYxO46OFuscEwlheMTq,0.721,0.699,6,-7.719,0,0.0837,0.032,0.0,0.198,0.455,129.982,151389,4,0
6,,,Mi Historia Entre Tus Dedos - En Vivo,,['Jovanny Cadena Y Su Estilo Privado'],741brSz1CVDdZ0VtqaY0tS,0.574,0.47,6,-7.321,0,0.0916,0.684,0.0,0.355,0.708,83.563,310651,4,0
7,,,Forest Rain And Thunder (Seamless),,['Unhappy Campers'],6Oo7wRB2ikA63zFBwkq8Y6,0.146,0.965,1,-24.785,1,0.0601,0.0103,0.952,0.418,0.0127,90.422,182000,3,0
8,,,Monday to Sunday (feat. Lil Baby & BIG30),,"['Pooh Shiesty', 'BIG30', 'Lil Baby']",3TM0W8CKcybtAqsVVsndwY,0.744,0.538,1,-10.003,1,0.207,0.0237,0.0,0.108,0.31,134.958,227556,4,0
9,,,Wonderful People - Original Mix,,['Xinobi'],40sgR4OCBYNMpE3bQmlqJL,0.732,0.749,7,-9.133,0,0.0374,0.0422,0.902,0.102,0.349,121.016,467635,4,0
