,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Running With The Night - Single Version,,['Lionel Richie'],7EAWB05mZwqsoj08jPRCCu,0.766,0.6,9,-9.865,0,0.0374,0.0709,2.09e-05,0.39,0.734,120.19,249667,4,0
1,,,Ruff In The Jungle Bizness,,['The Prodigy'],6e1YQcv9FrTCcgt39cnyTB,0.634,0.967,11,-9.455,1,0.0631,0.00199,0.772,0.12,0.749,152.097,310267,4,0
2,,,Man On The Moon,,['R.E.M.'],4jLv3tDBu8ww2R07DvL12s,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,314173,4,0
3,,,Christmas All Over Again,,['Tom Petty and the Heartbreakers'],30SNjazZhzunhAWCjhdyyD,0.521,0.831,9,-8.183,1,0.0326,0.0592,0.0,0.344,0.693,138.803,254200,4,0
4,,,Quieren Matar Al Ladrón,,['Grupo I'],3u4UboSxqvUUvqeUqxfS5d,0.928,0.625,10,-5.656,1,0.0405,0.277,0.0,0.0588,0.941,115.008,186915,4,0
5,,,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",,"['Johann Sebastian Bach', 'Anner Bylsma']",68RysHRPeCb9QCNTiUqArJ,0.257,0.0906,11,-25.924,0,0.053,0.98,0.883,0.115,0.197,98.022,168627,3,0
6,,,How Great Is Your Love (How High And How Wide) - Reprise,,['Bob Kauflin'],7j6NYrnpYaNSGdekCOhQeo,0.371,0.565,7,-12.966,1,0.0378,0.257,0.0,0.685,0.364,164.968,280107,4,0
7,,,"6 Consolations, S. 172: No. 5 in E Major (Andantino)",,"['Franz Liszt', 'Daniel Barenboim']",5ONtYsDkSd5W8sX3n9FfFD,0.273,0.0109,4,-31.95,1,0.0439,0.995,0.93,0.14,0.12,80.561,147493,3,0
8,,,"String Quartet No. 4 in G Major, Op. 1, No. 4, Hob.III:4: I. Presto",,"['Franz Joseph Haydn', 'Kodály Quartet']",6mlUepA4iNc42kTPXNJYve,0.441,0.061,2,-19.566,1,0.0424,0.981,0.746,0.103,0.418,113.4,270587,4,0
9,,,Mexican Dream,,['Piero Piccioni'],1quput6F30wXk7Ym6XMPvS,0.336,0.493,5,-14.472,1,0.0351,0.955,0.938,0.0948,0.666,81.648,121200,4,0
10,,,Ve,,['Joyce Cooling'],5KWHyCPqJDj8R4bDPkdQk2,0.661,0.528,7,-13.822,1,0.0271,0.341,0.481,0.115,0.672,135.771,214440,4,0
11,,,Harvest Moon,,['Neil Young'],5l9c6bJmzvftumhz4TMPgk,0.648,0.309,2,-12.432,1,0.0264,0.526,0.000249,0.124,0.407,112.929,303213,4,0
12,,,Zaman Zaman,,['mavisakal'],3YpR6bOjLZ63BhHUnTEy7u,0.597,0.617,4,-13.671,0,0.0314,0.0876,0.0707,0.197,0.508,150.135,256255,4,0
13,,,Buena Lección,,['Los Bukis'],1DxJZmchWprUCG8Sp7RKY3,0.562,0.538,4,-11.672,1,0.0298,0.253,0.000334,0.116,0.325,103.41,261133,4,0
14,,,Dime Dónde Y Cuándo,,['Los Bukis'],7GKKZEHiYblZOedraf4ca4,0.708,0.674,7,-11.645,1,0.0445,0.134,6.57e-05,0.326,0.967,164.665,234413,4,0
15,,,"Work To Do - 7"" Mix",,['Vanessa Williams'],3PSZC6pmhO9PxcMUocsITU,0.751,0.621,0,-13.67,1,0.108,0.0356,9.24e-06,0.0738,0.772,92.778,235330,4,0
16,,,She Lays It All On The Line - Pure Country/Soundtrack Version,,['George Strait'],7bHsxtsSdJ3zJIH3cIw8Eg,0.705,0.717,4,-9.555,1,0.0248,0.284,0.0,0.107,0.869,131.471,152360,4,0
17,,,Where Did The Feeling Go?,,['Selena'],6E7Lm2PoUP4lAPN4UzOCoR,0.517,0.441,8,-7.505,1,0.0285,0.124,0.0,0.129,0.239,130.269,224507,4,0
18,,,"String Quartet No. 1 in G Major, K. 80: IV. Rondeau: Allegro",,['Eder Quartet'],7mgqbA6Jv9zDeiMi6AH9x3,0.396,0.132,7,-19.369,1,0.0397,0.983,0.855,0.196,0.616,118.319,146147,4,0
19,,,Who Can Blame You,,['Alison Krauss & Union Station'],7kZQGiLxa9usBR4EwDCrcm,0.524,0.27,3,-16.29,1,0.0363,0.922,7.33e-05,0.108,0.669,193.329,199427,4,0
20,,,Doble Fondo Carga Pesada (LIVE0,,['Los Huracanes del Norte'],6TOAAPGzz2ZD59pBsO3Hau,0.574,0.399,7,-10.071,1,0.0911,0.488,3.4e-05,0.0464,0.953,204.314,173035,3,0
21,,,"The Nutcracker, Op. 71, Act I: III. The Children's Galop - Entrance of the Parents",,"['Pyotr Ilyich Tchaikovsky', 'Heribert Beissel', 'Bonn Classical Philharmonic']",5NpAtHhAhZBL76Wk9jLcRf,0.34,0.146,0,-22.693,1,0.0453,0.972,0.686,0.229,0.522,63.451,140693,4,0
22,,,Trashy Women - Remastered Version,,['Confederate Railroad'],7EeTwuxEO4JXNbQP7nhrDB,0.639,0.795,9,-6.634,1,0.0344,0.0452,0.0,0.121,0.864,142.566,194800,4,0
23,,,Dime Que No - New Version,,['Ricardo Arjona'],0oGJf9SHKQPHc8elfuu6t4,0.645,0.566,0,-6.299,1,0.0318,0.277,0.0,0.117,0.212,144.079,263600,4,0
24,,,Caminos de la vida,,['Banda Machos'],1S6y8hKcNjjHCFI00gSgeA,0.671,0.516,5,-8.751,1,0.0752,0.642,1.66e-06,0.0679,0.975,141.13,145933,4,0
25,,,Reaching Out 2 U (Todos Bajo La Misma Luna),,['Ottmar Liebert + Luna Negra'],3biKZ92FeiW1nqSlfSBRAC,0.742,0.441,5,-13.832,1,0.0496,0.83,0.843,0.0933,0.971,108.006,297040,4,0
26,,,Weak (A Cappella),,['SWV'],0K62Ad5H8L8vRtoMiYsWSi,0.498,0.107,7,-14.173,0,0.121,0.799,0.0,0.16,0.658,127.148,80707,4,0
27,,,Uncle Robert's Questionnaire,,['Icecream Hands'],4K4Qmko77kAl4bJsCaY9b2,0.516,0.704,9,-10.95,1,0.0275,0.000175,3.64e-05,0.0989,0.748,135.884,233627,4,0
28,,,Viéndolo Bien,,['Los Bukis'],4xz67gCRJvFPjYOWTwrquw,0.704,0.584,2,-8.81,1,0.023,0.148,0.0,0.347,0.956,102.974,171160,4,0
29,,,Morning,,['Kenny G'],34U2gC6p6jFnoY4ts5imyb,0.262,0.279,0,-15.601,1,0.0305,0.157,0.157,0.0838,0.16,147.522,313933,4,0
30,,,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",,"['Frédéric Chopin', 'Leif Ove Andsnes']",0RB9Q6qDFbVR6P2hUZSkdc,0.236,0.288,0,-19.28,1,0.0381,0.966,0.914,0.0954,0.0703,86.123,236587,4,0
31,,,¿Dónde Jugarán Los Niños?,,['Maná'],7yLlhBWiz4jp6VR4wGh76N,0.585,0.802,11,-7.036,0,0.0296,0.00937,0.000902,0.0526,0.739,81.104,253747,4,0
32,,,Hoy Soy Feliz,,"['Francisco Orantes', 'Conjunto Bernal']",3kyxJe7E82ebDGQK50n9bR,0.591,0.789,5,-5.057,1,0.0509,0.226,1.7e-06,0.206,0.953,172.178,256573,4,0
