,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Right Here (feat. John P. Kee),,"['The New Life Community Choir', 'John P. Kee']",650LJiQJB1YTbuK0CuujN0,0.648,0.973,3,-2.923,0,0.0831,0.0724,0.0,0.341,0.473,109.343,430160,4,0
1,,,Contrato Con la Muerte,,['Josecito Leon y Su Internacional Banda Roja'],0LylPKpkjF730f2PbH18Uq,0.7,0.352,5,-12.724,1,0.19,0.755,0.000129,0.277,0.962,102.242,188400,4,0
2,,,Can't Get You Off My Mind,,['Lenny Kravitz'],3FUdQ895vu0DjBi2AZ9JUR,0.54,0.709,7,-5.323,1,0.0276,0.00464,2.46e-06,0.266,0.419,124.698,273760,4,0
3,,,Hermoso Dia,,['Grupo Juda'],1i4MXQcZlVfLOsosfWKMKm,0.723,0.665,10,-13.185,1,0.0836,0.147,6e-05,0.0913,0.7,89.291,223413,4,0
4,,,Samaya,,['Vas'],6mNS8BoHdBvGzIvLQBowiU,0.69,0.164,8,-20.899,1,0.0362,0.888,0.312,0.0958,0.136,124.948,367000,4,0
5,,,Secreto De Amor,,['Joan Sebastian'],47PiSg7z5qjUyEGKN4I1g7,0.569,0.483,2,-7.111,1,0.0421,0.76,4.75e-05,0.106,0.624,96.502,273009,4,0
6,,,"Surrender To Me - From ""Tequila Sunrise"" Soundtrack / Remastered",,"['Ann Wilson', 'Robin Zander']",0Mqlf5OTGoeUgoeqL1Mzew,0.37,0.683,11,-5.702,0,0.036,0.452,8.11e-06,0.167,0.118,148.052,244733,4,0
7,,,Maybe I'll Catch Fire,,['Alkaline Trio'],53S0JdlqoD0YJn1DVZGX4x,0.444,0.821,0,-5.887,1,0.0411,0.00199,8.97e-05,0.08,0.45,145.16,187480,4,0
8,,,From Me 2 U,,['Reggie And The Full Effect'],2mtpoy4pp52GKjXLEkq4o7,0.425,0.985,9,-4.14,1,0.0883,3.86e-05,0.0,0.244,0.395,109.263,85547,4,0
9,,,Eu Só Quero um Xodó (Ao Vivo),,['Dominguinhos'],6EEDuy7cieppsAqgEvCkkL,0.46,0.613,5,-11.462,1,0.0553,0.715,3.65e-05,0.552,0.751,177.381,178200,4,0
10,,,Rollerskaite Date,,['Group X - Arabian Rap Sensations'],2k8vnpL4O1mFB10Qa962to,0.581,0.748,2,-6.444,0,0.0604,0.158,1.65e-06,0.0968,0.639,92.084,198413,4,0
11,,,Fire Wire - Radio Edit,,['Cosmic Gate'],3Wj2bla9BKs0tcbmpq1p71,0.602,0.99,3,-7.942,1,0.135,0.000901,0.638,0.256,0.0366,137.964,171973,4,0
12,,,You've Made Me So Very Happy - 2000 Digital Remaster,,['Lou Rawls'],4q7sSG5Ki7S9DqrjPztywV,0.387,0.531,1,-9.801,1,0.0311,0.666,2.01e-06,0.187,0.506,93.339,267333,4,0
13,,,Streams of My Beloved,,['Xumantra'],79SYC7oUlBZXR0jgsQIxTU,0.514,0.147,5,-19.074,1,0.0344,0.951,0.415,0.0579,0.11,110.633,566027,4,0
14,,,Ke Kali Nei Au - The Hawaiian Wedding Song,,['Hawaii Calls Orchestra'],0eMTkns8etyZ1JJIJnYxzb,0.286,0.031,0,-22.255,1,0.0357,0.942,0.951,0.117,0.222,89.125,190840,4,0
15,,,"Please, Please, Please Let Me Get What I Want",,['Hootie & The Blowfish'],4R735ZH7LmUVhiZE7ogXWY,0.435,0.443,2,-8.172,1,0.0273,0.00313,0.00438,0.31,0.268,62.561,110960,4,0
16,,,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": II. Scene am Bach. Andante molto moto",,"['Ludwig van Beethoven', 'Philadelphia Orchestra', 'Riccardo Muti']",3KtqXXPUS14B8FmNKSlawO,0.15,0.0161,5,-31.162,1,0.0411,0.979,0.858,0.0932,0.066,138.084,761360,3,0
17,,,Meaning of Life,,['Disturbed'],2Tibxka4w154ISDA6Z4mnB,0.717,0.953,11,-4.8,1,0.0634,0.000589,0.001,0.0239,0.706,125.935,242440,4,0
18,,,"Get Up, Get Ready",,['Gold City'],3YrwdEdLiusllyWmfpPXll,0.646,0.634,9,-8.507,1,0.162,0.653,0.0,0.202,0.564,175.685,172040,4,0
19,,,Yes He Will,,"['Fred Hammond', 'Radical For Christ']",6QldbVH4JMNauWdLfFPf6V,0.354,0.666,5,-4.549,1,0.106,0.561,1.76e-05,0.677,0.306,78.089,431840,4,0
20,,,Meanwhile Back in the City,,['The Presidents Of The United States Of America'],24obGxQaI9mRyH6WCmaLeJ,0.587,0.813,6,-5.124,0,0.056,0.0678,0.000578,0.187,0.712,117.655,203333,4,0
21,,,Running Up the King's Highway,,['Dr. Charles G. Hayes & The Cosmopolitan Church Of Prayer'],7eA825XkrRTbfE1N0xz7hg,0.497,0.846,5,-7.745,0,0.246,0.0116,0.0,0.659,0.67,127.281,340133,4,0
22,,,Party of Special Things to Do,,['The White Stripes'],18bpRIiJ9dOYBSxgpaJItO,0.506,0.792,5,-4.349,1,0.115,0.00771,0.00139,0.113,0.379,79.319,170133,4,0
23,,,Y'all F***ed Up Now,,['The LOX'],5Aj2sRiUpJTtX5AV5fLPeS,0.522,0.934,9,-5.173,0,0.354,0.0844,0.0,0.286,0.525,121.874,270400,5,0
24,,,Walk On By,,['Isaac Hayes'],3SPnjlkyDnwbl4qJDjRzyZ,0.358,0.439,10,-11.346,0,0.0466,0.0294,0.000703,0.062,0.381,70.536,272893,4,0
25,,,Jesus Is Waiting,,"[""Lee Williams & The Spiritual QC's""]",3Nl5wX2pG31UyFvqRHqKwS,0.572,0.548,11,-7.421,1,0.0413,0.237,0.0,0.337,0.553,76.94,296400,4,0
26,,,Rain On Us (feat. John P. Kee),,"['The New Life Community Choir', 'John P. Kee']",40OX98Ejv4Y7cLFxzQzPyw,0.5,0.967,1,-5.533,1,0.155,0.00288,0.00135,0.325,0.672,200.285,408200,4,0
27,,,T'es zinzin (Remix X censuré),,"['Boris', 'DJ Xam']",5qTB2iXx8BmAW1reOugsN5,0.837,0.963,6,-6.088,1,0.0738,0.00264,0.778,0.11,0.394,140.549,300773,4,0
28,,,We Made It (feat. Superb),,"['Ghostface Killah', 'Superb']",76V0gfcS8adKqVUIGGOugP,0.699,0.862,9,-6.117,0,0.279,0.108,0.0,0.377,0.663,94.185,277933,4,0
29,,,Didn't We Almost Have It All,,['Whitney Houston'],7N1nADkT4qQbaF7W49V6TV,0.548,0.625,10,-5.354,1,0.0263,0.371,0.000675,0.107,0.273,131.197,278533,4,0
30,,,"No Vine Pa Ve, Vine Pa Bailá",,['Conjunto Universal'],6hL0HGA8UP5OptUgJYAPg8,0.528,0.613,2,-9.375,0,0.0483,0.697,0.0,0.0851,0.891,145.171,199493,4,0
31,,,The Subtle Arts of Murder and Persuasion,,['Lamb of God'],1XWWlu64sNi9jqktYeKH8O,0.36,0.913,6,-3.462,0,0.12,0.000162,0.915,0.504,0.566,123.914,250120,4,0
32,,,Rainbows & Stuff,,['Insane Clown Posse'],06s8Hm0KYqAeEYThm0cfKw,0.703,0.836,0,-4.895,1,0.267,0.144,0.0,0.665,0.271,127.0,251160,4,0
