,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,This Boy - Anthology 1 Version,,['The Beatles'],7h0PH8SyWoXnkTdnRvoO8W,0.546,0.653,11,-7.033,0,0.051,0.579,0.000254,0.929,0.562,70.952,141787,4,0
1,,,La Chona,,['Los Tucanes De Tijuana'],6pq7EtEDWgD5Sh02RJaXK7,0.84,0.713,7,-5.411,1,0.0399,0.0167,0.0,0.359,0.965,145.068,198920,4,0
2,,,Scarlet Fever - Instrumental,,['Thomas Newman'],1UgdKuOnc1sDqUi9PLCPZO,0.264,0.00743,9,-31.584,0,0.0422,0.897,0.0445,0.0932,0.0366,75.262,69627,4,0
3,,,Over Now,,['Alice In Chains'],6uJhCao8wULMrDOZOuS5rc,0.481,0.566,5,-10.054,0,0.0342,0.174,0.0743,0.355,0.302,106.634,423640,4,0
4,,,Que No Me Olvide,,"['Bronco', 'Mariachi Vargas De Tecalitlan']",3DEnQzXi6LxN1H9B2AsZfM,0.677,0.383,9,-10.212,1,0.0265,0.473,0.0,0.111,0.502,103.082,224000,4,0
5,,,Một Mình Trong Chiều Vắng,,['Nhu Quynh'],6lJNmXxSk6l7lagBHT9SF9,0.579,0.382,7,-13.084,0,0.028,0.491,0.000206,0.086,0.203,96.887,270533,4,0
6,,,"Count On Me - from ""Waiting to Exhale"" - Original Soundtrack",,"['Whitney Houston', 'CeCe Winans']",7mVV7fepIMUAE4FDyihupV,0.526,0.507,4,-6.647,0,0.029,0.388,0.0,0.115,0.14,113.653,266787,4,0
7,,,Keep On,,['Ziggy Marley & The Melody Makers'],5QAOypDmTBn4u6fKojQD7Q,0.817,0.606,11,-10.03,0,0.0959,0.0178,0.000521,0.0567,0.835,155.941,204533,4,0
8,,,Una Noche Más,,['Liberación'],3wn8utYtXlvH8UAIpgDia7,0.68,0.632,11,-8.965,0,0.0421,0.437,0.0,0.0639,0.683,85.886,192667,4,0
9,,,Nem é Bom Lembrar,,['Zezé Di Camargo & Luciano'],3lML0UhhxRrvZTaROyOsA2,0.567,0.507,7,-8.13,1,0.0263,0.295,0.0,0.122,0.395,141.807,283733,4,0
10,,,Dey Ain't No,,['E-40'],1W2Be8P0B8w3czzbYYzc2n,0.743,0.713,4,-6.986,0,0.281,0.0731,0.0,0.365,0.34,80.042,270960,4,0
11,,,:Courant Sarabande - Courante,,['St. Louis Brass Quintet'],7h6gusXgQKoRLfTq5sN53W,0.45,0.0314,5,-25.055,1,0.0498,0.995,0.918,0.118,0.523,127.893,100867,3,0
12,,,Thunderstorms and Neon Signs,,['Wayne Hancock'],1YAaQWEJKr9sZ5ZAQAHSPI,0.603,0.293,4,-12.984,1,0.0312,0.618,1.18e-06,0.109,0.556,135.169,222467,4,0
13,,,Groupie Therapy,,['The Pharcyde'],4iv9WnWuqCbHgpgwSWbmxO,0.688,0.583,1,-9.082,0,0.389,0.263,0.0,0.163,0.306,93.966,312693,4,0
14,,,Name Upon the Sand,,"['Xiame', 'Michael Rodach', 'Jorge Degas', 'Andreas Weiser', 'Kenny Martin']",3BonzsI89e0jGeCZpyZF2c,0.561,0.0543,11,-23.317,0,0.0321,0.981,0.912,0.0829,0.0707,143.985,257933,4,0
15,,,Paso del Norte,,['Alejandro Fernández'],5w1FVndUDqojz4GPhYB7I7,0.509,0.235,7,-9.936,1,0.0296,0.647,5.21e-05,0.202,0.563,118.338,185133,4,0
16,,,Ulili E,,"[""Israel Kamakawiwo'ole""]",0OEBdYuUbbZuZETZ91DC07,0.696,0.298,0,-15.674,1,0.0609,0.883,0.756,0.102,0.226,83.199,146787,4,0
17,,,Love Will Be Waiting At Home - from Waiting to Exhale - Original Soundtrack,,['For Real'],0pgg20cuCKTxZtLnnzrqYH,0.628,0.318,11,-11.344,1,0.0277,0.402,0.000111,0.088,0.0605,96.009,359973,4,0
18,,,Una Casita Bella para Ti,,['Cristóbal Jiménez'],2SQgQluwUmCUrykOQZ1rV9,0.769,0.57,0,-6.432,0,0.0403,0.782,0.0,0.115,0.916,104.793,186960,3,0
19,,,Don't Let Me Be Misunderstood,,['Robben Ford & The Blue Line'],3IGVzAsNTK2IgSUePd2462,0.626,0.726,10,-8.89,0,0.0304,0.36,0.00281,0.0523,0.751,102.519,312587,4,0
20,,,Vivir Sin Ella - En Vivo Desde El Carnegie Hall Version,,['Gilberto Santa Rosa'],5uXxRpu20m2smwEsL1BTvj,0.606,0.897,2,-4.82,1,0.0561,0.284,0.000336,0.496,0.698,89.712,517667,4,0
21,,,Some Might Say - Live at Roskilde,,['Oasis'],6rp0jbLsZiTk9ciC9Z3QgB,0.168,0.743,2,-2.652,1,0.0591,0.00135,0.00125,0.379,0.336,123.869,306067,4,0
