,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,"Testify - Live at Ripley's Music Hall, Philadelphia, PA, Oct. 20, 1983",,['Stevie Ray Vaughan'],6Jg0OJCfHprjaAqXEqCxvz,0.401,0.923,11,-9.687,1,0.0473,0.000349,0.269,0.385,0.815,94.194,254573,4,0
1,,,Leave Me Alone - 2020 Digital Master,,['New Order'],7se3tjLIUD3krqe8cCjRlU,0.542,0.878,7,-7.036,1,0.0278,0.0285,0.545,0.0994,0.899,134.885,281680,4,0
2,,,"Peer Gynt Suite No.1, Op.46: 3. Anitra's Dance",,"['Edvard Grieg', 'Berliner Philharmoniker', 'Herbert von Karajan']",54aL9rgISxX0ZoPQaXP2rO,0.411,0.0126,2,-35.163,0,0.0463,0.938,0.00658,0.117,0.114,84.153,200613,1,0
3,,,Synchronicity I,,['The Police'],0eZvCQAK6hsPSlcfqzREvB,0.419,0.912,7,-9.261,1,0.0494,0.00399,0.0293,0.085,0.438,197.18,203000,3,0
4,,,Growltiger's Last Stand / The Ballad Of Billy McCaw,,"['Andrew Lloyd Webber', '""Cats"" 1983 Broadway Cast', 'Stephen Hanan', 'Bonnie Simmons', 'Harry Groener', 'Reed Jones', 'Terrence Mann', 'Hector Jaime Mercado', 'Timothy Scott', 'Steven Gelfer']",5AfTAra1cEVXMsH50FvAHg,0.39,0.331,5,-9.3,0,0.0369,0.913,0.000271,0.107,0.164,96.328,701187,4,0
5,,,Wild Summer Nights,,['John Cafferty & the Beaver Brown Band'],2rsXUvg6SD4Yw0XzY7lwzk,0.592,0.686,4,-9.859,0,0.0351,0.185,5.98e-05,0.14,0.73,132.292,220682,4,0
6,,,Please Don't Step on My Rainbow,,['The Cleaners From Venus'],0nK1f9weU55ouT00WzzSgf,0.789,0.504,9,-9.139,0,0.175,0.372,0.0447,0.0805,0.813,104.205,234800,4,0
7,,,Xote do Baton,,['Corpo e Alma'],6IfZRE0goFqokyny57G4dW,0.567,0.603,9,-4.746,1,0.0393,0.65,0.0,0.334,0.842,151.857,181525,4,0
8,,,Dina kärleksbrev,,['Thorleifs'],59jlqoSdTF1zBSveZnXUvu,0.633,0.558,0,-8.232,1,0.0278,0.414,0.0,0.0924,0.728,118.589,230813,4,0
9,,,I Like Women - Remastered Version,,['Richard Pryor'],1WwgVPkd9s44tVXoL6vIcZ,0.474,0.881,11,-12.919,0,0.954,0.771,0.0,0.915,0.0712,86.345,381760,4,0
10,,,Kud se zuris jos je rano,,['Dusica i Nedeljko Bilkic'],3dDb5CGJXcxwLXUnI6f3O1,0.47,0.697,7,-7.462,0,0.0638,0.169,0.0,0.231,0.641,155.152,171288,3,0
11,,,Psychotic Reaction,,['The Cramps'],0egYpJLBJGuqMO579aL47A,0.25,0.988,11,-5.754,1,0.13,0.0198,0.526,0.668,0.161,131.484,234733,4,0
12,,,"Magnificat for Soloists, Chorus, Orchestra and Organ",,"['Jan Dismas Zelenka', 'Prague Chamber Orchestra', 'Kühn Mixed Choir', 'Pavel Kühn', 'Stanislav Bogunia', 'Jan Hora', 'Jiří Kaniak', 'Oldřich Vlček', 'Jindrich Ptacek', 'Svatopluk Vohanka', 'Jana Jonasova', 'Marie Mrazova']",68GMaVRw3MZETOGSyDx4aX,0.29,0.163,2,-17.988,1,0.0322,0.952,0.0145,0.0721,0.31,98.914,613333,4,0
13,,,First Of The Last Calls,,['Hüsker Dü'],0KLsTu5FRob0ejqzRj6PKL,0.335,0.983,9,-10.238,1,0.0548,0.00199,0.819,0.338,0.233,122.567,170493,4,0
14,,,"Pelléas et Mélisande, (Suite), Op. 46: VI. Pastorale",,"['Jean Sibelius', 'Berliner Philharmoniker', 'Herbert von Karajan']",2CqFXjPTm9Ru93qCycTvvn,0.0752,0.00733,8,-38.122,1,0.0364,0.928,0.98,0.144,0.156,180.551,131239,4,0
15,,,Made In The Shade,,"['Hank Williams, Jr.']",51K8yMBeJru0vUK9QbPrYR,0.809,0.35,7,-15.936,1,0.0564,0.151,0.000494,0.1,0.521,119.909,275093,4,0
16,,,Quiero Estar Allí,,['Marta y Su Nuevo Gobierno'],5LVJ9UVvbumOBYiOBeDLcR,0.601,0.609,11,-8.131,0,0.0651,0.517,0.0,0.101,0.805,102.788,201536,4,0
17,,,Two Suns in the Sunset,,['Pink Floyd'],3KvKMHMlRj30a7IjHXQVzu,0.714,0.224,2,-15.596,1,0.0319,0.189,0.201,0.243,0.339,135.269,315445,3,0
18,,,Me And The Wind - 2001 Remaster,,"['XTC', 'Bob Sargeant']",0yftCcsqLfFaXlvCgGufcn,0.862,0.762,11,-8.801,0,0.0282,0.748,0.00042,0.123,0.843,128.451,257373,3,0
19,,,Tales of Kilimanjaro,,['Carlos Santana'],2V3KqsXKUuhzlfFygycCOu,0.493,0.495,9,-18.058,0,0.0336,0.0616,0.829,0.117,0.689,109.374,290467,4,0
20,,,"Upstairs At My House - Live At Merriweather Post Pavilion, Columbia, MD - July 1983",,['Men At Work'],31EuclZjdSoEy0l98olhgg,0.374,0.961,7,-2.51,1,0.0895,0.0917,0.00151,0.746,0.513,180.889,193600,4,0
21,,,Xalbador,,['Xabier Amuriza'],6mC2xxEUczA3tPKvIydtHz,0.632,0.252,2,-12.169,1,0.0746,0.898,0.0,0.12,0.618,103.686,205924,4,0
22,,,"Variations on a Theme by Mozart, Op.9",,"['Fernando Sor', 'Pepe Romero']",1tPP2UjDEEeRZlEwgoduX3,0.369,0.11,4,-24.975,1,0.0414,0.99,0.887,0.104,0.289,103.531,457333,4,0
23,,,If I Could Build My Whole World Around You,,"['Marvin Gaye', 'Tammi Terrell']",0NB6zqVEjKhK8kz78GyVjx,0.773,0.631,5,-8.454,0,0.0528,0.671,0.0,0.123,0.88,123.194,143667,4,0
24,,,Fifteen Years Going Up (And One Night Coming Down),,['George Strait'],07gGvQXTs9bbNP228MpIfR,0.711,0.3,8,-12.782,1,0.0286,0.282,0.0,0.26,0.551,113.006,170200,4,0
