,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,If I Should Lose You,,['Billy Ocean'],3JdbACsDZkWgvGGELMrYC9,0.847,0.583,5,-9.172,0,0.0454,0.152,6.41e-05,0.0552,0.82,98.047,239187,4,0
1,,,Wish The Lads Were Here,,['Frankie Goes To Hollywood'],3CC9M12NN6HFh3rDXXdIyT,0.428,0.49,1,-15.062,1,0.0596,0.042,4.82e-06,0.231,0.723,145.278,168427,4,0
2,,,To Xorismo Sou De Mporo,,['Vaggelis Zaxarioudakis'],6T0soOO9iMXZPY0zhuvFPZ,0.622,0.593,5,-7.497,1,0.0427,0.764,0.000579,0.104,0.879,114.313,344147,4,0
3,,,El Padre Antonio - Y El Monaguillo Andres,,['Rubén Blades'],2iyffU4KcLybIIn7MvkiuH,0.551,0.498,9,-10.63,1,0.07,0.644,7.92e-06,0.0675,0.526,108.818,483360,4,0
4,,,Ngày đó xa rồi,,['Thanh Mai'],4ZMfLEaotja77j7jcYyLGi,0.342,0.38,11,-9.095,0,0.029,0.64,0.0,0.0522,0.322,76.273,238315,4,0
5,,,Lesson #8,,['Mandy Patinkin'],0GGnyeZBwI3XfK70Vg8aj5,0.452,0.25,10,-17.811,1,0.063,0.969,0.000129,0.139,0.224,80.605,173053,4,0
6,,,Nothing Indeed,,['Minutemen'],5y41sQIB4ukaYycIvNO0Pp,0.55,0.877,1,-10.552,0,0.0658,0.00147,0.0371,0.0822,0.874,144.923,82293,4,0
7,,,"Symphony No. 5 in C Minor, Op. 67: 1. Allegro con brio",,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",0eBr9W1GE5nou99gRdy02J,0.305,0.259,0,-15.179,0,0.0378,0.937,0.88,0.0922,0.165,98.086,442000,4,0
8,,,The Stranger in Our Town,,['The Gun Club'],61Z2Qbftz2vI3yRXlT8y7i,0.374,0.837,0,-6.791,1,0.0436,0.00304,0.0,0.307,0.631,142.025,309667,4,0
9,,,Flor De Capomo,,['Carlos Y Jose'],656ZHcf9DiKQMvzuVPIZoi,0.735,0.605,7,-5.656,1,0.0344,0.547,0.00366,0.196,0.851,112.352,165480,4,0
10,,,Kalera Noa Ihesi,,['Oskorri'],7IVbWYBu2Eeg8JHFFUzPyk,0.617,0.583,2,-15.55,0,0.495,0.739,6.37e-06,0.695,0.906,119.962,247533,4,0
11,,,Zo Koud,,['Elly & Rikkert'],3adnGqyC76oPz3wkpyLd21,0.624,0.889,2,-5.5,1,0.0315,0.0427,8.37e-06,0.201,0.876,134.549,247707,4,0
12,,,Some Kinda Lover,,['The Whispers'],2b2c860UZP0Hv4yegVYave,0.888,0.647,0,-6.436,1,0.0423,0.241,0.000354,0.0509,0.966,116.257,351427,4,0
13,,,"Piano Sonata No.8 In C Minor, Op.13 -""Pathétique"": 1. Grave - Allegro di molto e con brio",,"['Ludwig van Beethoven', 'Daniel Barenboim']",0mrL0X7fb7XDQ0l3zeimbx,0.369,0.116,0,-23.33,0,0.0609,0.991,0.899,0.0775,0.0806,74.204,569400,4,0
14,,,Luis Martínez De La Campana,,['Carlos Y Jose'],6I9CaDOvSAOC1LsFPQP6Nb,0.754,0.537,3,-6.34,1,0.0389,0.7,2.06e-05,0.163,0.824,112.778,184387,4,0
15,,,Hajrak Zad,,['Noha Hashem'],47JZNMDAixi8WdhCT57LZk,0.48,0.442,0,-9.421,1,0.0343,0.825,0.0,0.248,0.672,140.263,229667,4,0
16,,,"12 Études, Op. 10: No. 11 in E-Flat Major ""Arpeggio""",,"['Frédéric Chopin', 'Maurizio Pollini']",15Oy1sZdHyNJPl64pF2rIV,0.389,0.0639,3,-22.802,1,0.0609,0.995,0.934,0.182,0.117,163.884,134600,4,0
17,,,Trabajo y Mas Trabajo,,['Xiomara Fortuna'],033S1qnQqWeH4niy7NsOgk,0.564,0.511,2,-14.097,1,0.0665,0.953,0.743,0.208,0.873,128.282,201813,4,0
18,,,Until The Real Thing Comes Along,,"['Frank Sinatra', 'Quincy Jones']",2vkGqqJwLkpmoPw8IMFyVH,0.583,0.335,7,-11.886,0,0.0423,0.72,0.0,0.056,0.484,100.904,184733,4,0
19,,,I Remember You,,['Odette Quesada'],1EZWTAfQLWef8L24mxqrPx,0.476,0.179,2,-16.267,1,0.0289,0.921,0.0,0.246,0.234,84.852,232400,4,0
20,,,Rock 'N' Roll Pest Control,,['The Young Fresh Fellows'],3NwKW5qUxLBOx8UXZSJDnu,0.599,0.769,11,-10.855,1,0.0544,0.282,0.0428,0.456,0.89,89.364,171040,4,0
21,,,Sinceramente Tuyo - En Directo,,['Joan Manuel Serrat'],5QX8OMORM2qlgazZ4rnZgg,0.433,0.412,3,-4.416,1,0.0346,0.834,0.0,0.732,0.157,77.879,256733,4,0
22,,,Quite Enough,,['Rez Band'],4HY4gkga1qkyN80pz2q1z1,0.422,0.791,7,-9.488,1,0.0525,0.00144,0.00109,0.856,0.402,101.843,360267,4,0
23,,,I Wonder Do You Think of Me,,['Keith Whitley'],2eQH6EgfWHKgJoYqc0tMxp,0.687,0.328,5,-9.861,1,0.0268,0.8,0.0754,0.15,0.0855,81.023,194773,3,0
24,,,High in High School,,['Madam X'],427qLxU77tn1vCTDVGOqMT,0.521,0.751,1,-10.431,1,0.0536,2.92e-05,0.00162,0.0736,0.64,130.108,228229,4,0
25,,,"Piano Sonata No. 2 In A Major, Op. 2, No. 2: 2. Largo appassionato",,"['Ludwig van Beethoven', 'Daniel Barenboim']",60hN0CAHqU7x5XWtgPlE3a,0.435,0.00349,2,-32.18,1,0.0464,0.993,0.906,0.0747,0.224,72.47,436333,4,0
26,,,De Vez en Cuando la Vida - En Directo,,['Joan Manuel Serrat'],6ZamvCT3Kc154A4amDloeI,0.544,0.39,9,-8.495,1,0.0606,0.853,0.0,0.397,0.166,83.941,195813,3,0
27,,,La Tumba De Mi Madre,,['Los Tigres Del Norte'],7xKFDyTBsmIoKYPFRW7sCI,0.836,0.565,9,-9.647,1,0.0819,0.696,1.55e-06,0.0297,0.964,108.113,144693,4,0
28,,,Till the Living Flesh Is Burned,,['Death In June'],1Tn2iaPVpGYoejuzKGnqec,0.306,0.87,3,-8.658,1,0.122,0.632,0.972,0.362,0.0661,121.161,441293,4,0
29,,,"Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza",,"['Pyotr Ilyich Tchaikovsky', 'Oslo Philharmonic Orchestra', 'Mariss Jansons']",7CzVQtXvCnGqzgBDKWRtnK,0.0902,0.065,2,-19.963,1,0.0396,0.974,0.897,0.0925,0.0426,74.297,748373,3,0
30,,,"Empty Rooms - Live From The Glasgow Apollo,United Kingdom/1984",,['Gary Moore'],1b48l0cPEG4qSIJk5zeh2f,0.29,0.409,2,-13.144,0,0.0259,0.062,0.000811,0.945,0.168,93.61,509028,4,0
31,,,"Always Have A Dream (Pour Le Coeur, A Mon Pere)",,['Herb Alpert & The Tijuana Brass'],0p59arCPgSF5MAPFY5CKqw,0.594,0.492,0,-12.171,1,0.0331,0.0453,0.695,0.123,0.573,75.97,372693,4,0
32,,,That Boy Could Dance,,"['""Weird Al"" Yankovic']",4Vxj7UcLypYVGCARf6vQDa,0.516,0.924,2,-9.716,1,0.0481,0.00629,4.01e-05,0.131,0.886,164.914,214693,3,0
33,,,"Ursitoare, Ursitoare",,['Ion Dolanescu'],6isoz987WnkJucHB73BW2q,0.445,0.342,8,-9.259,1,0.0363,0.767,0.00011,0.108,0.556,93.277,179148,4,0
34,,,The Biggest Lie,,['Hüsker Dü'],5OzwJ3wuqgw9eWKunUtNQJ,0.264,0.979,7,-10.824,1,0.134,0.00013,0.00291,0.136,0.0639,136.451,122960,4,0
35,,,Love Is Overdue,,['Gregory Isaacs'],4kCV9GQfwqvUw2pYcPzFNb,0.821,0.606,4,-7.6,1,0.136,0.0529,0.0901,0.255,0.674,76.502,195627,4,0
36,,,Slide It In - US Mix; 2019 Remaster,,['Whitesnake'],6wjOV2JFGgphvwJOqxP3bX,0.491,0.878,2,-6.949,1,0.097,0.114,7.47e-06,0.233,0.405,130.836,199343,4,0
37,,,Pass The Tu Sheng Peng,,['Frankie Paul'],3v4emgL5F4ymsIy8gIWxLR,0.596,0.557,0,-8.433,0,0.152,0.0167,1.59e-05,0.249,0.738,79.725,209293,4,0
38,,,Mistr Zkratky,,['Petr Spálený'],2us8Qlk7OsWpoceR01d8Y4,0.653,0.573,1,-13.104,0,0.0433,0.258,0.0,0.312,0.765,137.494,157952,3,0
39,,,Waiting (V-Speed) - XV-Speed Mix,,['Gina X'],1n0b1vgvlxOWwAMogCDO4M,0.359,0.226,4,-15.666,1,0.0325,0.675,0.00102,0.136,0.0383,93.472,407227,4,0
40,,,"The Seasons, Op. 37b: XI. November: Troika",,"['Pyotr Ilyich Tchaikovsky', 'Lydia Artymiw']",7rVi0bVnw5D9dv3JWQ0sr6,0.351,0.061,4,-25.167,1,0.0357,0.992,0.893,0.0985,0.161,133.278,184680,4,0
41,,,Rock It On,,['Underdog'],2XXw6S4RVFZEsIhZbTkVog,0.537,0.753,7,-12.066,1,0.038,0.00105,0.228,0.111,0.783,133.497,240237,4,0
42,,,Ask Me No Questions,,['Klymaxx'],3DYbXYCadYy5RZDFhMCxhL,0.862,0.227,0,-17.775,1,0.0524,0.323,4.01e-06,0.0794,0.658,96.97,219267,3,0
43,,,"Partita For Violin Solo No.3 In E Major, BWV 1006: 1. Preludio",,"['Johann Sebastian Bach', 'Shlomo Mintz']",0X4e0MmubaPftmWtSTIzEC,0.421,0.173,9,-20.114,1,0.069,0.991,0.93,0.211,0.926,111.344,237000,3,0
44,,,Out To Lunch,,['Krokus'],475o0KhLnoMujfbnULmBQK,0.604,0.665,4,-12.691,0,0.0354,0.0849,0.00414,0.313,0.73,129.59,260973,4,0
45,,,It's Like That,,['Run–D.M.C.'],2J6QnTjHIWwXErNWyF0RUC,0.964,0.889,11,-5.169,1,0.147,0.0591,0.0,0.166,0.552,121.144,290280,4,0
46,,,Music By Numbers - 2008 Digital Remaster,,['Penguin Cafe Orchestra'],3kRiogVwkkWfXgoqvb8P5h,0.812,0.355,0,-15.742,1,0.0488,0.196,0.766,0.0884,0.733,117.012,281320,4,0
47,,,008 - Flug 714 nach Sydney - Teil 11,,['Tim & Struppi'],6vBT8UKJdqRApIn0vgPVk9,0.596,0.821,7,-12.645,1,0.801,0.635,0.0,0.947,0.435,104.834,87893,3,0
48,,,Ella Tiene No Sé Que,,['Aditus'],3mpLU8k9bOhEFtBooq7zhQ,0.601,0.605,1,-12.391,1,0.062,0.0179,0.0,0.256,0.81,162.406,207525,4,0
49,,,Back to the Old House - John Peel Session 14/09/83,,['The Smiths'],62v1MU1PFXL6AUTyST8PJU,0.56,0.328,3,-16.46,1,0.0295,0.904,0.0356,0.137,0.386,109.631,185213,3,0
50,,,Seven Seas,,['Echo & the Bunnymen'],2L7FTi2Fopo0ZJX0MkUXKS,0.556,0.829,0,-5.123,1,0.0373,0.105,7.22e-05,0.29,0.793,134.382,199386,4,0
