,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Wouldn't Get Far,,['The Game'],39yRhjDdSTP4A7VehxBXDb,0.434,0.764,4,-5.367,0,0.276,0.152,0.0,0.425,0.702,92.605,251040,4,0
1,,,Despair In The Departure Lounge,,['Arctic Monkeys'],4GJKUGqq1qdqQCl3uWv6Sn,0.316,0.306,2,-13.322,1,0.0411,0.676,0.0025,0.0809,0.284,85.255,202853,4,0
2,,,the WORLD,,"['Nightmare', 'DEATH NOTE デスノート']",1ShQlzjMz0XkaHt5CgMpBs,0.494,0.938,11,-2.359,0,0.0384,0.000474,0.0,0.314,0.822,95.049,234173,4,0
3,,,I Still Haven't Found What I'm Looking For,,['U2'],49Nm3tdtTOZ0nwGDGcqK5w,0.564,0.84,1,-6.116,1,0.0343,0.012,0.00339,0.0949,0.663,100.649,277333,4,0
4,,,Biber : Violin Sonata in A major : XI Allamande,,"['Heinrich Ignaz Franz von Biber', 'Il Giardino Armonico']",4n1UM2Suluk4qyeSd3wOmG,0.287,0.0533,8,-24.022,1,0.0702,0.878,1.48e-05,0.0975,0.424,74.074,101666,1,0
5,,,U + Ur Hand - Bimbo Jones Remix,,"['P!nk', 'Lee Dagger', 'Marc JB']",5lKUaq6OKRE6kHK9JsORCg,0.669,0.935,4,-4.922,0,0.31,0.00479,0.0,0.429,0.797,128.016,234413,4,0
6,,,Got To Believe In Magic,,['David Pomeranz'],7nlDAJZuqDpNx7fRcN6Vgy,0.499,0.486,10,-7.429,1,0.0277,0.224,0.0,0.232,0.304,147.165,248000,4,0
7,,,"Mozart: Don Giovanni (Prague and Vienna Versions), K. 527, Act 1 Scene 9: No. 7, Duettino, ""Là ci darem la mano"" (Don Giovanni, Zerlina)",,"['Wolfgang Amadeus Mozart', 'Sir Roger Norrington/London Classical Players/Andreas Schmidt', 'Roger Hamilton', 'Sir Roger Norrington', 'London Classical Players']",1wsQQl4lrndkELnqon5NOg,0.351,0.107,4,-22.31,1,0.0571,0.983,0.0204,0.42,0.189,114.753,160293,4,0
8,,,Su Hijo Dio (From God Above) - Live,,['Hillsong UNITED'],3Lkr0AsbsO8gvjc2XtPcIm,0.477,0.936,5,-5.874,0,0.038,0.00221,0.000233,0.984,0.51,148.955,198547,4,0
9,,,As Time Goes By,,['Kenny G'],75g6jYhdkVrfWIDS8JkI2J,0.467,0.451,0,-9.723,0,0.0371,0.62,0.0953,0.124,0.259,92.813,212107,4,0
10,,,Razorblade,,['The Strokes'],4UF1eupXP9Zz5GpYepyOxI,0.394,0.859,9,-3.851,1,0.0409,0.00201,0.233,0.1,0.511,136.075,208133,5,0
11,,,Dance Hall Drug,,['Boys Like Girls'],60IEzuxFzbIl7st0JfbFRD,0.576,0.806,2,-3.876,1,0.0748,0.0225,0.0,0.0662,0.757,159.962,209920,4,0
12,,,"Mozart: Violin Sonata in C Major, K. 296: III. Rondo. Allegro",,"['Wolfgang Amadeus Mozart', 'Hiro Kurosaki']",54UXI0Z5DDYcU0AiHTX7aD,0.396,0.146,0,-23.578,1,0.0374,0.948,0.305,0.079,0.561,88.661,274933,4,0
13,,,Crazed Country Rebel,,['Hank Williams III'],3pPirtTb893uRSatvGmy4v,0.667,0.901,9,-4.244,1,0.0356,0.293,0.000159,0.328,0.965,144.006,187880,4,0
14,,,Mirando a las muchachas,,['Mexican Institute Of Sound'],00Z3s0Xw7oE3fgTSZVjEFs,0.712,0.911,5,-5.926,0,0.0512,0.00629,0.378,0.685,0.775,142.817,275933,4,0
15,,,Schlag Zurück,,['Megaherz'],18IeP4I3GWxzwDPgjsRoU0,0.61,0.937,11,-6.428,1,0.0456,0.0256,0.00202,0.348,0.886,81.943,241920,4,0
16,,,Baby Ko,,['Zandro Urbiztondo'],5LMIv65HowPuoBtcVWeV3v,0.68,0.37,2,-7.725,1,0.0269,0.536,3.88e-06,0.122,0.131,140.07,327420,4,0
17,,,A Lot Like Vegas,,['Bring Me The Horizon'],21yqbVJHogOrhHpYCr22gu,0.247,0.979,7,-3.498,1,0.23,0.000334,0.00869,0.374,0.232,104.531,129880,4,0
18,,,"Vẫn Nhớ, Xa Rồi Giấc Mơ Xưa",,['Huy Vũ'],5xj3KuI5WVXuwL8K8pMG7o,0.623,0.267,7,-19.591,1,0.0546,0.269,7.53e-06,0.806,0.356,115.893,284736,4,0
19,,,Volumen Xero,,['Koxmoz'],4FuKgiRemfldcsPpUSxuHP,0.601,0.9,11,-6.177,0,0.264,0.094,0.0,0.148,0.543,104.043,308573,4,0
20,,,Let Your Kingdom Come,,['Sovereign Grace Music'],7xklIfCfvj5X2KbWuhV8QB,0.557,0.828,8,-5.32,1,0.0319,0.00164,8.19e-05,0.116,0.463,115.015,299400,4,0
21,,,Rondo Alla Turca,,"['Wolfgang Amadeus Mozart', 'Klára Würtz']",4k038uwzZINTcDz1ApzHJ8,0.555,0.206,2,-19.826,1,0.0453,0.993,0.924,0.113,0.701,132.863,206500,4,0
22,,,Simple Kind Of Life,,['Vitamin String Quartet'],4eliIddfYuV8OpPoKu1X70,0.247,0.384,0,-6.439,1,0.034,0.347,0.815,0.324,0.201,119.608,252907,4,0
23,,,Cuando Más Tranquilla Te Halles,,['Patrulla 81'],3WS62UdSJmbArDNKaTZvpD,0.633,0.77,9,-5.074,1,0.0473,0.0859,0.0,0.137,0.944,154.976,150507,4,0
24,,,Whisper To A Scream (Birds Fly) - Extended Club Remix,,['The Icicle Works'],50IUG1owfWqXNJS0yhmdTi,0.613,0.694,0,-11.508,1,0.039,0.0047,0.000132,0.126,0.702,113.998,328840,4,0
25,,,"This Is Halloween - From ""The Nightmare Before Christmas"" Soundtrack",,['The Citizens of Halloween'],1a9PceTCXvQilDDwhoCflL,0.569,0.508,7,-12.823,1,0.0502,0.768,0.0,0.145,0.647,167.624,196560,4,0
26,,,On an Island,,['David Gilmour'],2kFvEGeKe2FmuQPZQkJjdS,0.453,0.382,0,-11.882,1,0.0295,0.525,0.00452,0.116,0.18,123.014,407107,3,0
27,,,We're from Barcelona,,"[""I'm From Barcelona""]",6gobLJ63a1TNrSrU53tSj5,0.59,0.93,5,-4.259,1,0.0374,0.0984,0.00332,0.786,0.954,119.923,182427,4,0
28,,,A La Mujer Que Tanto Ame,,['Los Angeles Negros Y Germain'],5phqPjPkdlIADXxP4uoLX2,0.485,0.282,6,-13.291,0,0.0643,0.218,1.12e-06,0.133,0.262,129.16,204800,4,0
29,,,Director's Cut,,['Kamikazee'],6bBXrN9cJaekvVMKFcZ9nw,0.316,0.939,4,-3.501,1,0.103,0.0229,0.0,0.809,0.534,161.097,290080,4,0
30,,,Hit 'Em,,['Zion I & the Grouch'],4q4Ab9iyQ7vfy9dQ6d4Fon,0.707,0.47,4,-9.024,0,0.392,0.355,0.0,0.129,0.717,129.665,219080,5,0
31,,,Peace Love and Music / Dubwagon XL / Revolution,,['Roots of Creation'],2IRVDyOKOG6bw79CmGpNqO,0.621,0.91,7,-5.103,1,0.0948,0.0246,0.0029,0.0363,0.582,118.63,358773,4,0
32,,,Pickup Truck Song,,['Jerry Jeff Walker'],3PjbiaHYvqf58CuuZfL4oc,0.554,0.358,2,-14.108,1,0.069,0.761,1.3e-06,0.846,0.906,181.076,259707,4,0
33,,,A Trigger Full of Promises,,['Walls of Jericho'],441TNI9Hkrj4SUf2FG2WnU,0.322,0.971,7,-2.801,1,0.155,3.49e-05,5.89e-05,0.211,0.323,139.94,228720,4,0
34,,,Much Too Young (To Feel This Damn Old),,['Me First and the Gimme Gimmes'],65X7xSFpluaYB3OM6tySgi,0.345,0.924,0,-4.454,1,0.0376,0.000938,1.56e-06,0.184,0.541,133.33,122493,4,0
35,,,Rise From the Ashes - New Album Version,,['Quietdrive'],3GEHvlcIARaSk5M46YvyEV,0.404,0.985,1,-5.164,0,0.194,0.000483,0.0,0.18,0.31,175.786,178053,4,0
36,,,Pathetica,,['PXNDX'],1nyhxMuzCgJ6Isw7t8irYD,0.498,0.829,0,-6.54,0,0.0855,0.00618,1.59e-05,0.0831,0.505,150.954,262347,4,0
37,,,Baby Elephant (Xiao Xiang),,['Shanghai Hongqi Art School'],27ABrXSjJkTfz5yl6f9KxG,0.709,0.06,2,-33.088,1,0.827,0.789,0.0,0.944,0.291,73.013,95720,1,0
38,,,"Xhan, Xhan",,['Orinda & Soni'],6hJ8EOszyvCNSZc9mf7lDN,0.737,0.778,7,-6.287,1,0.0566,0.104,0.000487,0.435,0.728,108.972,209537,4,0
39,,,Lost In Bonerland,,"[""Nero's Day At Disneyland""]",4nWDAlLa5FZPWRoMZijVRH,0.627,0.767,11,-9.11,1,0.0407,0.000146,0.447,0.0254,0.873,138.941,208446,4,0
40,,,The One Thing I Have Left,,['Hawk Nelson'],0YCs0CDddjl2T8mqe3PRgH,0.477,0.854,6,-5.18,1,0.0515,0.00437,0.0,0.0486,0.521,75.326,187240,4,0
