,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Such Great Heights,,['The Postal Service'],75z2YLg5Lkqf6qL9XOY8tV,0.653,0.818,5,-8.125,1,0.0471,0.00907,0.225,0.0703,0.198,174.984,266347,4,0
1,,,Walk The Plank,,['Klaus Badelt'],0fCE6NtM7kwrznu5ehOy22,0.387,0.252,2,-15.424,1,0.0579,0.775,0.952,0.135,0.109,122.173,118613,4,0
2,,,Something That's Real,,"['The Quantic Soul Orchestra', 'Alice Russell']",6cFpTexlnMWEnQFD2y24zW,0.682,0.811,4,-4.595,0,0.0887,0.258,0.0,0.194,0.672,99.99,255667,4,0
3,,,"Oh, Atlanta - Live From The Louisville Palace, Kentucky / 2002",,['Alison Krauss & Union Station'],13PBNeCJvSgEwICVUGvSSx,0.368,0.748,5,-8.852,0,0.108,0.501,2.9e-05,0.68,0.572,142.849,407040,4,0
4,,,Swearin' to God - Single Version,,['Frankie Valli'],6lU9fLdtauyk0bE2HRHyve,0.667,0.785,1,-7.364,1,0.0635,0.288,0.000122,0.0597,0.73,108.921,245333,4,0
5,,,Holy Roller Novocaine,,['Kings of Leon'],5fv9AxkRVzCwT5XkpYjWvL,0.571,0.735,11,-5.632,0,0.0743,0.0329,0.000264,0.215,0.557,106.811,243000,4,0
6,,,Pedida Y Dada,,['Valentín Elizalde'],0r3tqaMFGfcHxIJiW71gFa,0.682,0.391,0,-12.991,1,0.0466,0.664,2.63e-05,0.279,0.983,137.322,145080,4,0
7,,,Tears on My Pillow,,['Little Anthony & The Imperials'],67mBHBW40r6BkubGxKgSpY,0.438,0.223,0,-11.201,1,0.0267,0.836,2.67e-06,0.133,0.5,100.414,139200,3,0
8,,,Black Dog - Live 1972; Remaster,,['Led Zeppelin'],6pN1dljT8l0mFlP6p6QqBF,0.244,0.846,2,-9.526,0,0.103,0.00734,0.0567,0.935,0.581,84.426,340627,4,0
9,,,Undertowed (Original Composition),,['Vitamin String Quartet'],3MREjtVebeoelnHsNJCvoJ,0.444,0.174,5,-9.854,1,0.0301,0.657,0.707,0.111,0.242,179.466,220827,4,0
10,,,Blue Monday,,['toastool'],0GTL3gnRqRYQrjmz4dwg7K,0.751,0.75,10,-6.507,1,0.0358,2.11e-05,0.13,0.586,0.581,98.018,171377,4,0
11,,,And So To F...,,['Brand X'],2Oet6HmUfp8fRSu1UTL1WV,0.214,0.819,0,-13.904,1,0.054,0.000162,0.796,0.099,0.228,157.451,378453,4,0
12,,,En Los Puritos Huesos,,['La Arrolladora Banda El Limón De Rene Camacho'],3EbJCtH2eZ3XdtEgW5OjYf,0.785,0.577,8,-6.893,1,0.142,0.517,5.61e-05,0.0739,0.961,97.053,173293,4,0
13,,,I Heard Love Is Blind,,['Amy Winehouse'],3Li4nWTnkUu19vxkhNW9td,0.494,0.304,2,-10.33,1,0.0772,0.763,0.0,0.126,0.267,74.87,130067,4,0
14,,,Summer Jam 2003 - Remix,,['The Underdog Project'],6eQQLxpKeoNqwT90zSD4Em,0.784,0.804,9,-8.024,0,0.112,0.21,0.000359,0.101,0.817,130.03,229880,4,0
15,,,Burnin' Love (from the motion picture Lilo & Stitch),,['Wynonna'],6WLhSTndp8gFqVn4uWwnRk,0.638,0.885,8,-4.171,1,0.0561,0.0597,5.65e-06,0.094,0.861,148.951,192267,4,0
16,,,I Believe I Can Fly,,['Me First and the Gimme Gimmes'],6C0JXC9vaaoX5aa6A7tWf4,0.361,0.879,2,-6.662,0,0.102,0.00559,1.27e-05,0.0941,0.206,104.164,181440,4,0
17,,,The Ballad of Bobby and June,,['Mitch & Mickey'],6atB3wjf2LNt7VJypwjvHV,0.438,0.436,4,-11.243,1,0.0353,0.49,0.0,0.189,0.13,125.18,247667,4,0
18,,,Zenica Blues,,['Zabranjeno pušenje'],36qO6d7Rzhncbz7DTSZjLp,0.682,0.591,4,-7.203,1,0.0373,0.461,0.0,0.127,0.896,112.442,144813,4,0
19,,,I Wanna Make It Wit Chu,,['Desert Sessions'],1PIE8nWtB4k1B7D4sfFyy2,0.765,0.719,9,-5.383,1,0.028,0.42,0.000462,0.149,0.82,90.618,223097,4,0
20,,,Pet,,['A Perfect Circle'],27msmgcdSRniJHfocEf6EH,0.542,0.806,8,-4.973,1,0.0482,0.0021,0.436,0.291,0.333,140.155,274333,4,0
21,,,I Know That My Redeemer Lives,,['Linda Rowberry'],7MZ6qJRMwWhywLS9iHjLdQ,0.275,0.143,11,-14.688,1,0.0359,0.819,1.28e-06,0.0829,0.153,134.777,365800,4,0
22,,,Diamonds & Wood,,['UGK'],6ReA6ibkmZ2cV8nMAnZZ8b,0.843,0.541,1,-9.889,1,0.632,0.416,0.0,0.292,0.771,138.041,313533,4,0
23,,,My Tribute (To God Be the Glory),,"['Andrae Crouch', 'Solid Gospel']",5LzugE9QVzxhonQkPcd5wO,0.353,0.443,10,-8.514,1,0.0342,0.65,0.0,0.168,0.204,108.145,273133,3,0
24,,,Into You (feat. Ashanti),,"['Fabolous', 'Ashanti']",450vazRH94IB21mom5FkN9,0.726,0.568,7,-8.358,0,0.0298,0.179,0.0,0.0488,0.631,91.906,274333,4,0
