,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Slip of the Tongue - 2017 Remaster,,['The Art Of Noise'],3PRK3wq3NYtpD7TupVoOAn,0.831,0.921,3,-10.866,1,0.0385,0.407,0.747,0.133,0.763,118.196,87840,4,0
1,,,Hər Şey Gözəldir Həyatda,,"['Akif İslamzade', 'Brilliant Dadaşova']",0z9RM8qsxsn4VrdCNRQwvK,0.454,0.386,10,-12.986,0,0.112,0.199,4.52e-05,0.167,0.586,159.038,238283,4,0
2,,,A Little More Love,,['Zeno'],2vFWWPqKfetWoY2Z0zWhhI,0.412,0.68,2,-9.792,1,0.0353,0.0189,0.000135,0.182,0.607,98.602,230733,4,0
3,,,Nadine - Stereo Remix,,['Chuck Berry'],5QHrCl8kOMIFOWYQQzHXFH,0.803,0.502,10,-11.86,1,0.0818,0.612,4.57e-06,0.0946,0.95,140.613,169000,4,0
4,,,"I Won't Forget You - 7"" Single Version / 2006 Remaster",,['Poison'],292k7NU2wZbzwthfhbZApi,0.261,0.826,6,-1.935,1,0.0388,0.299,0.0,0.137,0.566,199.57,219560,4,0
5,,,A Very Pretty Song for a Very Special Young Lady,,['Zoogz Rift'],1VRFNAMciLT8qec480rGVh,0.435,0.664,9,-11.012,1,0.0794,0.756,0.00496,0.368,0.714,129.908,274173,4,0
6,,,Tot en la terra,,['Xesco Boix'],3xxMrDQopBJxJ8ANI6oJPB,0.875,0.147,4,-14.8,1,0.165,0.992,0.0,0.301,0.736,98.829,56000,3,0
7,,,Porto Côvo,,['Rui Veloso'],3JqnDRmwmmGOGYoOAAe57V,0.457,0.422,4,-12.859,1,0.0342,0.834,1.1e-05,0.294,0.417,168.179,243280,4,0
8,,,A Matter of Feeling - 2010 Remaster,,['Duran Duran'],2YQz1xf7puVbGxhF46EE1O,0.713,0.507,6,-13.837,0,0.0254,0.0137,0.000172,0.0949,0.685,104.186,357320,4,0
9,,,Lažu Me,,['Dino Merlin'],26Sn3YEAkBdadEJBL1eOpf,0.623,0.462,2,-6.892,0,0.0281,0.115,0.00266,0.107,0.375,131.79,252533,4,0
10,,,Runaway Train,,['Soul Asylum'],3Ib3SJV8ZXuLvDiDb2w1As,0.616,0.714,0,-7.02,1,0.0385,0.00481,0.0,0.133,0.53,117.422,266067,4,0
11,,,Istinu ti u ocima citam,,['Mile Kitic'],0l3139Lde277OPGz36ndDT,0.625,0.879,0,-8.228,1,0.211,0.836,0.00622,0.529,0.654,115.631,196467,4,0
12,,,A Sea of Clouds in the Moonlight,,['Joe Hisaishi'],2ls1m8eUP39MifloK3nBFu,0.406,0.0899,0,-16.256,0,0.0319,0.928,0.923,0.147,0.0754,87.132,153373,4,0
