,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Five Nights Of Bleeding - 1990 Digital Remaster,,"['Poet and The Roots', 'Dennis Bovell']",62e2BChEvidEogSVZPrYqO,0.846,0.315,8,-17.628,1,0.452,0.0172,0.000651,0.0819,0.738,74.522,269760,4,0
1,,,Oughta Be A Law,,['Firehouse'],4oYpamezLvJHIdYWhkiNKf,0.572,0.838,1,-10.759,1,0.0436,0.000709,1.53e-06,0.0613,0.575,125.039,234613,4,0
2,,,"Zing, Went the Strings of My Heart",,"['Derek Smith Quartet', 'Scott Hamilton', 'George Mraz', 'Billy Hart']",6SeYl4sEceD0pIz2CiswTk,0.395,0.518,3,-12.787,1,0.034,0.74,0.159,0.105,0.772,129.798,471317,4,0
3,,,"Veränderungen über einen Walzer von Diabelli, Op. 120, ""Diabelli Variations"": Var. XI: Allegretto",,"['Ludwig van Beethoven', 'Olli Mustonen']",7kIHvnpqv07EfEgkqVHsnA,0.482,0.0336,0,-30.813,1,0.0474,0.994,0.943,0.177,0.448,98.672,58227,4,0
4,,,Sweet Talking Hippie,,['Blues Traveler'],2znN4hr4L7MrFYqqnBOa4A,0.477,0.652,4,-11.096,0,0.0523,0.0295,0.0149,0.053,0.816,144.996,382027,4,0
5,,,"Nave Espacial (feat. Jorge Moreno) - Spanish Version of Satellite from ""Havana Nights""",,"['Santana', 'Jorge Moreno']",5sv88LORF9d1UCbh7fMMJS,0.663,0.798,9,-4.87,0,0.0347,0.0123,4.37e-05,0.174,0.803,94.076,258987,4,0
6,,,The Distance Between You and Me,,['Dwight Yoakam'],14tGjPaHuoS4UoFoRJpFvQ,0.643,0.652,2,-9.028,1,0.0259,0.153,0.0,0.23,0.932,89.588,162213,4,0
7,,,Feel The Bass Again,,['DJ Magic Mike'],3SH3QAevDeTY26BuK1UF38,0.662,0.288,3,-17.346,0,0.0456,0.01,0.931,0.179,0.544,150.279,313040,4,0
8,,,The Birds and the Bees,,['Jewel Akens'],1ku1Ld7gd76GPxOphoQiR6,0.849,0.521,10,-7.746,0,0.0337,0.585,0.0,0.106,0.905,105.562,129245,4,0
9,,,Me das una pena,,['Marco Antonio Vázquez'],7BYhTUyo1X8u7Bw2CmTmNG,0.714,0.556,11,-7.154,1,0.0275,0.909,1.98e-05,0.113,0.662,118.714,160027,4,0
10,,,"Turandot / Act 3: ""Nessun dorma!"" - Live",,"['Giacomo Puccini', 'Luciano Pavarotti', ""Orchestra Del Teatro Dell'Opera Di Roma"", 'Orchestra del Maggio Musicale Fiorentino', 'Zubin Mehta']",7tNpjS22EB4K7DR6230PfJ,0.121,0.398,2,-10.72,1,0.0424,0.944,0.00834,0.671,0.188,168.793,179667,4,0
11,,,Extraño en el Paraíso,,['Pasapoga Light Orchestra'],0IkQD4RkQBNIAQiXnACjjB,0.263,0.178,5,-13.748,1,0.0325,0.92,0.0728,0.0989,0.228,79.213,176507,4,0
12,,,Staring at the Sun,,['Ultra Vivid Scene'],217YbolsttQG6oKCNVJQTP,0.446,0.857,1,-10.432,0,0.0391,3.4e-05,0.47,0.0421,0.798,75.883,169133,4,0
13,,,Iceblink Luck,,['Cocteau Twins'],0Coai3QxvjCXWMhVN1hpgE,0.396,0.812,9,-5.704,1,0.0331,7.19e-05,0.0117,0.328,0.5,102.151,198667,4,0
14,,,Kungfu Master (Nan Erl Tang Ce Ciang),,['x'],78a9jJA1sgDLIEfnV2PYvR,0.6,0.693,9,-6.424,0,0.0296,0.0373,0.2,0.22,0.557,120.958,250490,4,0
15,,,Queen for Tonight,,['Helen Shapiro'],6VJosT2Ir5CIwPTuXg0D8F,0.611,0.444,10,-10.599,1,0.0363,0.477,0.0,0.183,0.958,117.473,131333,4,0
16,,,Once Upon A Time In The Projects,,['Ice Cube'],13oxfar9b55OVxMMfDBycD,0.816,0.603,6,-6.795,1,0.282,0.00094,0.0,0.0767,0.8,154.323,247339,4,0
17,,,This Is Worth Fighting For,,"['Shep Fields & His New Music', 'Shep Fields', 'Ray Ekstrand', 'Al Freistat', 'Ben Glassman', 'Tom L. Lucas', 'Babe Fresk', 'Bob Lawson', 'Berg Vaughn', 'George Ford', 'Bill Clifton', 'Tony Kay', 'Al Benson', 'Simon (Sid) Greenfield', 'Ken Carter']",4eWAmK4w1bK5nUUWs4ak2A,0.366,0.132,1,-13.582,1,0.0336,0.984,0.00113,0.143,0.27,87.812,180067,4,0
18,,,Hold On - 2020 Remaster,,['En Vogue'],4nxJKtyVgV3XRxkqR05wKM,0.712,0.629,1,-6.675,1,0.0676,0.0811,0.0,0.338,0.381,96.95,304560,4,0
19,,,Walks Like a Woman,,['Baton Rouge'],1mSkQolHBx2wqFNwKnFCnA,0.513,0.848,9,-9.428,1,0.0315,0.00095,0.00862,0.251,0.475,92.161,234200,4,0
20,,,Ride the Mindway,,['My Life With The Thrill Kill Kult'],0cYztJZvtjWbjGUQzM1hFQ,0.542,0.948,6,-8.392,0,0.0625,0.000404,0.0433,0.199,0.859,120.706,430500,4,0
21,,,Christmas Wrapping,,['The Waitresses'],3nhzTOc939C4v4ecTEZTPl,0.73,0.548,9,-14.772,1,0.091,0.0526,0.0,0.0425,0.813,115.607,320800,4,0
22,,,Shah E Umam Ik Nazar E Karam,,['Zaman Taji Qawwal'],4NmahtXbnqfXKgx7P70sSR,0.461,0.518,7,-10.593,1,0.0549,0.147,0.488,0.107,0.151,122.061,460074,4,0
23,,,Have You Ever Seen the Rain?,,['Joan Jett & The Blackhearts'],5MHAPsmn3q5VMhVJLzuHz1,0.685,0.748,0,-10.551,1,0.0272,0.106,0.000153,0.1,0.94,118.323,213840,4,0
24,,,Memories Remain - Demo,,['Obituary'],0MJuOLdGNwu0Jo2MQ8muMl,0.286,0.792,4,-7.339,1,0.0478,0.000141,0.00071,0.0707,0.24,140.797,214600,4,0
25,,,"Silent Lucidity - Live At The Hammersmith Odeon, London/1990",,['Queensrÿche'],7lMEu40WlB9ffK3PCwf7zV,0.334,0.691,7,-6.449,1,0.0354,0.00445,0.00662,0.416,0.0887,69.693,343237,4,0
26,,,Hotel Le Hot,,['Kenny Wheeler Quintet'],1wxY35PgvEi5TfzEjtPcCQ,0.505,0.3,5,-17.598,0,0.0438,0.76,0.893,0.411,0.411,106.397,517693,4,0
27,,,Lula Lula - 1978 Demo,,['The Zombies'],0f6dVdagDA4XXbC9EVeoqO,0.6,0.116,9,-22.277,0,0.0361,0.892,1.4e-06,0.088,0.175,111.273,244773,4,0
28,,,Joselito Carnaval,,"['Pacho Galan Y Su Orquesta', 'Pepe Molina']",6AqrAfjMOZfhW1rY2baMj3,0.583,0.867,7,-8.428,0,0.0664,0.72,0.0266,0.0821,0.96,147.569,131385,4,0
29,,,Bugler's Holiday,,"['Leroy Anderson', 'Richard Hayman', 'Richard Hayman Symphony Orchestra']",2fTvNxdPHlWBUkLOUbmo2h,0.441,0.32,10,-19.775,1,0.035,0.794,0.899,0.211,0.736,146.375,168000,3,0
30,,,Zo Zonder Jou,,['Clouseau'],2hfJYnK4rpUjOOd4Ix6L42,0.538,0.154,8,-17.025,0,0.0301,0.819,0.0,0.178,0.53,78.511,153627,4,0
31,,,Flying Under Radar,,['Jerry Harrison'],3AiBcDToEWGjGnOC6ShcP7,0.682,0.817,7,-10.156,0,0.0298,0.0247,0.545,0.165,0.963,127.127,229067,4,0
32,,,Interlude - You Just Be You,,['Virtue'],0PjRvhWrpaasJQYbDuO0P4,0.711,0.0946,1,-21.792,1,0.925,0.675,0.0,0.369,0.79,110.55,39707,5,0
33,,,Love Is a Many Splendored Thing,,['Matt Monro'],238FsyJqok4g8259r7wE4N,0.297,0.313,0,-12.237,1,0.0314,0.854,0.00456,0.0755,0.186,80.448,169853,4,0
34,,,La Brujita,,['La Luz Roja De San Marcos'],6n8M4N16lQMUFeCHNtZIzJ,0.841,0.573,3,-6.75,1,0.0439,0.066,1.76e-06,0.0598,0.931,133.437,228571,4,0
35,,,Affair In San Miguel,,"['The Rippingtons', 'Steve Reid', 'Brandon Fields']",579pZwp4vhGpmRvpkBOPWt,0.573,0.67,7,-12.737,1,0.0296,0.0926,0.255,0.347,0.463,99.714,307760,4,0
36,,,Lonesome Town - 1990 Digital Remaster,,['Ricky Nelson'],56XoFI6v7kbGNdM8ALYWof,0.508,0.0965,11,-18.283,1,0.031,0.856,0.012,0.102,0.296,77.907,135840,4,0
37,,,Qué le vamos a hacer,,['Los Calis (F)'],1TUUHW2bGFOUDe1AAzKepS,0.671,0.612,1,-10.251,0,0.0451,0.0787,1.45e-05,0.0754,0.701,107.864,160827,4,0
38,,,Jobim: Road to the Sun,,"['Antônio Carlos Jobim', 'Sharon Isbin']",6LhNIBQ3c711HIIhwWoFpx,0.356,0.0145,2,-31.366,1,0.0526,0.991,0.922,0.0945,0.196,78.685,152000,3,0
39,,,Üzme Beni,,['Zeki Müren'],2LuV7Ti62TXOg8vlnCZqM6,0.532,0.481,5,-11.461,0,0.0427,0.677,5.82e-05,0.385,0.559,118.209,243293,4,0
40,,,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": IV. Finale: Presto",,"['Franz Joseph Haydn', 'Kodály Quartet']",01cCVMQjcBtuCE0hlbbNcM,0.363,0.0789,0,-20.043,0,0.0364,0.965,0.38,0.107,0.351,100.522,319200,4,0
41,,,Let's Go Dancing,,['Drivin N Cryin'],6zkE5ZL2Uz6oXHO4yFhKbK,0.526,0.441,7,-13.188,1,0.03,0.0788,7.11e-05,0.076,0.693,93.749,198667,4,0
42,,,(I Wanna Drive The) Zamboni,,['Gear Daddies'],24qazS0I9PH21f0vJhsldC,0.732,0.371,7,-10.957,1,0.0287,0.488,0.0,0.165,0.603,130.021,158707,4,0
43,,,Armed and Dangerous,,['Petra'],1nk99Y3YQlGOIf9xLiCZLP,0.32,0.931,2,-3.764,1,0.0681,0.000107,0.0,0.26,0.579,150.421,246173,4,0
44,,,Things That Make You Go Hmmmm.... (feat. Freedom Williams),,"['C & C Music Factory', 'Freedom Williams']",4QWU4b9viti7aUefIHrccZ,0.807,0.935,8,-5.931,0,0.0498,0.0534,0.00083,0.343,0.97,113.328,322333,4,0
45,,,(You're My) Soul And Inspiration,,['The Righteous Brothers'],5ZHOiRqKOzgFMfMAu8cwzp,0.17,0.387,11,-12.791,1,0.0436,0.781,0.0,0.243,0.246,187.468,201253,4,0
46,,,No Vale la Pena Hablar Mal de Ti,,['Guayacán Orquesta'],2Z2H1VpkKLjiNitxgTetH8,0.712,0.685,9,-6.977,1,0.0406,0.0986,5.83e-05,0.0786,0.565,144.251,357512,4,0
47,,,Getting Better All The Time,,['Jeffrey Osborne'],18joMlP4JSBRCsPN9zXceo,0.553,0.441,5,-11.231,1,0.0269,0.314,5.82e-06,0.279,0.228,102.901,284760,4,0
48,,,Todo Me Habla de Ti,,['Los Kjarkas'],0Az7fBmOEQCWsCVBsSqOxG,0.711,0.488,0,-12.256,0,0.0457,0.579,2.84e-06,0.181,0.644,132.261,245969,3,0
49,,,"U Ye Te Wen Pie (From ""Rhytm Of Destiny"")",,['x'],5fiLlyamcOpIlXLJ1Silwo,0.364,0.692,9,-7.749,1,0.0289,0.051,0.953,0.131,0.715,205.774,242840,4,0
50,,,"Billy Get Your Guns - From ""Young Guns II"" Soundtrack",,['Jon Bon Jovi'],47wptCi4NdojuIRKzp8uV1,0.616,0.946,3,-8.449,1,0.0498,0.0437,0.0,0.12,0.723,128.085,289599,4,0
51,,,In the Air Tonight - Live from the Serious Tour 1990; 2019 Remaster,,['Phil Collins'],0izmGVy9X7JVY3Eh44s84B,0.523,0.716,0,-7.113,1,0.0431,0.134,0.000243,0.988,0.222,98.619,393147,4,0
52,,,Sure Gonna Miss Her - Remastered,,['Gary Lewis & The Playboys'],53trN8rFU32G7X1Mj7z2Bn,0.543,0.411,4,-12.384,1,0.0306,0.268,0.00197,0.153,0.874,162.768,152600,4,0
53,,,Jump in the River - 2009 Remaster,,"[""Sinéad O'Connor""]",4R10DWiFHXzvJTi0MS8GpC,0.678,0.799,0,-9.405,1,0.0287,0.0116,0.0197,0.196,0.967,122.918,251000,4,0
