,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Wild Daisies – Xiao Flute Music,,['Hypnosis Nature Sounds Universe'],7anMYPmVXEMvyHyi51XH7t,0.112,0.0544,7,-24.701,1,0.0445,0.831,0.995,0.0703,0.0826,81.721,213462,4,0
1,,,Sleep Next to Me,,['A L E X'],07MZXSRBs5DJxYZiRTFJe8,0.613,0.381,0,-16.901,1,0.0729,0.625,0.925,0.124,0.401,172.0,139912,3,0
2,,,"Steven and the Crystal Gems (feat. Zach Callison, Estelle, Deedee Magno Hall & Michaela Dietz)",,"['Steven Universe', 'Deedee Magno Hall', 'Estelle', 'Michaela Dietz', 'Zach Callison']",6EruU7XMs8bwioIoywt9Rp,0.478,0.482,10,-8.011,1,0.0451,0.0733,0.0,0.0881,0.823,170.122,47091,4,0
3,,,The Long Way,,['Brett Eldredge'],5vuMtXS5kQ7F0o9V9rG1dG,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,208720,4,0
4,,,Xót Xa,,['Khang Le'],1rILamMTeMjwQFFZSn2OTL,0.366,0.467,5,-8.334,0,0.0306,0.522,0.0,0.418,0.402,96.525,272919,3,0
5,,,Ready / Problems,,['boy pablo'],3VByEy1Ax2hlDXgk2U9mmz,0.561,0.708,0,-7.774,1,0.0367,0.0788,0.00924,0.226,0.419,132.048,241530,4,0
6,,,Deep Pink Noise for Sleep - Loopable with No Fade,,['Pink Noise Babies'],2aRsCla2NJKzpP19PMgjnR,0.171,0.28,1,-34.856,1,0.147,0.857,0.957,0.112,0.108,144.942,195195,5,0
7,,,Skin & Bones,,['Eli Young Band'],3oRN2kgSMJOi9hOrXMdE96,0.486,0.724,5,-7.42,1,0.0275,0.109,0.0024,0.344,0.437,176.037,239533,4,0
8,,,Boat Skirrt,,"['Quality Control', 'Lil Yachty']",2CgkVM57rCCiELvMWa1rpV,0.878,0.549,8,-6.712,1,0.319,0.0428,0.0,0.152,0.216,131.963,138040,4,0
9,,,Carita de Angel,,['Ozuna'],2wotylLBtyH2phGNhVhmUv,0.721,0.597,6,-6.467,1,0.0403,0.466,0.0,0.11,0.657,92.987,201547,4,0
10,,,Zindagi Meri Dance Dance,,"['Alisha Chinai', 'Vijay Benedict']",2z4epffvWpEsAQvaCnkKBa,0.905,0.608,0,-9.593,0,0.0795,0.136,0.0784,0.0947,0.782,106.015,384672,4,0
11,,,Take It From Me,,['Jordan Davis'],7JK0nPw98vJmgEElMUfg5v,0.6,0.892,10,-3.117,1,0.0521,0.0291,0.0,0.352,0.595,100.057,174255,4,0
12,,,A Journey To (S)Hell,,"['King Gizzard & The Lizard Wizard', 'Mild High Club']",718cY343nKwDSriaoPkK0v,0.297,0.858,0,-5.427,1,0.0671,0.0232,0.81,0.406,0.399,103.621,136533,4,0
13,,,FANXY CHILD,,"['ZICO', 'Fanxy Child']",1vdBPnFzz85baCwFKkj2AX,0.755,0.789,4,-4.295,1,0.265,0.013,0.0,0.147,0.754,143.94,234708,4,0
14,,,Unlock it (Lock It) - feat. Kim Petras and Jay Park,,"['Charli XCX', 'Kim Petras', 'Jay Park']",3qGHAKgjQruzj6doKkyEb5,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,232933,4,0
15,,,Santorini Greece,,['Rick Ross'],4QwyZncLTHlA1y409ogbON,0.434,0.785,4,-4.169,0,0.128,0.00895,0.0,0.132,0.38,106.926,332600,5,0
16,,,Surround Me,,['LÉON'],4aai1PoVGPcspMhmzOzpZN,0.53,0.534,5,-7.87,1,0.195,0.344,0.0,0.081,0.401,178.091,232120,4,0
17,,,Gods of War,,['Brothers of Metal'],4JKo9tyUlKXOH90xta27gg,0.376,0.852,9,-4.92,1,0.0453,7.26e-05,0.00567,0.115,0.416,157.934,234842,4,0
18,,,Monster (Dotexe Remix),,['Nightcore'],0y8UKPyJOluqIuacosTKEv,0.578,0.649,0,-5.649,1,0.0878,0.416,0.00253,0.0869,0.386,168.813,184947,4,0
19,,,"No Flag (feat. Nicki Minaj, 21 Savage & Offset)",,"['London On Da Track', 'Nicki Minaj', '21 Savage', 'Offset']",1tyjWMMINb9S0YBynTvJ7s,0.809,0.58,1,-7.253,1,0.348,0.0856,0.0,0.115,0.146,157.961,212383,4,0
20,,,Notice Me,,['PnB Rock'],1rLWsLY98u9hcWePdfN2y5,0.597,0.645,0,-5.356,0,0.0588,0.457,0.0,0.11,0.55,128.258,209051,4,0
21,,,Hope the High Road,,['Jason Isbell and the 400 Unit'],7r5X8KL8y0CpZZErtmOmNo,0.45,0.802,9,-8.15,1,0.0318,0.0302,0.000192,0.295,0.748,90.794,183164,4,0
22,,,Crumbling Castle,,['King Gizzard & The Lizard Wizard'],4T1168WOWj7Ch7DbbNEFp7,0.359,0.727,6,-7.252,0,0.0433,0.147,0.0299,0.0711,0.578,97.659,644256,4,0
23,,,No Quiere Enamorarse,,['Ozuna'],0blbSxZHy1pPxAB2ZZLx9E,0.711,0.728,2,-4.565,0,0.0574,0.22,1.04e-06,0.316,0.751,81.935,213160,4,0
24,,,On + Off,,['Maggie Rogers'],6HzDEVbfnDD1p0qFKqiZWU,0.578,0.582,4,-7.278,1,0.0413,0.151,2.23e-05,0.394,0.236,129.969,221533,4,0
25,,,Only King Forever,,['7eventh Time Down'],64pS588WuEzMEctlYNdTsa,0.523,0.875,0,-4.517,1,0.031,0.00012,0.0,0.357,0.426,137.95,194090,4,0
26,,,Finesse - Remix; feat. Cardi B,,"['Bruno Mars', 'Cardi B']",3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,4,0
27,,,Pa' Que No Me Andén Contando,,['Voz De Mando'],6WmDxFQYvdt6Ecy6M9tVgf,0.882,0.555,11,-6.712,0,0.0712,0.605,2.1e-06,0.145,0.905,110.411,164160,3,0
28,,,Coco - Día de los Muertos Suite,,['Michael Giacchino'],3BY6XoTTapX2tV9qQCCsFW,0.402,0.228,7,-11.78,1,0.0353,0.83,0.557,0.111,0.216,121.09,347387,4,0
29,,,Out of My Head (feat. Tove Lo and ALMA),,"['Charli XCX', 'Tove Lo', 'ALMA']",2khkbmL11VFqKGMrcGIJB3,0.851,0.709,1,-5.157,0,0.0694,0.0736,0.00137,0.12,0.42,116.467,235737,4,0
30,,,Malibu (feat. Xhara),,"['LA Nightcore', 'Xhara']",5odmihD0nWMzQgMQFRjrvo,0.629,0.722,0,-5.279,0,0.0405,0.0982,1.33e-06,0.0853,0.522,79.785,201921,4,0
31,,,Hook Up,,"['Quality Control', 'Offset', 'Lil Baby']",0gUGjvCXLxvLoBLXJVrUSl,0.879,0.427,4,-8.525,0,0.107,0.0579,0.0,0.11,0.498,124.995,207390,4,0
32,,,More & More - Kove Remix,,"['Tom Zanetti', 'Karen Harding', 'Kove']",54NJE4erGP5jTb7uidF5RK,0.731,0.599,8,-7.236,1,0.0521,0.0233,0.136,0.131,0.266,124.987,290987,4,0
33,,,Kissing Strangers,,"['DNCE', 'Nicki Minaj']",1NkwZ9TnIs8js6G0M6M7RU,0.772,0.744,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.067,202480,4,0
34,,,Vítima de um Copo,,['Zé Neto & Cristiano'],1F6Zt1PaQ7J3yHWx9DIapk,0.675,0.865,8,-4.62,0,0.0585,0.556,0.0,0.754,0.815,129.976,189277,4,0
35,,,Before I Do,,['Sevyn Streeter'],0eWkGHUqc5a19PIzJ1v6E4,0.651,0.548,6,-6.863,1,0.0856,0.168,0.0,0.142,0.623,78.967,237038,4,0
36,,,Good Fellas (feat. Pouya & Shakewell),,"['Craig Xen', 'Pouya', 'Shakewell']",1KT71DxLFCSIeva1zgeSu9,0.911,0.528,9,-6.998,1,0.0965,0.00568,0.0,0.0874,0.297,137.941,142916,4,0
37,,,Ya No Te Buscare,,['Zacarias Ferreira'],1CIUos10Or0tFaf4ZhaSfW,0.83,0.802,2,-3.497,1,0.0289,0.262,0.0,0.179,0.842,131.981,216040,4,0
38,,,Infant Airplane Training Pink Noise - Loopable with No Fade,,['Pink Noise Babies'],595FX7UUfZmbFgf0LzrwSX,0.161,0.162,1,-26.315,1,0.115,0.241,0.973,0.112,0.0283,127.795,195195,4,0
39,,,Strong in the Real Way (feat. Zach Callison & Deedee Magno Hall),,"['Steven Universe', 'Deedee Magno Hall', 'Zach Callison']",4JpFXCNw89JK9Jds6m9mtr,0.505,0.516,2,-8.211,0,0.0551,0.421,0.0,0.113,0.241,89.516,101500,4,0
40,,,You're Gonna Know My Name,,['Watt White'],6L9p64RiacvHRBQlKFRkho,0.537,0.878,5,-7.861,1,0.0926,0.0222,0.0,0.0812,0.362,150.998,210775,4,0
41,,,Dear Old Dad (feat. Zach Callison & Tom Scharpling),,"['Steven Universe', 'Tom Scharpling', 'Zach Callison']",0NgQW1xPI1daE3xw1ieWkl,0.396,0.443,1,-9.207,1,0.0359,0.445,0.0,0.351,0.314,152.236,82818,4,0
42,,,On Another Ocean (January / June),,['Fleet Foxes'],1B3RqpFxuPQhVoQzfRIPpB,0.284,0.523,7,-6.512,1,0.0285,0.155,0.0934,0.0933,0.0697,100.597,263373,4,0
43,,,Hills and Valleys (The Valleys Version),,['Tauren Wells'],398Dfg7EisARPcvixgrtuI,0.486,0.302,2,-10.72,1,0.0332,0.772,0.0,0.073,0.45,79.258,249242,4,0
44,,,13 Beaches,,['Lana Del Rey'],3ZKRAzNAsiJrBGUM2BX9av,0.333,0.389,7,-9.132,1,0.0364,0.539,0.0772,0.163,0.25,144.204,295569,4,0
45,,,A TOWN WITH AN OCEAN VIEW(Jazz version),,['Cafe Music BGM channel'],2JXrRgRYoqyqGoxEikPg2I,0.569,0.199,7,-15.192,1,0.0393,0.957,0.909,0.126,0.555,141.791,256800,3,0
46,,,Old Time Feeling (Like Before),,['Turnpike Troubadours'],23hYsOpWbM14kWP9i5Ny8G,0.553,0.638,1,-6.17,0,0.0279,0.302,2.22e-06,0.136,0.562,82.934,197266,4,0
47,,,Last of My Kind,,['Jason Isbell and the 400 Unit'],36e7JUxXMV4mO4ZJWjBuSa,0.488,0.282,9,-15.105,1,0.0333,0.332,6.05e-05,0.105,0.522,81.775,262406,4,0
48,,,That Distant Shore (feat. Jennifer Paz),,"['Steven Universe', 'Jennifer Paz']",5jkqtU2FUFMUlvJfW9cKRD,0.442,0.269,2,-10.119,1,0.0539,0.787,0.0,0.243,0.104,91.711,106237,3,0
49,,,Es Mi Modo (En Vivo),,['Omar Ruiz'],0Pkn2FA1YidEFaBpIdJ0ga,0.675,0.65,0,-6.703,1,0.0544,0.475,0.00724,0.0757,0.964,114.038,204720,1,0
50,,,Regengeräusche zum Einschlafen - Teil 36,,['Regengeräusche Orchester von TraxLab'],6lqmBggcuH1qCefOU0QiFY,0.188,0.913,1,-25.693,1,0.077,0.00271,0.976,0.929,0.0246,62.895,62972,5,0
51,,,Have You Ever Seen Peaches Growing on a Sweet Potato Vine?,,['Jake Xerxes Fussell'],6BI13A9asHmaPlyLiJo0Lm,0.528,0.553,4,-6.453,1,0.0251,0.679,0.0944,0.101,0.346,80.257,369858,4,0
52,,,Marijuana Breath,,['Adam Jensen'],1uTjNWaoXEEi6Jtt0gvXl6,0.782,0.468,5,-4.881,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,219163,4,0
53,,,The Aegean Zeybek,,['Michalis Koumbios'],4FkxSj4N2WaUsdX2md8kQ8,0.695,0.617,1,-2.337,0,0.0332,0.0935,0.0746,0.292,0.517,124.008,224247,4,0
