,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Que Beleza de Nêga,,['The Ipanemas'],5lCKp61Nw5oA7cfphCdRQ9,0.675,0.614,9,-8.483,0,0.0819,0.43,0.000489,0.0921,0.762,161.933,290960,4,0
1,,,Above And Beyond,,['Buck Owens'],2XEsLZrgYIAEa2YNDiqPYI,0.52,0.525,8,-7.449,1,0.0412,0.597,0.0,0.0847,0.743,147.601,148000,5,0
2,,,Cuanto Duele,,['Carlos y Alejandra'],4pJDYk0CnZoydOy6qzqxJW,0.794,0.746,1,-5.162,1,0.0343,0.0664,0.0,0.0981,0.927,129.017,214267,4,0
3,,,More - Olli Collins & Fred Portelli Remix,,"['Usher', 'Olli Collins', 'Fred Portelli']",5NmvPpGViytipEbi0XsYBr,0.754,0.752,4,-6.039,0,0.0656,0.00831,0.0769,0.0684,0.134,125.009,479880,4,0
4,,,"You Look Good In My Shirt - Live At The Arena At Gwinnett, GA/2008",,['Keith Urban'],5udl9ZZkaqeYzBKvyawlZm,0.56,0.976,7,-7.097,1,0.0851,0.00249,0.336,0.945,0.369,122.001,318840,4,0
5,,,Good Looking,,['Don Omar'],0A7uLa2SqVK5s5Y2V3kCyW,0.629,0.88,1,-6.695,1,0.156,0.00879,0.0,0.814,0.757,93.013,258613,4,0
6,,,Ocean Sea Waves & Thunderstorms for Fussy Babies & Restless Toddlers,,"['Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief']",1SSvw2mBM68Og13x7rV0sG,0.0855,0.788,6,-17.565,0,0.0655,0.577,0.866,0.412,1e-05,86.906,213440,4,0
7,,,Zeilen,,['Sticks & ART'],3hkmTxGgtBUq5AmjAboEdN,0.746,0.622,5,-8.233,0,0.0978,7.47e-06,0.868,0.0864,0.86,154.008,56893,4,0
8,,,Am I Not Human?,,"['Nick Phoenix', 'Two Steps from Hell']",3khOPHQQ5lfrugRKPJ9kXM,0.499,0.664,2,-9.858,0,0.0364,0.0304,0.784,0.0716,0.0389,124.962,180480,4,0
9,,,Ya No Te Buscaré,,['La Arrolladora Banda El Limón De Rene Camacho'],7LRYw74nztDptYIStswo9K,0.703,0.566,0,-5.931,1,0.0274,0.267,0.000102,0.163,0.824,129.919,191067,4,0
10,,,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,,"['Alvin & The Chipmunks', 'David Seville']",02NKMA9cIkq6VuBNu9q9Wf,0.612,0.37,3,-11.548,1,0.0344,0.707,2.98e-06,0.23,0.777,152.548,141467,3,0
11,,,"Because The Night (with Bruce Springsteen, Patti Smith, and Roy Bittan)",,"['U2', 'Bruce Springsteen', 'Patti Smith', 'Roy Bittan']",7H6n3D4jatXNudO4sUNgJw,0.482,0.922,11,-5.653,0,0.0602,0.0154,0.0,0.989,0.381,119.915,260333,4,0
12,,,There Is Hope,,"['Zoo Brazil', 'Rasmus Kellerman']",3eWquPz3CfZPWLYAyN9uLq,0.779,0.677,6,-8.71,1,0.0432,0.0688,0.55,0.103,0.425,128.012,375640,4,0
13,,,Diamonds Aren't Forever,,['Bring Me The Horizon'],4V3kjWSktkyWtAZD4sZLMQ,0.18,0.867,6,-5.337,1,0.217,9e-05,0.0,0.0917,0.108,76.251,228067,4,0
14,,,Prove You Wrong,,['He Is We'],3CWjOFjkLyn21I3J45Zwvh,0.639,0.81,10,-4.688,1,0.0286,0.0405,0.0,0.13,0.4,116.033,206160,4,0
15,,,Wave,,['Xenon'],62LVisLMK7Q9NFaVsqyZKt,0.673,0.798,5,-4.896,0,0.0489,0.00273,0.855,0.11,0.517,130.007,199471,4,0
16,,,Siempre Estoy Pensando En Ti,,['Selena'],7KsOTKIJAob3zAOgk1ltnv,0.674,0.633,10,-8.252,1,0.0285,0.364,0.0,0.0818,0.793,108.039,181400,4,0
17,,,Architects & Engineers,,['Guster'],0yzeKl8oYcAkqHusf5rIWy,0.599,0.862,11,-4.563,1,0.0291,0.0174,0.000138,0.106,0.769,115.047,175693,4,0
18,,,Man In the Mirror,,['Nazareno Aversa'],017dbEUVSuGK7YzU8CLb8S,0.614,0.175,7,-18.861,1,0.0474,0.979,0.923,0.103,0.172,102.113,213427,4,0
19,,,"Gavotte in D Major, ""Rosine"" (arr. for violin and piano)",,"['Francois-Joseph Gossec', 'Shinichi Suzuki', 'Takako Nishizaki', 'Terence Dennis']",2fO2ZY4Ohi3Uq1m4GYikvL,0.662,0.0979,7,-17.22,1,0.107,0.983,0.0215,0.0706,0.817,122.609,159067,4,0
20,,,Cada Vez Mas Fuerte,,['La Mar-K De Tierra Caliente'],6eQD3F645HODP0qlgcnTf7,0.704,0.463,2,-7.033,1,0.0284,0.339,0.000119,0.109,0.695,106.018,215547,4,0
21,,,Khóc,,"['Đông Nhi', 'Huỳnh Thanh Bình']",0A3R8yEM1tBs2tpOIaBUDs,0.644,0.563,6,-6.658,0,0.0277,0.507,1.63e-06,0.0874,0.525,99.997,282533,4,0
22,,,Simply Falling,,['Iyeoka'],3Ydwbd3REFlpWIEhCNI6fC,0.779,0.491,11,-7.351,0,0.036,0.276,0.000337,0.0995,0.542,111.995,238720,4,0
23,,,Happily Ever After,,['He Is We'],0uAZ41yDTN1nrL60GANOz1,0.569,0.706,4,-4.98,1,0.0265,0.0267,0.0,0.0947,0.375,100.074,244187,4,0
24,,,Las 2 Fincas,,['Los Alegres Del Barranco'],4s7sIf911U8LSsmqvbcmYL,0.79,0.683,7,-6.363,1,0.143,0.613,0.0,0.109,0.844,117.206,192941,3,0
25,,,Auf zur Morgenpirsch,,['Parforcehornensemble Windhag'],5G9wBbSq7IcWlDzgqj9JPd,0.504,0.0216,3,-18.01,1,0.0583,0.996,0.891,0.118,0.193,93.499,110160,4,0
26,,,Forever And Ever,,['He Is We'],0DgXzbV4rRs5bIyC79h3H7,0.545,0.83,2,-5.783,1,0.0353,0.0808,0.0,0.0582,0.437,161.066,241707,4,0
27,,,El Jefe De La Familia,,['Roberto Tapia'],48KTb1Ua0IA5a1Hc7MCKRq,0.807,0.729,9,-5.099,1,0.0747,0.444,0.0,0.1,0.74,116.536,184160,3,0
28,,,The Beauty Of The Rain,,['Dar Williams'],1BTuLC5SER17fj9WEnFy1y,0.459,0.32,7,-11.707,1,0.0332,0.83,0.0,0.113,0.186,135.756,179493,4,0
29,,,Trapped Underneath the Stairs,,['Korn'],376iEY4FZekKnlLxbGOvLe,0.426,0.963,2,-3.933,1,0.151,0.00133,0.00842,0.197,0.407,86.201,260560,4,0
30,,,Relaxing Coastal Ocean Waves to Calm and Settle Down Your Baby,,"['Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief']",0GJcNTECoRJBhOCvmc08Pt,0.136,0.983,5,-16.9,1,0.0741,0.161,0.968,0.872,1e-05,141.077,384560,4,0
31,,,Protectors of the Earth,,"['Thomas Bergersen', 'Two Steps from Hell']",1YtHpYEbbfQQIyxXkdxEoW,0.441,0.934,7,-6.766,0,0.0482,0.0395,0.96,0.15,0.374,109.98,169715,3,0
32,,,Can't Stand It,,['Never Shout Never'],5YX2R55h76mamgXwsvBRlH,0.684,0.622,2,-5.313,1,0.0334,0.0302,1.09e-06,0.277,0.368,125.973,170560,3,0
33,,,Ashan Khater Eneak,,['Samo Zaen'],3QqRjj9JlZcShWmEz2Ofbf,0.675,0.796,10,-6.886,0,0.0342,0.333,5.28e-06,0.104,0.816,137.622,208693,4,0
