,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Square Dance Rap,,['Sir Mix-A-Lot'],5qp3IMKd3TzaKQA3V6gWIp,0.96,0.604,11,-12.083,0,0.25,0.302,2.78e-05,0.11,0.711,117.8,258307,4,0
1,,,"Der Traumgorge: Act I Scene 7: Gorge, Gorge! (Princess, Gorge)",,"['Alexander von Zemlinsky', 'Janis Martin', 'Josef Protschka', 'Pamela Coburn', 'Hartmut Welker', 'Martin Blasius', 'Peter Haage', 'Victor van Halem', 'Heinz Kruse', 'Birgit Calm', 'Gabriele Maria Ronge', 'Hessen Radio Youth Choir', 'Hessen Radio Figural Choir', 'Frankfurt Radio Symphony Orchestra', 'Gerd Albrecht']",7t5saxI1m58qJeYMJ05cA3,0.223,0.117,7,-20.114,1,0.0576,0.952,0.00014,0.672,0.0391,75.851,500000,4,0
2,,,In the Presence of Another World,,['Blue Öyster Cult'],3Y7maKjJy58agMdpicJnou,0.266,0.799,0,-9.054,1,0.0647,0.0757,0.00705,0.31,0.232,112.77,388400,4,0
3,,,Por Favor Señora,,['Luis Miguel'],4MAUqdDvCTMS9ZiB5DB6UK,0.475,0.497,7,-13.51,0,0.0353,0.403,3.17e-05,0.0973,0.679,164.207,240467,4,0
4,,,Hosanna,,"['Palabra en Acción', 'Juan Carlos Alvarado']",6zDbHnYakPeUQsCdAi59Ef,0.652,0.516,9,-7.439,0,0.0575,0.499,0.0,0.551,0.981,125.067,68027,4,0
5,,,Pride (In The Name Of Love) - Live - Rattle & Hum Version,,['U2'],5oQeiIcvVlzPF5b4RWGmoa,0.427,0.93,5,-10.817,0,0.0606,0.00852,0.000699,0.984,0.453,111.252,267000,4,0
6,,,Que Me Entierren Con La Banda,,['Ramon Ayala Y Sus Bravos Del Norte'],7L7rr2PclBRclBb73frO8o,0.798,0.509,8,-7.173,1,0.0406,0.282,2.61e-05,0.0845,0.934,96.55,173397,5,0
7,,,Prologue: So Happy,,"['Tom Aldredge', 'Original Broadway Cast of Into the Woods Ensemble']",5Y9LBBifgUlbMpqdK8yWE5,0.52,0.32,5,-15.194,1,0.155,0.922,0.0,0.352,0.605,127.957,229000,4,0
8,,,Je t'aime,,['Patrick Norman'],3RSSa2OmTM8EuIVRC4ZFc4,0.655,0.558,4,-9.722,1,0.03,0.304,0.0,0.299,0.845,90.859,171187,4,0
9,,,Al Norte Del Sur,,['Franco De Vita'],6kD4y1IqaZNV3s5V6rsQvk,0.562,0.257,5,-13.952,1,0.0336,0.769,0.0,0.272,0.32,112.869,159760,4,0
10,,,Country Sweat - 1988 Boingo Alive Version,,['Oingo Boingo'],1Q66UPDsztHQJZNpKwrGLL,0.636,0.794,4,-12.406,0,0.0472,0.0309,5.02e-06,0.337,0.558,110.592,313040,4,0
11,,,Floating City - 2017 Remaster; Remastered,,['Y Kant Tori Read'],2Xq29wt7bCZtdFzToBVlm6,0.574,0.688,1,-8.227,1,0.0411,0.0319,0.000969,0.0612,0.643,100.863,319427,4,0
12,,,"Straight And Nappy - From The ""School Daze"" Soundtrack",,['Jigaboos & Wannabees Chorus'],2z8y3A6uThyFXR4hMEHeR6,0.56,0.484,10,-12.213,0,0.0415,0.731,6.86e-05,0.2,0.734,99.078,368093,4,0
13,,,Sensacion (Tu e Eu) - Remasterizado,,['Serafin Zubiri'],3UmzoTxsErsbVcaJBELOWF,0.573,0.449,7,-12.483,0,0.0265,0.513,0.00226,0.149,0.425,106.308,217267,4,0
14,,,Herwey,,['Necmedîn Xulamî'],27tAmY8aDt3Fk1BrkG36qE,0.712,0.946,9,-7.353,1,0.0674,0.145,0.00306,0.101,0.827,126.93,331729,4,0
15,,,Set It Off,,['Big Daddy Kane'],6L0reMMEHvJsEX7kBo8Dm5,0.8,0.611,10,-13.294,0,0.212,0.000359,0.0,0.227,0.777,118.764,245960,4,0
16,,,Indian Girl (An Adult Story),,['Slick Rick'],0ivoZL2gxZreHjeEFh0SgC,0.762,0.667,10,-10.135,0,0.258,0.24,0.0,0.562,0.751,103.475,195160,4,0
17,,,Ilariê,,['Xuxa'],2kQ8vjePBUExw1zC8shTpg,0.631,0.931,1,-10.165,1,0.0447,0.137,0.0111,0.334,0.821,143.152,341467,4,0
18,,,Narlus Spectre,,['Thinking Fellers Union Local 282'],6JcGSqTZk3pLqtOxkiQlRR,0.534,0.7,0,-10.064,1,0.031,0.0446,0.022,0.0688,0.677,134.455,194293,4,0
19,,,Por la Cara,,['Mecano'],5ZKyfpagnzO8cKlGwnSxjk,0.402,0.938,4,-6.469,0,0.035,0.0852,0.805,0.0881,0.91,105.108,187640,4,0
20,,,Knock On Wood,,['Prefab Sprout'],4Mo8U50yERhkgMahY2ycV3,0.744,0.479,0,-12.675,0,0.0486,0.329,0.00545,0.0317,0.932,143.597,255840,4,0
21,,,"Serenade for Strings in E, Op.22: 2. Tempo di valse",,"['Antonín Dvořák', 'Bavarian Radio Symphony Orchestra', 'Sir Colin Davis']",4TaDgdR7HqfAlnBoRjoMYI,0.182,0.033,6,-24.523,0,0.0391,0.817,0.888,0.241,0.157,92.685,451000,4,0
22,,,La última vez,,['Pedro Infante'],6FfWEnIXt85H3yNjCEwB38,0.414,0.261,0,-7.662,1,0.041,0.967,0.00384,0.311,0.553,88.43,135960,4,0
23,,,Xodó de Sanfoneiro,,['Gerson Filho'],4UCZzciXNg2fQL1qYZchZH,0.627,0.927,5,-5.972,1,0.0615,0.3,0.00763,0.0943,0.964,95.166,157205,4,0
24,,,Pump Up the Bass,,['DJ Jazzy Jeff & The Fresh Prince'],6FmOYeCJ983zPE0ERaMXcz,0.845,0.486,2,-17.753,1,0.233,0.0409,0.000224,0.157,0.611,97.163,315840,4,0
