,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,High Up on the Hook,,['Alice Russell'],0YpkX2QKm9XL6luRv40GSC,0.649,0.594,0,-7.402,0,0.0275,0.466,2.22e-05,0.093,0.37,77.399,361227,4,0
1,,,Just Like the Rain,,['Richard Hawley'],0sfRoZgFyy2ygX4zRkvQgy,0.558,0.611,7,-9.899,1,0.0282,0.105,0.00029,0.199,0.525,112.99,197720,4,0
2,,,Just Friends,,['Tony Rebel & Swade'],5CLOpIizZoyfO8xY1Ws7AY,0.711,0.577,0,-5.653,1,0.163,0.352,0.0,0.118,0.897,165.798,230960,4,0
3,,,Teach Your Children,,"['Crosby, Stills, Nash & Young']",6qiD0xw0PhJTI5u4NyiN8D,0.564,0.28,2,-14.756,1,0.0285,0.651,2.41e-05,0.375,0.667,77.517,179040,4,0
4,,,F-R-E-S-N-E-L Licenseur,,['Emperor X'],0xcq2tc9POVJNUR9R3Wvn4,0.452,0.868,5,-7.637,1,0.0556,0.116,0.878,0.853,0.396,120.753,217574,4,0
5,,,los Disicipulos,,"['Eddie Dee', 'Daddy Yankee', 'Gallego', 'Tego Calderon', 'Voltio', 'Ivy Queen', 'Johnny Prez', 'Wiso G', 'Zion & Lennox']",2vWWy37CDlDlfPipzb4iIX,0.629,0.893,1,-4.009,0,0.275,0.181,0.0,0.115,0.86,94.042,269559,4,0
6,,,La Vie Boheme,,['Cast Of The Motion Picture Rent'],24nJkTk9cSrVFOthgYdjzr,0.499,0.766,8,-5.484,1,0.127,0.353,0.0,0.0791,0.401,135.159,419200,4,0
7,,,I'll Be on My Way,,['UB40'],6kpAoHagoN0RL5FFRDENRV,0.93,0.679,9,-4.81,1,0.0406,0.0847,1.04e-05,0.196,0.926,141.963,132667,4,0
8,,,Sweet Georgia Brown,,['Brother Bones & His Shadows'],66eScMUvlQZoFlHyDb0P2a,0.804,0.335,3,-11.868,1,0.18,0.294,0.00216,0.0898,0.854,81.783,172120,4,0
9,,,Zodiaccupuncture,,['Aesop Rock'],2bZYV3XRxwLZpHdYMzLzM1,0.513,0.618,10,-7.139,0,0.413,0.0888,0.00329,0.123,0.496,74.779,261760,3,0
10,,,Feel Like Home (feat. Styles of Beyond),,"['Fort Minor', 'Styles Of Beyond']",5XWQVY9c2uzglbcXV72G43,0.83,0.818,1,-3.479,1,0.155,0.166,6.51e-06,0.0888,0.648,100.012,233547,4,0
11,,,I'll Never Smile Again,,"['Frank Sinatra', 'Tommy Dorsey Orchestra']",6foCVw9BzZrRSc7Dasw7xA,0.248,0.0516,0,-23.194,1,0.0291,0.986,0.0945,0.208,0.102,69.397,190147,4,0
12,,,More Than I Can Say,,['Leo Sayer'],6GWHPde8HiG1FyqHlRNjIU,0.707,0.482,10,-13.643,1,0.0239,0.0669,5.42e-05,0.25,0.709,96.29,222627,4,0
13,,,Cry Out To Jesus,,['Third Day'],0HgDYi8pYbkYYvatcNsrQZ,0.34,0.619,0,-5.622,1,0.0354,0.264,0.0,0.143,0.242,146.207,282333,3,0
14,,,This Joint,,['Slightly Stoopid'],6wxGZ8D8lAuJpocaTAVVyL,0.781,0.726,10,-5.733,0,0.102,0.241,0.00204,0.0764,0.961,74.995,247720,4,0
15,,,The Song Of The Cebu,,['VeggieTales'],4eaWPwtmDqemErgZBACnqy,0.893,0.746,9,-10.671,1,0.332,0.334,0.0,0.0226,0.874,101.872,234853,4,0
16,,,Sayuri's Theme,,"['John Williams', 'Yo-Yo Ma', 'Itzhak Perlman']",66EIPOdC3UZZCJdiUSRo92,0.149,0.117,2,-20.966,1,0.0442,0.905,0.919,0.111,0.0882,95.68,91493,4,0
