,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Droid Rage,,['OGRE Sound'],6BzXcsB6HhmO7yQ7qBjK48,0.638,0.731,11,-7.125,1,0.0481,0.0662,0.83,0.11,0.42,108.055,111111,4,0
1,,,Fue en un Café,,['Heavy Nopal'],7siXhQaEJkIIJQmznXWfCa,0.654,0.538,4,-12.341,1,0.0351,0.517,0.0,0.0933,0.914,118.338,168948,4,0
2,,,Retro [ROUGH],,['Childish Gambino'],5CxFl4XSOMAClE8sL1zFv9,0.877,0.61,1,-6.722,1,0.0468,0.268,0.00282,0.114,0.338,109.963,155914,4,0
3,,,You Are My All In All,,"['The Worship Initiative', 'Shane & Shane']",5Qut1hSpuu7GtsInQunc7O,0.491,0.774,7,-7.972,1,0.041,0.00367,0.000146,0.314,0.529,128.04,229488,4,0
4,,,Sleepy Hollow - Slopped & Chewed,,['$uicideboy$'],3Ni6hQT6y66krcdYl1Hv3L,0.787,0.498,11,-9.766,1,0.12,0.0256,0.16,0.2,0.485,125.637,218070,4,0
5,,,Triumph of Death,,['Vader'],4nwkxiAVNFMlF360A80vqQ,0.555,0.959,1,-4.58,1,0.0668,2.68e-05,0.543,0.0969,0.299,102.531,225920,4,0
6,,,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 3",,"['Max Richter', 'Daniel Hope', 'Raphael Alpermann', 'Konzerthaus Kammerorchester Berlin', 'Andre de Ridder']",0SpyrMXY2wykAlE9BMI1wJ,0.537,0.302,4,-12.816,1,0.0324,0.738,0.905,0.122,0.413,110.58,189160,4,0
7,,,Show You Off,,['Dan + Shay'],4w9LtJn74XQhsHD1zAHnzY,0.543,0.851,11,-4.197,1,0.0381,0.207,0.0,0.0655,0.779,166.054,183280,4,0
8,,,I See the Light - Instrumental Version,,['Relax α Wave'],61kqOxKNgqLTj3v9F2xQsK,0.761,0.0881,10,-22.338,1,0.0926,0.99,0.898,0.127,0.224,76.008,281053,4,0
9,,,Dead Girl Walking (Reprise),,"['Barrett Wilbert Weed', 'Michelle Duffy', 'Daniel Cooney', 'Ryan McCartan', 'Elle McLemore']",0ZwCQw4tzcMGq8wZpx1KjX,0.745,0.6,8,-7.285,1,0.18,0.403,0.0,0.0595,0.706,110.275,166600,4,0
