,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,One That I Want,,['Xavier Dunn'],5VwdbTZVTIpdaYXCvDvNse,0.414,0.303,0,-12.173,1,0.0293,0.81,0.00831,0.103,0.158,160.055,200000,4,0
1,,,Enamorada - XXII Versión,,['El Poder Del Norte'],0FAMli0XflfrWCifgAsu9M,0.748,0.708,4,-5.794,1,0.0417,0.543,0.0,0.342,0.95,156.029,203840,4,0
2,,,Tantum Ergo - Traditional Melody,,"['Benedictines of Mary, Queen of Apostles', 'Queen of Apostles']",2BGlKTsiHSuzER0VEFBBmt,0.268,0.0946,2,-20.586,1,0.0424,0.994,0.111,0.14,0.11,67.395,115226,4,0
3,,,Pu$$y (feat. Trey Songz & Wiz Khalifa),,"['Ty Dolla $ign', 'Trey Songz', 'Wiz Khalifa']",0Tqu15cSZxKONO0QIJk1e6,0.725,0.544,5,-10.223,1,0.197,0.217,0.0,0.17,0.669,89.912,182712,4,0
4,,,Como Lo Hacia Yo (Official Remix),,"['Ken-Y', 'Nicky Jam', 'Zion', 'Arcangel']",2d1Bkco7bbFw050xDvZqQ1,0.74,0.727,7,-6.982,0,0.0361,0.184,0.0,0.198,0.699,94.011,281170,4,0
5,,,Lonesome Train - Johnny Burnette And The Rock And Roll Trio,,"[""Johnny Burnette & The Rock 'N' Roll Trio""]",5caolimSqKw9H3Q6lJ5CLN,0.566,0.575,5,-12.585,0,0.0424,0.651,0.00113,0.187,0.898,172.404,121875,4,0
6,,,Beautiful Birds (feat. Birdy),,"['Passenger', 'Birdy']",6nd9ZMftN6tfm2YAoUvK7f,0.32,0.183,2,-11.91,1,0.0296,0.91,0.00252,0.116,0.147,85.869,213707,4,0
7,,,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",,"['Chance the Rapper', 'T-Pain', 'Kirk Franklin', 'Eryn Allen Kane', 'Noname']",2AgnbuzvnfPvq1sAYNB4pj,0.456,0.609,7,-6.439,0,0.377,0.617,0.0,0.0724,0.41,86.368,406983,4,0
8,,,Unlove You,,['Jennifer Nettles'],3DeLvrawPtl8wSupXgTlSh,0.388,0.416,0,-7.344,1,0.0325,0.49,1.86e-05,0.0695,0.111,137.66,234440,3,0
9,,,"Mario Bay Breeze (From ""Super Mario 64"")",,"['Dale North & Mustin', 'Anthony Lofton']",6AmIpI7UMESQnmpE4UXexT,0.8,0.323,0,-16.094,0,0.0399,0.142,0.684,0.37,0.377,126.028,267534,4,0
10,,,Like an Animal,,['RÜFÜS DU SOL'],3hi8XQvUXo3AlSlMmJA0qN,0.71,0.748,9,-6.244,0,0.0305,0.0341,0.000105,0.0897,0.38,119.994,241580,4,0
11,,,I Will Survive,,['Demi Lovato'],5pU2jicRzE4NAgXE7rOcKV,0.661,0.94,11,-4.48,0,0.0614,0.0106,0.0,0.157,0.805,122.001,245987,4,0
12,,,Ill Mind of Hopsin 8,,['Hopsin'],6IY2y3kjjLaNbxW4GLiYQR,0.743,0.787,5,-4.863,0,0.348,0.403,0.0,0.0553,0.71,126.98,390005,4,0
13,,,Namorar pra Que,,['MC Kekel'],5sdnNP8Dsa8hCUkz3BNuG9,0.56,0.604,6,-9.292,0,0.361,0.275,0.0,0.151,0.777,86.172,165696,3,0
14,,,Vibe W/U,,['A.CHAL'],3qj1v267X5kiuONBDbkocY,0.548,0.85,9,-3.87,0,0.102,0.241,0.0,0.129,0.254,139.96,221872,4,0
15,,,Can You Do It,,['Charles X'],5vlUyAjdFzCVexkMivqw0U,0.744,0.62,1,-8.351,1,0.0329,0.00465,0.224,0.103,0.292,107.078,194533,4,0
16,,,I Bet U Won't,,['Mouse and Level'],4jpU6zDVX7KS2w9A7t9vGZ,0.753,0.775,4,-5.642,0,0.16,0.00297,0.0,0.0488,0.572,166.155,202031,4,0
17,,,La Vida a lo Que Da,,['Los Inquietos Del Norte'],1ncnnOsh7B5FCip8OqGll2,0.683,0.919,9,-5.063,1,0.0549,0.249,0.0,0.327,0.839,129.34,133564,4,0
18,,,Blue Notes,,['Meek Mill'],7Gs3otHnZDq514kFHf0nx7,0.515,0.431,4,-8.251,1,0.257,0.665,0.0,0.147,0.184,141.392,227809,4,0
19,,,El Ladrón (with Julieta Venegas),,"['La Sonora Santanera', 'Julieta Venegas']",7oRifTMLmeNCnTGtDH7KLV,0.777,0.769,5,-6.565,1,0.076,0.289,0.00272,0.671,0.967,170.634,182587,4,0
20,,,May I Have This Dance,,['Francis and the Lights'],3yPD6CHGE1xdJBWyu6ZBKk,0.576,0.451,8,-9.571,1,0.0444,0.469,0.0389,0.0876,0.803,90.439,172825,4,0
21,,,Mr. Capgras Encounters a Secondhand Vanity: Tulpamancer's Prosopagnosia / Pareidolia (As Direct Result of Trauma to Fusiform Gyrus),,['Will Wood and the Tapeworms'],6TVujsOwHq7pLGgtL5rqRS,0.643,0.959,5,-2.862,0,0.044,0.139,1.53e-05,0.203,0.85,130.069,223649,4,0
22,,,Lazy Days in Ladera,,['Isaac Shepard'],0NNavgMKqYrOgJodR4h4uA,0.664,0.00754,0,-26.155,1,0.0779,0.993,0.932,0.0948,0.226,133.504,213603,5,0
