,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,Dime Que Me Quieres,,['Banda El Recodo'],08y15vA9z97sfaj82n3j8w,0.622,0.862,2,-0.025,1,0.0313,0.561,5.01e-06,0.298,0.964,150.273,189693,4,0
1,,,Juggalo Island,,['Insane Clown Posse'],64YinDHSQ5AbxFwxmDRLz8,0.56,0.821,0,-3.33,1,0.297,0.255,0.0,0.666,0.846,98.955,298067,4,0
2,,,Las MacDivas,,['Los Amos De Nuevo Leon'],7b88vaZkPwsJkqoUxEgGD3,0.75,0.948,9,-4.503,1,0.0461,0.105,0.0,0.103,0.948,119.544,149907,4,0
3,,,Ingrato Amor - Live At Nuevo León México/2009,,['Pesado'],35jKuowSuDWSxdJPLZyLrh,0.541,0.386,7,-8.265,1,0.0341,0.335,0.0,0.426,0.49,144.03,200707,3,0
4,,,"Greed, Money, Useless Children",,['Jay Reatard'],2vCdBPCwyoXrHG2Hjo1hbj,0.47,0.986,9,0.77,1,0.118,0.0168,0.0,0.84,0.398,144.844,54293,4,0
5,,,"Tchaikovsky: Symphony No. 4 in F Minor, Op. 36: II. Andantino in moto di canzone",,"['Pyotr Ilyich Tchaikovsky', 'San Francisco Symphony', 'Michael Tilson Thomas']",3WWLTRsA3rJP8H0oAIAyMq,0.0843,0.0148,10,-24.611,0,0.0446,0.915,0.138,0.0896,0.0444,81.928,651693,5,0
6,,,Mariana's Trench,,['August Burns Red'],5iMPhdSTH7OovnhUzo2juY,0.205,0.984,1,-5.172,1,0.107,2.78e-05,0.247,0.148,0.203,115.732,258107,1,0
7,,,Hasta Aquí Te Fui Fiel,,['Eddie Santiago'],7zridhiD9txjjYAcDoC0qY,0.644,0.703,2,-6.94,0,0.0349,0.553,0.00142,0.0909,0.533,174.824,264933,4,0
8,,,Neighbors Know My Name,,['Trey Songz'],6jvvpPJQJy5rMOEkLlADl6,0.663,0.693,7,-5.776,0,0.0635,0.0379,0.0,0.162,0.391,120.026,186307,4,0
9,,,Like A Boss,,['The Lonely Island'],23tFXzIrL3esi2ECP8mprj,0.604,0.819,4,-4.224,0,0.447,0.0332,0.0,0.132,0.676,73.07,106813,4,0
10,,,Private Hell,,['Alice In Chains'],2s4VgvPiR53zdL3J5MaQN2,0.388,0.846,10,-5.193,0,0.0335,5.51e-05,0.164,0.0828,0.351,103.93,338467,4,0
11,,,"Heartbroken, In Disrepair",,['Dan Auerbach'],38qu2X35K2g1HWfaksYQ4K,0.6,0.9,5,-8.434,0,0.0456,0.00924,0.3,0.27,0.919,77.73,201280,4,0
12,,,Human Nature,,['Michael Jackson'],7jcDPNcPbX5dy2yw8yUsBO,0.633,0.518,2,-10.046,1,0.0286,0.569,0.00535,0.271,0.686,93.175,245413,4,0
