,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,This Will Be the Day (feat. Casey Lee Williams),,"['Jeff Williams', 'Casey Lee Williams']",5Msp7XlWAYQhK4khlfzMPL,0.419,0.933,2,-4.91,0,0.215,0.0033,0.000102,0.297,0.453,94.432,188259,4,0
1,,,Your Presence Is Heaven - Live,,['Darlene Zschech'],2vh6SYKbSBo2cV9oMxY2Qn,0.242,0.398,2,-8.723,1,0.0307,0.147,3.01e-05,0.104,0.0613,141.627,405667,4,0
2,,,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],,"['Justin Timberlake', 'JAY-Z']",4mQVHEjrnuUd7G5IVhSYTk,0.797,0.611,11,-4.99,0,0.183,0.0927,1.37e-06,0.259,0.426,102.034,269147,4,0
3,,,Kiss and Tell,,['LeBron'],0aEsunPp77rq2mEHvF5zUD,0.691,0.523,0,-10.243,1,0.032,0.387,0.219,0.0958,0.506,139.917,248071,4,0
4,,,Musica Universalis,,"['Alex Baranowski', 'Daniel Hope', 'Chie Peters', 'Jacques Ammon', 'Deutsches Kammerorchester Berlin']",5SVREz8DArhqLzhkFQbVoW,0.193,0.0544,9,-24.591,1,0.0446,0.893,0.0284,0.144,0.0601,74.389,153213,4,0
5,,,Swing Lo Magellan - Acoustic Version,,['Unknown Mortal Orchestra'],3GyTvhN01Ee2QiveirXmGg,0.734,0.0741,0,-18.086,1,0.045,0.917,0.0257,0.116,0.357,100.325,167667,4,0
6,,,Call Me in the Afternoon,,['Half Moon Run'],3jJuBdO5rrtDufNAf76V1x,0.519,0.95,1,-8.134,1,0.0438,0.115,0.00631,0.111,0.625,88.567,193240,4,0
7,,,All-American Middle Class White Boy,,['Thomas Rhett'],1iARsM5ytbtop4aCn7jAU5,0.629,0.795,5,-4.697,1,0.042,0.0707,0.0,0.324,0.843,136.991,176987,4,0
8,,,Visa Para Un Sueño - En Vivo Estadio Olímpico De República Dominicana/2012,,['Juan Luis Guerra 4.40'],3DF2hxIwdG7DxAwr9DKpYe,0.604,0.949,10,-3.577,1,0.16,0.812,0.000427,0.981,0.664,144.864,222726,4,0
9,,,Changes - Original Mix,,"['Faul & Wad Ad', 'PNAU']",4mVDVfxY3ODiBZiFj77qZ1,0.824,0.697,3,-8.245,0,0.0372,0.00899,0.682,0.0651,0.261,125.998,343560,4,0
10,,,"A Real Lady (feat. Beenzino, GRAY & Zion.T)",,"['Swings', 'Beenzino', 'GRAY', 'Zion.T']",0XUkedMnKr7SNDJlDPHviO,0.726,0.877,6,-3.73,0,0.365,0.321,0.0,0.342,0.895,92.97,189792,4,0
11,,,Jealous of the Angels,,['Donna Taggart'],3oV4PrdUzjadLAkjcf4xwh,0.589,0.129,0,-8.413,1,0.0384,0.953,0.0,0.107,0.427,125.066,249733,4,0
12,,,Milosc Stanela w Drzwiach - z filmu „Kraina lodu”/Ścieżka dźwiękowa polskiej wersji,,"['Magdalena Wasylik', 'Marcin Jajkiewicz']",1ZoemQJ9NaZdRhCFXUl1mC,0.721,0.608,6,-9.445,0,0.0766,0.327,0.0,0.128,0.505,100.114,124600,4,0
13,,,The Worst,,['Jhené Aiko'],2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,254493,4,0
14,,,Soda Pop,,"['Robbie Williams', 'Michael Bublé']",2uBUM0WhWYrdXq0wYhefhw,0.468,0.674,9,-7.859,0,0.106,0.0357,0.0,0.149,0.422,200.021,199342,4,0
15,,,Flor de Dalia,,['Saul Viera El Gavilancillo'],1SvuWIVNs4uGOLBcUwRJ1I,0.739,0.551,3,-11.558,1,0.0661,0.146,0.00171,0.131,0.898,121.095,157253,4,0
16,,,"Holy, Holy, Holy Lord God Almighty - Live",,['Keith & Kristyn Getty'],3JIWj13Dm1lL6l2cPYLNFz,0.0769,0.626,0,-9.195,1,0.0432,0.985,0.0,0.312,0.168,74.168,213667,4,0
17,,,Keepin' Our Eyes Out,,['Fitz and The Tantrums'],1GehsHeMg1KXeN4ymhmNZ1,0.634,0.933,11,-2.554,1,0.0522,0.00508,4.33e-05,0.142,0.506,92.545,188493,4,0
18,,,Post Party Depression,,['Days N Daze'],6xvHCxwiYCxT4MSb3b0cY5,0.516,0.468,4,-11.947,0,0.0874,0.655,1.6e-05,0.193,0.614,121.337,233038,4,0
19,,,Cool Drink of Water,,"[""Soul'd Out Quartet""]",2SoBKvxvnRjiN0cXbf58Qu,0.747,0.756,9,-4.8,1,0.0431,0.607,0.0,0.293,0.624,101.022,172906,4,0
20,,,Si Me Quisieras Un Poquito,,['Tirzo Paiz'],12l8sekTS0L4jS2SWHrWR8,0.671,0.7,3,-8.464,1,0.16,0.676,0.0,0.0805,0.768,168.447,152114,4,0
21,,,Jah No Partial,,"['Major Lazer', 'Flux Pavilion']",3Q4a9ApgFnZ9w12aowAZeD,0.584,0.938,6,-4.93,0,0.0487,0.000501,0.369,0.24,0.399,139.993,252840,4,0
22,,,La vie en rose,,"['Andrea Bocelli', 'Édith Piaf']",5EY6yQXMCtX5EbkC0ru0LV,0.344,0.404,0,-7.478,1,0.0358,0.829,0.0,0.27,0.441,80.778,186982,4,0
23,,,I.M.Sin,,['Five Finger Death Punch'],0hg4fNnrEvb96RG4bPUgBz,0.525,0.993,2,-3.463,1,0.183,4.31e-06,0.0,0.0872,0.166,140.018,219024,4,0
24,,,"Goodbye, My Danish Sweetheart",,['Mitski'],3iDMNG7MD7uCPMxBOa66ZI,0.652,0.435,1,-6.586,1,0.0384,0.813,0.0,0.106,0.473,120.006,137024,4,0
25,,,Las Zirandas,,['Banda Citlalli'],5iDW3ny2fW68pRL3avEhaP,0.621,0.796,5,-6.848,1,0.0391,0.265,9.97e-06,0.152,0.964,122.556,216138,4,0
26,,,Tu Me Quemas,,['Eddie Santiago'],52V2RLfvgeXmbzXSk9blQU,0.718,0.704,5,-10.007,0,0.0544,0.455,3.67e-05,0.0543,0.968,170.422,280773,4,0
27,,,Zip-a-Dee-Doo-Dah - New York Yankees Ballpark Version,,['Ball Park Stadium Organist'],1XeXPtLAo4cJw6OBkVY4sE,0.671,0.535,0,-13.593,1,0.107,0.451,0.0257,0.508,0.744,125.886,37174,4,0
28,,,Walk in My Shoes (feat. Yung Brodee & Rimpau),,"['Nipsey Hussle', 'Yung Brodee', 'Rimpau']",17RnlXhB1SMhEUkzjdccA5,0.501,0.834,7,-6.507,1,0.276,0.000964,0.0,0.531,0.437,79.869,240200,4,0
29,,,The Whistler,,['The White Buffalo'],3MnXp8H4mtNtxTmb1OLPXc,0.347,0.349,11,-9.42,0,0.0327,0.405,0.00667,0.089,0.268,143.131,201333,3,0
30,,,Wolf Pack,,['Pigeon Hole'],1aY9loVN1Qd1m9WBG4wECA,0.679,0.67,0,-5.64,1,0.149,0.457,1.39e-05,0.131,0.154,82.008,194570,4,0
31,,,The Ballad of Keenan Milton,,['Devendra Banhart'],7vMACadiT0PcNS09JNOqKG,0.528,0.131,2,-22.611,1,0.0458,0.994,0.881,0.188,0.358,134.771,132960,3,0
32,,,"Please Don't Tell My Father That I Used His 1996 Honda Accord to Destroy the Town of Willow Grove, Pennsylvania in 2002",,['Pet Symmetry'],2xnRe4ajdGpRjWVB0loSHx,0.494,0.936,2,-6.43,1,0.082,0.00419,3.72e-05,0.374,0.395,134.957,170982,4,0
33,,,The Luckiest,,['Vitamin String Quartet'],0YTY2v5heNjngUSZYxWlcA,0.215,0.203,2,-12.194,1,0.037,0.879,0.741,0.0929,0.183,71.372,290653,3,0
34,,,Empty Space,,['The Story So Far'],7qTYjaaLpEOQzrgqtQ3py2,0.493,0.931,10,-3.651,0,0.0478,5.27e-05,0.0,0.272,0.593,104.52,149937,4,0
35,,,Greatest Change,,['Jeremy Zuckerman'],4kuttaimghZdfXE8G3puvR,0.094,0.204,11,-13.844,0,0.0399,0.613,0.71,0.116,0.0391,79.119,315853,4,0
36,,,Contigo En La Distancia,,"['Andrea Bocelli', 'Chris Botti']",0yr0SlnPQL15XsGB2MYGxo,0.298,0.339,5,-12.059,1,0.0326,0.871,0.00637,0.122,0.139,148.083,235133,4,0
37,,,When God Comes Back,,['All Them Witches'],2EvUjCWg5zeaeKxGeOaHPh,0.306,0.937,8,-8.014,1,0.117,0.000177,0.0119,0.0864,0.218,157.345,213493,4,0
38,,,Y Si Es Por Amor,,['Régulo Caro'],7MtU1EDClomvp2Okn2Cwaq,0.492,0.601,0,-7.635,1,0.03,0.273,3.51e-05,0.1,0.533,129.931,196080,4,0
39,,,PMW (All I Really Need) (feat. ScHoolboy Q),,"['A$AP Rocky', 'ScHoolboy Q']",5oeKoJMi9g6GXEbtz1ta0f,0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,234773,4,0
40,,,Cositas Que Haciamos (feat. Farruko),,"['Musicologo Y Menes', 'Farruko']",6V2Y0Anhyq538bSVyWVt47,0.671,0.816,1,-5.682,1,0.0475,0.0913,8.92e-06,0.064,0.583,80.998,244181,4,0
41,,,Hussle in the House,,['Nipsey Hussle'],1bMLie2mM5foKAiaZz3Xo1,0.536,0.913,4,-2.244,0,0.369,0.0144,0.0,0.313,0.681,88.305,200467,4,0
42,,,En la Esquinita,,['Pumva'],3QTQBSiORz86azX7pDNNAO,0.785,0.883,6,-5.169,0,0.0379,0.0198,0.0,0.272,0.963,125.031,215573,4,0
43,,,Southern Constellations,,['Pierce The Veil'],61G5FPhPH0cOh4UsTipOaC,0.194,0.19,4,-13.465,0,0.0315,0.556,0.104,0.306,0.261,96.454,65198,4,0
44,,,Ordinary Day (feat. Stuart Zender),,"['Omar', 'Stuart Zender']",7DdPxlJxoOsGLhxDmvUBpu,0.673,0.645,7,-6.731,0,0.11,0.138,0.0,0.21,0.469,101.947,266040,4,0
