,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,"Caseria de Nenotas (feat. Plan B, Daddy Yankee, Tito El Bambino & Pusho)",,"['Clandestino & Yailemm', 'Plan B', 'Daddy Yankee', 'Tito ""El Bambino""', 'Pusho']",5zbJZE4IaDrOQtp0NK3OMG,0.79,0.825,8,-5.119,1,0.214,0.0795,0.0,0.724,0.824,168.005,360413,4,0
1,,,Our God Reigns (feat. BJ Putnam),,"['Israel & New Breed', 'BJ Putnam']",6yDUwmprHdmwgXzJAQh3C4,0.45,0.863,11,-4.459,1,0.0745,0.00769,0.0,0.812,0.24,131.854,362760,4,0
2,,,Tell Me,,['Rich Homie Quan'],35QgRICGVu0y4fp8zvrCTL,0.679,0.698,1,-6.389,1,0.101,0.157,0.0,0.0778,0.87,141.771,172095,4,0
3,,,Tiene Sabor (feat. Omara Portuondo),,"['Buena Vista Social Club', 'Omara Portuondo']",659r0xM5pXvb5sUQG3Yl28,0.682,0.662,9,-9.972,0,0.048,0.737,0.000138,0.105,0.876,142.857,197889,4,0
4,,,All My Chains,,['Lil Uzi Vert'],2DynJ2cNsW35sTJCaRcb70,0.794,0.715,6,-5.531,0,0.122,0.119,0.0,0.0838,0.327,138.028,208696,4,0
5,,,I Need Never Get Old,,['Nathaniel Rateliff & The Night Sweats'],6YfEvtwpQwGAWZBWzNmoIw,0.614,0.744,7,-5.647,1,0.0407,0.00203,0.0797,0.0664,0.766,135.093,253733,4,0
6,,,My Shits Fucked Up,,['Kinky Friedman'],4ErO7oOmpH9DnxlnB5OkHS,0.437,0.325,0,-11.22,1,0.0309,0.72,0.00437,0.162,0.433,153.588,193061,4,0
7,,,I Know There's Gonna Be (Good Times),,"['Jamie xx', 'Young Thug', 'Popcaan']",06UOL50QYtDR5l06ohu88m,0.657,0.597,11,-9.919,0,0.168,0.12,0.0,0.477,0.486,89.606,213622,4,0
8,,,What a Girl Is,,['Cast - Liv and Maddie'],6CT8Glf6AdbPHkoy0LW3fS,0.529,0.906,5,-3.515,1,0.0695,0.00681,7.34e-05,0.318,0.474,165.888,173920,4,0
9,,,Beat Of My Drum,,['POWERS'],1lvWhdFZyTkdnUBYpUE3e9,0.777,0.898,6,-2.483,0,0.0656,0.0661,4.09e-06,0.0926,0.928,120.027,206280,4,0
10,,,Actin Crazy,,['Action Bronson'],3clX2NMmjaAHmBjeTSa9vV,0.5,0.622,1,-7.282,1,0.619,0.197,0.0,0.116,0.252,165.503,239467,4,0
11,,,Lost & Found,,['The Midnight'],18QnuOfBATMFLDxfYwSqbX,0.552,0.647,10,-9.247,0,0.035,0.0581,0.000539,0.0949,0.381,157.945,350886,4,0
12,,,Febreze (feat. 2 Chainz),,"['Jack Ü', 'Skrillex', 'Diplo', '2 Chainz']",48bSfSZaq9Aizbu4AWn4st,0.68,0.983,2,-3.51,1,0.333,0.0184,0.0,0.289,0.263,149.829,214400,4,0
13,,,I Can Tell,,['Travis Scott'],2hiuiI3ac0I5kJWtkeGHEL,0.696,0.8,2,-5.68,1,0.0324,0.000819,0.0,0.0954,0.0635,110.013,235533,4,0
14,,,Nobody Knows My Trouble,,['Ryan Bingham'],5qyIIrOLV5CCi4YzicRdwT,0.57,0.588,7,-8.956,1,0.0503,0.696,0.00219,0.11,0.528,167.892,255697,4,0
15,,,X-Ray Visions,,['Clutch'],3MWjHnS7hpzrtRqNhT4DsS,0.43,0.996,2,-4.929,1,0.146,0.00759,4.81e-06,0.279,0.349,181.027,222135,3,0
16,,,Nta'vi Xikai Inkanuna,,['Los Hermanos Lopez'],1xGrf7h73puYJMWWV23t6J,0.697,0.404,1,-6.903,1,0.106,0.131,0.000134,0.0828,0.981,105.886,279320,4,0
17,,,Polarize,,['Twenty One Pilots'],6GmkJJMe9U1tEcrJ3Hq3A1,0.597,0.666,6,-6.365,0,0.0418,0.122,0.00302,0.1,0.626,164.992,226787,4,0
18,,,Xica Rainha,,['Marcus Viana'],1RIs7QKwOABrfXKeQxIWxg,0.515,0.374,6,-10.528,1,0.0607,0.873,0.0,0.0954,0.802,134.954,68720,3,0
19,,,Beauty and the Beast,,['Relax α Wave'],5UffQ5GQamJv3S4oIFsnup,0.756,0.32,10,-15.482,1,0.131,0.959,0.834,0.109,0.941,135.955,234373,4,0
20,,,Você Me Leva ao Deserto,,['Ministério Zoe'],6WtZILxWzvODyrra2QnLLv,0.549,0.479,9,-6.889,1,0.027,0.416,0.0,0.0963,0.236,131.933,315587,4,0
21,,,"That Was Then, This Is Now",,['Josh Wilson'],3ji2WLLlpJmvvSOlAyqB6p,0.624,0.946,5,-4.546,1,0.055,0.000507,1.81e-05,0.124,0.749,98.021,197880,4,0
22,,,Show Me Love - EDX Remix / Radio Edit,,"['Sam Feldt', 'Kimberly Anne', 'EDX']",4bAmAVdks2Y84VNVVLXFwN,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,180336,4,0
23,,,Gb Eating Gb Whilst Listening to Gb,,['Crywank'],3Nx9Blgp19GGWLXCAenVtf,0.426,0.501,6,-11.775,0,0.202,0.899,7.61e-06,0.155,0.605,160.777,258053,4,0
24,,,Jenaak B Hwaya,,['Nour Al Zen & Ghazwan Al Fahed'],7hMcD8xy1PzPZwppDnkJeK,0.818,0.578,7,-12.032,1,0.0538,0.107,0.0,0.195,0.823,110.011,225750,4,0
25,,,Rule,,['Hillsong UNITED'],2DLnfbsuyY9ryntznAsYVU,0.382,0.725,2,-7.672,1,0.0293,0.00148,0.00103,0.0916,0.0953,132.594,252053,4,0
26,,,Ni Por Mil Puñados De Oro,,['Ramon Ayala Y Sus Bravos Del Norte'],1lJR6DHsWrCCNnahBMaysq,0.777,0.715,8,-6.918,1,0.0481,0.139,0.0,0.0536,0.874,105.532,147787,4,0
27,,,Shut Up And Fish,,['Maddie & Tae'],6uHw1tIbsYjES6kT5NbI79,0.609,0.882,3,-2.683,1,0.0526,0.258,1.36e-06,0.315,0.857,126.041,198493,4,0
28,,,Game of Thrones - Main Title,,['Vitamin String Quartet'],2IRklWSmtz4eLwzQkzISkh,0.551,0.327,2,-7.575,0,0.0427,0.949,0.566,0.086,0.473,170.165,199765,3,0
29,,,Melody Lane,,['Uncle Acid & The Deadbeats'],6lS2jdGhJvy0M1gDM8spDy,0.14,0.794,6,-5.95,1,0.0449,0.474,0.552,0.0638,0.265,177.285,354408,4,0
30,,,Teenage Mutant Ninja Turtles Cartoon Opening Theme (1987),,['Teenage Mutant Ninja Turtles'],4QpB8RyVWCAcZ5bWRk14bo,0.505,0.608,7,-5.137,0,0.0756,0.0752,0.0,0.137,0.85,185.25,60672,4,0
31,,,"Not Alone (From ""Final Fantasy IX"")",,['Nobuo Uematsu'],0VaKMRmF20H5aTJvlUtkac,0.185,0.309,4,-12.301,0,0.0324,0.814,0.928,0.194,0.163,135.321,239880,4,0
32,,,Xatır,,['Zekî Eruhî'],4tA27rVV9GuWK1gXDo3HGp,0.667,0.73,6,-5.836,1,0.0706,0.446,1.2e-06,0.34,0.834,119.948,286787,4,0
33,,,Zauvijek si ostala u meni,,['Serif Konjevic'],2qs1U1HA1JvOhOiS64wPYB,0.468,0.486,11,-12.254,0,0.0377,0.648,2.69e-05,0.357,0.549,90.284,284480,3,0
34,,,White Noise: Calming Roar of the Ocean to Fall to Sleep and Stay Asleep,,['Natural White Noise Relaxation'],0O3oat5MkjDTOneiwLPGda,0.075,0.00344,11,-19.787,0,0.273,0.871,0.995,0.108,1e-05,171.06,288493,5,0
35,,,Grace #7,,['Carsten Dahl'],3B8IRT01MVf7v1iKBT6nv7,0.493,0.00306,2,-30.602,1,0.177,0.994,0.873,0.0903,0.499,168.348,182320,1,0
36,,,Dancing in the Dawn,,['Jake Scott'],7BO96T4UFKUbK96XujhaB2,0.695,0.831,4,-4.889,1,0.0337,0.2,0.0,0.0741,0.667,102.031,176733,4,0
37,,,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",,"['Tyler, The Creator', 'Roy Ayers', 'Syd', 'Kali Uchis']",7er0EUMY653mxZ1NVD9mwQ,0.53,0.427,9,-7.338,0,0.0275,0.405,0.0832,0.0976,0.195,75.111,179043,4,0
38,,,No More Heroes,,['Unleash The Archers'],6Ax2G1h5s4GWS9XZc9wH2H,0.475,0.915,7,-6.387,0,0.0758,0.00183,5.22e-05,0.326,0.251,150.051,413388,4,0
39,,,Xiao Ping Guo 小苹果,,['Yu Xiang and Dong Mei Yan'],7mk0zMb0cUAqjF88plh2ud,0.708,0.908,10,-4.343,0,0.0328,0.0203,0.000287,0.107,0.907,124.985,216947,4,0
40,,,Que Me Lleve El Diablo - En Vivo,,['Los Huracanes del Norte'],6AshXTa1GeNYf9mpLfJwl0,0.35,0.653,10,-7.093,1,0.0304,0.213,0.0,0.57,0.69,155.602,211493,3,0
41,,,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",,['White Noise Baby Sleep'],20GlDz2SYsXF8pzdxguxfe,0.179,0.00189,1,-25.2,1,0.327,0.982,0.279,0.111,1e-05,81.71,595106,4,0
42,,,Blasé (feat. Future & Rae Sremmurd),,"['Ty Dolla $ign', 'Future', 'Rae Sremmurd']",5suEtW2DUAfvroohjzgatb,0.897,0.642,2,-8.828,1,0.0534,0.0219,1.31e-06,0.159,0.291,127.984,285240,4,0
43,,,King Of What,,['The Revivalists'],2ekdz4hQisCnJEKR42la0n,0.577,0.361,7,-10.995,1,0.0296,0.849,0.000348,0.116,0.192,115.865,167307,4,0
44,,,The Truth (feat. Gucci Mane),,"['Zaytoven', 'Gucci Mane']",3NgGlT49e6i5tYtFUjVDOO,0.712,0.342,10,-9.427,0,0.111,0.188,0.0,0.0911,0.161,139.939,260650,4,0
45,,,Shut Me Up,,['Old Dominion'],49sOBld6iKsIHWDo3FGKFz,0.554,0.882,7,-3.71,1,0.0399,0.113,0.0,0.184,0.846,151.981,171120,4,0
46,,,La Vida Entera (feat. Marco Antonio Solís),,"['Camila', 'Marco Antonio Solís']",73lcrkJKuPLoMWF0UnecCb,0.406,0.366,9,-6.222,0,0.0293,0.654,0.0,0.0961,0.231,132.619,227973,4,0
47,,,We Won't,,"['Jaymes Young', 'Phoebe Ryan']",5pLjOLnVVOVK6uvHmhBz8f,0.501,0.315,6,-11.146,1,0.135,0.435,0.0,0.368,0.52,61.161,243500,4,0
48,,,Trap Queen (feat. Quavo & Gucci Mane),,"['Fetty Wap', 'Quavo', 'Gucci Mane']",4MA2EibH9eGHgkbaTnJ3CR,0.745,0.849,7,-3.826,1,0.0611,0.0499,0.0,0.374,0.805,148.075,207568,4,0
49,,,Let Me Hear,,"['Fear, and Loathing in Las Vegas']",5sqkarfxe7UejHTlCtHCLS,0.175,0.995,6,1.023,0,0.211,0.000145,2.5e-06,0.214,0.303,184.066,225547,4,0
50,,,Calm Piano Music for Sleeping Baby,,['Baby Lullaby Academy'],00VTfUwDgbzKDirC6PZwZX,0.232,0.00167,3,-43.147,1,0.0462,0.944,7.22e-05,0.119,0.354,67.135,77244,3,0
51,,,Black Chicken 37 (feat. Orlando 'Cachaíto' López & Angá Díaz),,"['Buena Vista Social Club', 'Orlando ""Cachaíto"" López', 'Angá Diaz']",7mY1eLcZm3ghVPPevbZA9T,0.493,0.548,10,-15.91,1,0.0701,0.768,0.829,0.123,0.97,92.622,213499,4,0
52,,,AP ON ME,,['Ninow Cash'],3fMNXcdTQBaY6S68bWMNfR,0.666,0.619,11,-5.994,0,0.192,0.541,0.0,0.127,0.501,160.065,131947,4,0
53,,,I Want to Feel Alive,,['The Lighthouse And The Whaler'],1xWFIA47dN7kKgB3pmuL1a,0.607,0.416,2,-10.312,1,0.0389,0.168,1.44e-05,0.0659,0.24,124.025,184310,4,0
