,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,,,La Cosecha,,['Carlos Y Jose'],1E1jCVbLh580fnsy6f9qO2,0.54,0.327,6,-5.707,1,0.0395,0.726,0.0,0.0803,0.881,165.078,194293,3,0
1,,,N' América,,['Xutos & Pontapés'],3rAXH3aWG4JScy5ordvzAO,0.508,0.887,11,-8.865,0,0.037,0.000101,0.000119,0.332,0.847,129.375,282240,4,0
2,,,Disculpame Pero Perdoname,,['Guaco'],16ojDC8ZMr83wnFZuGmmTm,0.798,0.786,5,-8.022,1,0.0384,0.48,0.000623,0.102,0.945,113.976,215067,4,0
3,,,Private Property - Live,,['Judas Priest'],5HMKlvmRKNn7wdnidphk5Z,0.433,0.921,4,-6.691,0,0.062,0.000747,0.00175,0.731,0.435,126.472,291373,4,0
4,,,Cabo Verde Cordá,,['Val Xalino'],2c1xKTGCQEMw70D5Ty4pz5,0.871,0.824,9,-7.493,0,0.0324,0.121,0.000566,0.0867,0.964,105.05,197049,4,0
5,,,Hand in Glove - 2011 Remaster,,['The Smiths'],17OgrEnuBJlrm0eksr3hfd,0.443,0.974,5,-5.298,0,0.0645,0.00014,0.00423,0.397,0.716,141.303,195453,4,0
6,,,Andhi Mazhai Megam,,"['T. L. Maharajan', 'P. Susheela']",7CzoCy9ciyvncOyFr8IRXp,0.728,0.834,4,-8.152,1,0.228,0.854,0.324,0.721,0.883,82.96,286086,4,0
7,,,"Time, Love and Tenderness - Single Version",,['Michael Bolton'],6Tsf4gyepJ1BvIKUKjqvuv,0.487,0.893,9,-4.879,1,0.0488,0.0228,0.0,0.367,0.673,170.091,257827,4,0
8,,,All My Rowdy Friends (Have Settled Down) - Live,,"['Hank Williams, Jr.']",2gwBCZm4KevLOrdEqS77JC,0.238,0.366,0,-20.496,1,0.0636,0.793,1.48e-05,0.99,0.408,83.892,148933,4,0
9,,,The Overweight Lovers In The House,,['Heavy D & The Boyz'],06NdId7hx4fxPd2ScVZ6ON,0.916,0.538,11,-10.918,0,0.405,0.0186,0.0,0.11,0.698,99.386,217493,4,0
