,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,1.0,Independent Women Part I,"Independent Women, Pt. 1",Destiny's Child,"[""Destiny's Child""]",69XUpOpjzDKcfdxqZebGiI,0.73,0.602,6.0,-3.782,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133.0,4.0,16.0
1,0.9666666666666667,He Loves U Not,He Loves You Not,Dream,['Dream'],2ozJmnjqCMJavEKoHqiou0,0.723,0.927,8.0,-5.848,1.0,0.208,0.0925,2.57e-06,0.128,0.601,155.898,226667.0,4.0,15.0
2,0.3411026445540116,It Wasn't Me,"It Wasn't Me (Radio Version) [In the Style of ""Shaggy feat. Ricardo ""Rikrok"" Ducent""]","Shaggy Feat. Ricardo ""RikRok"" Ducent",['Done Again'],7BbYGxr96iR0ZKVMAUDWCp,0.826,0.566,2.0,-6.071,0.0,0.0582,0.125,0.0,0.281,0.542,94.731,227910.0,4.0,10.0
3,1.0,Case Of The Ex (Whatcha Gonna Do),Case Of The Ex (Whatcha Gonna Do),Mya,['Mýa'],1ak0S3NhwWrUgNlQhJ1412,0.774,0.684,1.0,-4.721,0.0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,236827.0,4.0,21.0
4,1.0,With Arms Wide Open,With Arms Wide Open,Creed,['Creed'],0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0.0,-8.412,1.0,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800.0,4.0,35.0
5,1.0,Ms. Jackson,Ms. Jackson,OutKast,['Outkast'],0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,270507.0,4.0,9.0
6,1.0,The Way You Love Me,The Way You Love Me,Faith Hill,['Faith Hill'],6vgN6KGstss0GnBbKlMNK9,0.627,0.716,2.0,-7.175,1.0,0.0352,0.127,0.0,0.0344,0.734,101.99,186067.0,4.0,36.0
7,1.0,Dance With Me,Dance with Me,Debelah Morgan,['Debelah Morgan'],1C2Q3AymKS17bw7T5gfq6p,0.85,0.674,7.0,-7.981,0.0,0.0373,0.309,0.000645,0.0356,0.74,115.005,220107.0,4.0,24.0
8,1.0,If You're Gone,If You're Gone,matchbox twenty,['Matchbox Twenty'],2f5N826udWfjT9iomeaBJt,0.544,0.659,9.0,-7.191,1.0,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933.0,4.0,12.0
9,1.0,Liquid Dreams,Liquid Dreams,O-Town,['O-Town'],2Pxzfzd1jaZT2F2uqLkZUr,0.823,0.7,0.0,-5.042,0.0,0.035,0.0264,0.0,0.0531,0.75,108.019,210400.0,4.0,3.0
10,0.9615384615384616,This I Promise You,This I Promise You,'N Sync,['*NSYNC'],46n2EGFnPC3tzWCN1Aqe26,0.55,0.587,2.0,-6.279,1.0,0.0329,0.354,0.0,0.128,0.466,165.975,284760.0,4.0,15.0
11,1.0,I Just Wanna Love U (Give It 2 Me),I Just Wanna Love U (Give It 2 Me),JAY-Z,['JAY-Z'],0s46SltT4On0Z6kglK1I5c,0.8,0.922,4.0,-5.125,0.0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,227867.0,4.0,11.0
12,1.0,Again,Again,Lenny Kravitz,['Lenny Kravitz'],5c1QJAiC3773EwiZLwHf5x,0.55,0.804,2.0,-5.218,1.0,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667.0,4.0,8.0
13,1.0,Love Don't Cost A Thing,Love Don't Cost a Thing,Jennifer Lopez,['Jennifer Lopez'],1fgvJXlcZ7uIddMpqsqw0L,0.786,0.842,4.0,-5.115,0.0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227.0,4.0,5.0
14,1.0,Kryptonite,Kryptonite,3 Doors Down,['3 Doors Down'],6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,4.0,40.0
15,1.0,Most Girls,Most Girls,P!nk,['P!nk'],635PqgECfFbL0MNLogX7Yv,0.742,0.732,2.0,-6.046,0.0,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960.0,4.0,22.0
16,1.0,Gotta Tell You,Gotta Tell You,Samantha Mumba,['Samantha Mumba'],1rj0XawWJNisX7SGYexowJ,0.739,0.75,0.0,-4.513,0.0,0.0278,0.205,0.0,0.157,0.758,109.983,200160.0,4.0,18.0
17,1.0,I Wish,I Wish,R. Kelly,['R. Kelly'],7sOqd1dVmfU5mgqrUtlqc5,0.42,0.463,6.0,-9.056,1.0,0.12,0.068,0.0,0.119,0.659,78.83,334000.0,4.0,15.0
18,1.0,E.I.,E.I.,Nelly,['Nelly'],4bUfMNNmiCmPXVyWzIfKeZ,0.834,0.481,2.0,-7.824,0.0,0.188,0.0732,0.0,0.0934,0.406,89.849,285907.0,4.0,14.0
19,1.0,Pinch Me,Pinch Me,Barenaked Ladies,['Barenaked Ladies'],2RQ3fWFZJJe4G5KkHEACww,0.68,0.857,7.0,-4.132,1.0,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,285160.0,4.0,18.0
20,1.0,Crazy For This Girl,Crazy for This Girl,Evan And Jaron,['Evan And Jaron'],2gdt70w8DOCWGq1HdkgSUd,0.457,0.926,0.0,-5.461,1.0,0.038,0.000487,5.69e-05,0.0949,0.41,93.964,202027.0,4.0,10.0
21,1.0,Stronger,Stronger,Britney Spears,['Britney Spears'],5QhBKPqsnX1uY9fZNaAtZg,0.707,0.923,11.0,-3.957,1.0,0.0521,0.128,0.000437,0.273,0.842,108.049,203000.0,4.0,6.0
22,0.6120689655172413,Danger (Been So Long),Danger (Been So Long) featuring Nivea,Mystikal Featuring Nivea,['Mystikal'],0e42i89bY2NmPuVDtey8pg,0.92,0.861,7.0,-5.435,1.0,0.218,0.211,2.59e-05,0.0288,0.718,97.969,211400.0,4.0,4.0
23,0.5686274509803921,What's Your Fantasy,What's Your Fantasy (Featuring Shawna),Ludacris Featuring Shawnna,"['Ludacris', 'Shawnna']",4LwOrnuxJwR7C5Sw4liY4Z,0.915,0.79,6.0,-3.186,0.0,0.207,0.16,0.0,0.112,0.967,140.095,275907.0,4.0,15.0
24,1.0,So In Love With Two,So In Love With Two,Mikaila,['Mikaila'],0h9mUYPhZd2aQK2JmrHPD2,0.779,0.788,2.0,-4.63,0.0,0.0362,0.278,2.5e-06,0.0708,0.791,119.999,206933.0,4.0,7.0
25,1.0,Don't Tell Me,Don't Tell Me,Madonna,['Madonna'],7DOtIhTTpPZyjvbO509hSC,0.699,0.618,7.0,-7.338,1.0,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973.0,4.0,5.0
26,1.0,Music,Music,Madonna,['Madonna'],2BcOZ4vOeu2qZowIHrvTYy,0.736,0.802,7.0,-8.527,1.0,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973.0,4.0,22.0
27,1.0,Beautiful Day,Beautiful Day,U2,['U2'],1VuBmEauSZywQVtqbxNqka,0.539,0.926,2.0,-6.495,1.0,0.0499,0.014,0.00136,0.36,0.454,136.279,246400.0,4.0,14.0
28,1.0,Shape Of My Heart,Shape of My Heart,Backstreet Boys,['Backstreet Boys'],35o9a4iAfLl5jRmqMX9c1D,0.575,0.786,9.0,-4.353,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,230093.0,4.0,13.0
29,0.6413199426111909,Between Me And You,Between Me & You,Ja Rule Featuring Christina Milian,"['Ja Rule', 'Christina Milian']",4xwRtK6tfMp4yZwcDvY0gT,0.818,0.883,0.0,-4.547,1.0,0.0695,0.0202,0.000767,0.243,0.405,93.67,250173.0,4.0,17.0
30,0.6612903225806451,My First Love,My First Love,Avant Featuring KeKe Wyatt,"['Avant', 'KeKe Wyatt']",1y2wM4Qxn27EOsQnhHYA3Q,0.643,0.368,11.0,-8.379,0.0,0.033,0.0237,1.35e-06,0.157,0.414,125.95,268516.0,4.0,10.0
31,1.0,Crazy,Crazy,K-Ci & JoJo,['K-Ci & JoJo'],3PJivN5BZ2ckFa22igIu4a,0.677,0.648,0.0,-4.4,1.0,0.0259,0.0987,0.0,0.554,0.448,116.128,260267.0,4.0,5.0
32,0.7470978441127695,Bow Wow (That's My Name),Bow Wow (That's My Name) (feat. Snoop Dogg),Lil Bow Wow,"['Bow Wow', 'Snoop Dogg']",5nwzfbcg8RPyZB72WwQBWA,0.92,0.677,2.0,-3.484,1.0,0.266,0.216,1.68e-06,0.0981,0.939,91.939,223267.0,4.0,7.0
33,1.0,Hemorrhage (In My Hands),Hemorrhage (In My Hands),Fuel,['Fuel'],1sjrDQXqAa9V07FjKIlAQ4,0.301,0.823,1.0,-4.072,1.0,0.0433,0.000144,0.000309,0.0833,0.372,152.017,236867.0,4.0,11.0
34,0.75,Just Friends (Sunny),Just Friends (Sunny),Musiq,['Musiq Soulchild'],5jgEJXjECdlhzNgfITSTVm,0.754,0.376,0.0,-7.561,1.0,0.204,0.404,0.0,0.358,0.554,95.018,251427.0,4.0,13.0
35,1.0,Don't Think I'm Not,Don't Think I'm Not,Kandi,['Kandi'],487Dyzs7Xbbk4hIWYyYT80,0.859,0.622,11.0,-8.196,1.0,0.0445,0.0661,0.0,0.0394,0.433,134.007,243533.0,4.0,23.0
36,0.6290322580645161,South Side,South Side,Moby Featuring Gwen Stefani,['Moby'],49bUJjrC16NgnrgGS75Yan,0.61,0.723,4.0,-7.572,1.0,0.0422,0.0103,0.0447,0.0748,0.45,97.147,229733.0,4.0,6.0
37,1.0,Bent,Bent,matchbox twenty,['Matchbox Twenty'],6fA7akEuTUL3dW1V0GELaZ,0.518,0.83,6.0,-6.814,0.0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,256133.0,4.0,37.0
38,1.0,Mamacita,Mamacita,Public Announcement,['Public Announcement'],4ZUuOMlV8T3bNaiEwtoR3L,0.743,0.77,1.0,-4.069,0.0,0.284,0.0567,0.0,0.063,0.744,94.879,226267.0,4.0,3.0
39,1.0,My Next Thirty Years,My Next Thirty Years,Tim McGraw,['Tim McGraw'],7AHw9SfOITU9Q7sj3V5vxV,0.605,0.804,5.0,-7.521,1.0,0.0363,0.265,4.93e-06,0.345,0.601,98.866,217733.0,4.0,12.0
40,1.0,No More (Baby I'ma Do Right),No More (Baby I'ma Do Right),3LW,['3LW'],5zn1hpm9N0ylKB7kOtpCw2,0.721,0.723,2.0,-7.08,0.0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,263440.0,4.0,10.0
41,1.0,The Christmas Shoes,The Christmas Shoes,NewSong,['Newsong'],2P950p6RQQxCROYYZGjcBr,0.438,0.386,4.0,-10.024,1.0,0.034,0.689,0.0,0.113,0.281,131.926,291200.0,4.0,2.0
