,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
0,1.0,Have You Ever Really Loved A Woman?,Have You Ever Really Loved A Woman?,Bryan Adams,['Bryan Adams'],32Gf5A7Hr8RdgggXG0Fdks,0.57,0.478,7.0,-10.185,1.0,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,291667.0,3.0,9.0
1,1.0,This Is How We Do It,This Is How We Do It,Montell Jordan,"['Montell Jordan', 'Wino']",6uQKuonTU8VKBz5SHZuQXD,0.799,0.623,0.0,-9.374,1.0,0.0812,0.0141,0.0,0.43,0.773,103.649,238800.0,4.0,16.0
2,0.90625,Total Eclipse Of The Heart,Total Eclipse Of The Heart - Dance Mix,Nicki French,['Nicki French'],2hPOOLM9Oefyy43eAXR4Hf,0.575,0.912,0.0,-7.039,1.0,0.0285,0.00463,6.01e-05,0.352,0.591,135.988,232347.0,4.0,11.0
3,1.0,Water Runs Dry,Water Runs Dry,Boyz II Men,['Boyz II Men'],7yhmvQh1JOzbNiNFQo4Tfc,0.589,0.368,0.0,-12.979,1.0,0.0264,0.475,0.0,0.108,0.523,89.626,201400.0,4.0,7.0
4,1.0,Don't Take It Personal (Just One Of Dem Days),Don't Take It Personal (Just One of Dem Days),Monica,['Monica'],0JCAezTC5IlK1a9o0YBEsD,0.731,0.355,8.0,-12.741,1.0,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,258467.0,4.0,7.0
5,0.6533596837944664,I'll Be There For You/You're All I Need To Get By,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,Method Man Featuring Mary J. Blige,"['Method Man', 'Mary J. Blige']",6C3yPXYG2NJYlIYVe5J7hv,0.722,0.745,4.0,-6.059,0.0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,309947.0,4.0,6.0
6,1.0,Freak Like Me,Freak Like Me,Adina Howard,['Adina Howard'],6Vas6h9lB5mmeVDXdFqlQA,0.655,0.837,11.0,-6.04,0.0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613.0,4.0,18.0
7,1.0,I Believe,I Believe,Blessid Union Of Souls,"['Blessid Union Of Souls', 'David Kershenbaum']",7qnNnQTGxdzI2wZWpa0vDD,0.491,0.458,11.0,-8.159,1.0,0.027,0.653,0.0,0.164,0.238,141.724,267493.0,4.0,17.0
8,1.0,I Know,I Know,Dionne Farris,['Dionne Farris'],698R7h4SU5zyNil1iReHAX,0.589,0.962,7.0,-6.815,1.0,0.181,0.0502,0.00225,0.242,0.503,103.396,227827.0,4.0,20.0
9,1.0,Let Her Cry,Let Her Cry,Hootie & The Blowfish,['Hootie & The Blowfish'],6NGi23FFKq9tH5NR1NcTw2,0.352,0.698,7.0,-6.278,1.0,0.0303,0.0353,0.0,0.113,0.256,142.57,318533.0,4.0,14.0
10,1.0,Red Light Special,Red Light Special,TLC,['TLC'],6dW75XbJ1WAMljOXWjTK46,0.52,0.449,5.0,-8.957,0.0,0.0331,0.205,0.000687,0.191,0.364,189.243,303960.0,3.0,15.0
11,0.875,"Keep Their Heads Ringin' (From ""Friday"")",Keep Their Heads Ringin',Dr. Dre,['Dr. Dre'],7jIujRjK5JKNrMCcAvYUTN,0.672,0.777,9.0,-4.238,0.0,0.0956,0.0379,0.00141,0.159,0.238,90.575,305573.0,4.0,13.0
12,0.6034327009936766,"Can't You See (From ""New Jersey Drive"")",Can't You See (feat. The Notorious B.I.G.),Total Featuring The Notorious B.I.G.,"['Total', 'The Notorious B.I.G.']",174UISK3l7VRbigEHxEev7,0.744,0.574,8.0,-9.445,0.0,0.0651,0.165,1.27e-05,0.295,0.805,86.278,281880.0,4.0,10.0
13,0.0,Dear Mama/Old School,,2Pac,,,,,,,,,,,,,,,,
14,1.0,Run Away,Run Away,Real McCoy,['Real McCoy'],0ibYVniVLMJWvc3eNfYk8T,0.721,0.924,1.0,-8.282,1.0,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133.0,4.0,14.0
15,0.71875,"Shy Guy (From ""Bad Boys"")",Shy Guy,Diana King,['Diana King'],3ldG6XCLDXxWg1N6XhrSKo,0.714,0.825,11.0,-5.447,0.0,0.0751,0.0128,0.000569,0.049,0.751,94.074,258560.0,4.0,11.0
16,1.0,Hold On,Hold On,Jamie Walters,['Jamie Walters'],2kQLJexCx8wPTAqK0x0ijO,0.571,0.553,0.0,-8.584,1.0,0.0279,0.0319,0.0,0.109,0.209,126.215,264560.0,4.0,20.0
17,1.0,Run-Around,Run-Around,Blues Traveler,['Blues Traveler'],500Tkm3vJmVtdUwdCVxCTb,0.629,0.867,7.0,-7.307,1.0,0.0603,0.0865,0.0,0.126,0.876,151.695,279800.0,4.0,12.0
18,1.0,Every Little Thing I Do,Every Little Thing I Do,Soul For Real,['Soul For Real'],5u3rsmRYRSKJpFHXPT4p07,0.713,0.378,7.0,-9.04,0.0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067.0,4.0,6.0
19,1.0,In The House Of Stone And Light,In The House Of Stone And Light,Martin Page,['Martin Page'],1QlIB0pkLKR8vEDSW7r42t,0.623,0.797,11.0,-10.826,1.0,0.0509,0.296,8.34e-05,0.613,0.802,89.274,300800.0,4.0,26.0
