,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Don't Forget About Us - Radio Edit,['Mariah Carey'],1HkVSmzBbdZ5Bzdd00IZgh,0.699,0.543,10.0,-6.859,0.0,0.0383,0.0457,0.0,0.1,0.431,143.635,233867.0,4.0
1,Run It! (feat. Juelz Santana),"['Chris Brown', 'Juelz Santana']",7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,229867.0,4.0
2,Grillz,"['Nelly', 'Paul Wall', 'Ali & Gipp']",3YQjgTpUVNWvpYeb2mtTF7,0.867,0.504,4.0,-7.737,0.0,0.241,0.0358,0.0,0.307,0.84,82.996,271160.0,4.0
3,Laffy Taffy,['D4L'],2ajhenDRiiAnCHHjsIOHhJ,0.891,0.439,7.0,-7.994,0.0,0.428,0.0351,0.0,0.0932,0.622,77.499,224253.0,4.0
4,Stickwitu,['The Pussycat Dolls'],4NjR63Up0uMkQBlKvlZd1l,0.655,0.54,9.0,-6.482,1.0,0.0516,0.268,0.0,0.068,0.43,79.983,207507.0,4.0
5,Photograph,['Nickelback'],3hb2ScEVkGchcAQqrPLP0R,0.515,0.876,8.0,-3.756,1.0,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920.0,4.0
6,Gold Digger,"['Kanye West', 'Jamie Foxx']",1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0,4.0
7,Check On It (feat. Bun B & Slim Thug),"['Beyoncé', 'Bun B', 'Slim Thug']",2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,210453.0,4.0
8,Because of You,['Kelly Clarkson'],3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5.0,-5.362,0.0,0.0314,0.254,0.0,0.123,0.136,140.039,219493.0,4.0
9,There It Go (The Whistle Song),['Juelz Santana'],50UkypyQJbSQLaXHke5Yep,0.942,0.892,6.0,-6.363,0.0,0.196,0.023,0.000897,0.264,0.595,100.007,180493.0,4.0
10,My Humps (Dance Remix),['The Tribute Co.'],4XbhgSxKc2KEoVV43rnwSM,0.89,0.646,6.0,-6.788,1.0,0.054,0.0336,0.000134,0.0265,0.856,129.976,231855.0,4.0
11,One Wish,['Ray J'],5qrzhg9Fmu8Amg2uMhHfe5,0.525,0.652,5.0,-7.042,0.0,0.28,0.278,0.0,0.339,0.602,127.673,337640.0,4.0
12,"Stay Fly (feat. Young Buck, Eightball & MJG)","['Three 6 Mafia', 'Young Buck', '8Ball', 'MJG']",5MYFw4T2gy52pOGBN4EYHS,0.789,0.881,11.0,-5.758,1.0,0.0331,0.109,0.0,0.355,0.647,133.299,236600.0,4.0
13,Soul Survivor,Young Jeezy Featuring Akon,,,,,,,,,,,,,,
14,I Think They Like Me - Remix,"['Dem Franchize Boyz', 'Jermaine Dupri', 'Da Brat', 'Bow Wow', 'The Kid Slim']",5a4AQWs84xeEyYUd1iC2Pn,0.781,0.625,7.0,-9.139,1.0,0.373,0.00447,0.0,0.185,0.679,83.024,282093.0,4.0
15,When I'm Gone,['Eminem'],2lRI7n5b9jlPYsEpRuots6,0.608,0.745,10.0,-5.496,0.0,0.365,0.0551,0.0,0.27,0.725,150.068,281120.0,4.0
16,I'm Sprung,['T-Pain'],0DLOyyQvwPTSDKuhpzMMwA,0.728,0.327,0.0,-11.596,0.0,0.0999,0.0948,0.0,0.103,0.195,100.0,231040.0,4.0
17,Here We Go (feat. Kelly Rowland),"['Trina', 'Kelly Rowland']",6b3CWHNAKiJRqmgz6ZcWaB,0.814,0.494,8.0,-7.167,1.0,0.0846,0.624,0.0,0.0888,0.607,128.083,230973.0,4.0
18,We Be Burnin',['Sean Paul'],4kOTDj4SiZPkW1p96WMDNv,0.95,0.803,1.0,-4.195,1.0,0.151,0.145,0.0,0.0748,0.86,117.0,213066.0,4.0
19,Be Without You - Kendu Mix,['Mary J. Blige'],6Y3WvyUG9iE5bQYg38SPtQ,0.726,0.7,2.0,-5.881,0.0,0.0998,0.0717,0.0,0.262,0.673,146.559,246333.0,4.0
20,Hung Up,['Madonna'],3850dYVgOFIXJh5U4BFEWH,0.649,0.647,9.0,-7.695,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733.0,4.0
21,"Sugar, We're Goin Down",['Fall Out Boy'],2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7.0,-4.784,1.0,0.0843,0.00579,0.0,0.122,0.574,162.011,229093.0,4.0
22,You're Beautiful,['James Blunt'],0vg4WnUWvze6pBOJDTq99k,0.675,0.479,0.0,-9.87,0.0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493.0,4.0
23,"Dance, Dance",['Fall Out Boy'],0a7BloCiNzLDD9qSQHh5m7,0.622,0.961,11.0,-3.198,0.0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267.0,4.0
24,Luxurious,['Gwen Stefani'],3UQmoVQJqBYauTZLVPs3uo,0.811,0.726,0.0,-3.995,1.0,0.0813,0.154,0.0,0.116,0.666,131.027,264920.0,4.0
25,So Sick,['Ne-Yo'],6brl7bwOHmGFkNw3MBqssT,0.452,0.574,6.0,-8.336,1.0,0.31,0.246,0.0,0.189,0.58,92.791,207187.0,4.0
