,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Black or White,['Michael Jackson'],7EsjkelQuoUlJXEw7SeVV4,0.518,0.901,9.0,-3.749,1.0,0.093,0.174,0.0314,0.0712,0.873,115.026,254933.0,4.0
1,It's So Hard To Say Goodbye To Yesterday,['Boyz II Men'],264JdkdtNRAGL4M4PnDYHC,0.3,0.225,4.0,-11.079,1.0,0.0264,0.915,0.0,0.159,0.294,87.698,168627.0,4.0
2,All 4 Love,['Color Me Badd'],4XmsMIMjvDIFEjeY3ycMzW,0.807,0.75,2.0,-8.29,1.0,0.0315,0.0346,0.000179,0.149,0.797,106.389,211493.0,4.0
3,Can't Let Go,['Mariah Carey'],0ikbcCJIJaY9sKEivAXJ4I,0.478,0.533,10.0,-11.048,1.0,0.0404,0.591,0.00704,0.139,0.181,162.369,266560.0,4.0
4,Set Adrift on Memory Bliss (Re-Recorded),['P.M. Dawn'],0qiF6U6WT4nGQTQnhU1chs,0.795,0.705,5.0,-8.552,0.0,0.0715,0.00118,0.00658,0.136,0.482,100.025,235800.0,4.0
5,Finally,['CeCe Peniston'],0uqvSVhGgQTIdj9G51vhvv,0.791,0.658,7.0,-11.128,1.0,0.0445,0.00653,0.0,0.0472,0.842,120.066,245000.0,4.0
6,When a Man Loves a Woman,['Michael Bolton'],3ascnOSOR5MX901ylGuhcl,0.476,0.363,1.0,-10.706,1.0,0.0296,0.2,0.0,0.055,0.243,164.555,231067.0,3.0
7,2 Legit 2 Quit,"['MC Hammer', 'Saja']",4ZnKSrukEcPuMxGrcZEEh1,0.853,0.884,1.0,-6.771,1.0,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,333624.0,4.0
8,Blowing Kisses In The Wind,['Paula Abdul'],1uhsVQi7IADIxZXN1xJnk5,0.524,0.544,6.0,-9.059,0.0,0.0337,0.574,0.0,0.236,0.261,147.674,281840.0,4.0
9,Wildside,['Marky Mark And The Funky Bunch'],2U25Ne3teRZLF1wsRnjcfW,0.767,0.356,8.0,-15.502,0.0,0.106,0.166,0.309,0.101,0.271,105.404,307267.0,4.0
10,Addams Groove,['MC Hammer'],46jqxETXUwgLRsoMGuwFLa,0.912,0.582,11.0,-9.408,0.0,0.271,0.0333,0.0,0.0572,0.842,119.996,239040.0,4.0
11,Don't Let the Sun Go Down on Me,"['George Michael', 'Elton John']",0q90594hk25yo0xZmBTqCd,0.432,0.551,0.0,-8.096,1.0,0.0289,0.501,1.77e-06,0.472,0.253,136.465,346960.0,4.0
12,Smells Like Teen Spirit,['Nirvana'],5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920.0,4.0
13,No Son of Mine - 2007 Remaster,['Genesis'],6YsCavQbx3YITYsnIKvF3j,0.657,0.601,0.0,-8.661,1.0,0.0253,0.132,0.00029,0.0919,0.246,103.982,399107.0,4.0
