,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,I Will Always Love You,['Whitney Houston'],4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4.0,-12.518,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093.0,4.0
1,Rump Shaker,['Wreckx-N-Effect'],4dY4JVC0Q9CwpeZ6JAclIc,0.888,0.822,5.0,-6.843,0.0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360.0,4.0
2,If I Ever Fall In Love,['Shai'],1jCsCYgzQQHk3bDJDuFbNi,0.402,0.205,6.0,-11.232,1.0,0.038,0.758,0.0,0.147,0.42,143.994,189027.0,4.0
3,In The Still Of The Nite (I'll Remember),['Boyz II Men'],2tbSiDmrerPi24rEIBwtkh,0.537,0.184,9.0,-15.886,1.0,0.0381,0.792,0.0,0.126,0.217,77.817,169840.0,4.0
4,"Rhythm Is A Dancer - 7"" Edit",['SNAP!'],4RADreHMvMkZwsPgPr9z5c,0.794,0.745,9.0,-11.367,0.0,0.037,0.273,0.000414,0.143,0.706,124.249,225882.0,4.0
5,I'd Die Without You,['P.M. Dawn'],5MAWGXxVxFNig7swSJUTP5,0.543,0.266,1.0,-18.813,1.0,0.0443,0.256,0.00093,0.0993,0.343,79.992,250693.0,4.0
6,Saving Forever for You,['Shanice'],6pVU9bk1Tvbqlq719vJooz,0.655,0.545,9.0,-8.163,1.0,0.0342,0.494,0.0,0.0417,0.463,133.358,268733.0,4.0
7,Good Enough,['Bobby Brown'],3WFQ6pEp1BRXrDKQ825ze7,0.651,0.743,2.0,-9.254,1.0,0.0364,0.00526,0.000341,0.0406,0.533,90.2,302093.0,4.0
8,What About Your Friends,['TLC'],63PIgPkDf3rswlU4ZWCYAM,0.744,0.851,10.0,-10.108,0.0,0.049,0.0267,0.00738,0.0989,0.626,105.882,293600.0,4.0
9,Real Love,['Mary J. Blige'],3XG801WWhqC753dekEBkMt,0.769,0.781,0.0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973.0,4.0
10,Deeper and Deeper,['Madonna'],6KU8g98m1tcrUXRNjPQeOI,0.659,0.818,7.0,-7.09,0.0,0.0265,0.00601,0.299,0.336,0.39,119.943,333467.0,4.0
11,To Love Somebody,['Michael Bolton'],4ye6YRG07XMpZZ9Y9tNTt6,0.367,0.353,11.0,-11.786,1.0,0.0288,0.335,0.0,0.1,0.282,74.103,247973.0,4.0
