,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Let Me Love You,['Mario'],3ibKnFDaa3GhpPGlOUj7ff,0.656,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.118,0.556,94.514,256733.0,4.0
1,Drop It Like It's Hot,"['Snoop Dogg', 'Pharrell Williams']",2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.0,0.101,0.662,91.979,266067.0,4.0
2,"One, Two Step (feat. Missy Elliott)","['Ciara', 'Missy Elliott']",7uKcScNXuO3MWw6LowBjW1,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,203787.0,4.0
3,Soldier (feat. T.I. & Lil' Wayne),"[""Destiny's Child"", 'T.I.', 'Lil Wayne']",4FTOpNYcGxnQdGNWSxIcio,0.878,0.417,7.0,-6.799,1.0,0.361,0.0444,0.0,0.0833,0.904,77.49,325573.0,4.0
4,Lovers And Friends,"['Lil Jon & The East Side Boyz', 'Usher', 'Ludacris']",41PWz0hAiU9FqsmjR9Wh62,0.675,0.501,10.0,-6.183,1.0,0.22,0.0541,0.0,0.429,0.532,139.861,260600.0,4.0
5,My Boo,Usher And Alicia Keys,,,,,,,,,,,,,,
6,Over And Over,"['Nelly', 'Tim McGraw']",2b8QQqf8Vwb7bfz22ja8Fk,0.644,0.517,7.0,-10.02,1.0,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933.0,4.0
7,Wonderful,"['Ja Rule', 'R. Kelly', 'Ashanti']",1bl99Q4umnPomYGv3dQP67,0.663,0.777,11.0,-4.954,0.0,0.109,0.277,0.0,0.0466,0.758,92.68,270507.0,4.0
8,Lose My Breath,"[""Destiny's Child""]",4dvQg9sD8k9y4qiEURuj8v,0.814,0.899,1.0,-5.958,1.0,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013.0,4.0
9,I Don't Want to Be,['Gavin DeGraw'],4vl2zwXsTmAxgu9iY0g6UK,0.423,0.862,0.0,-5.13,0.0,0.0695,0.00806,0.0,0.133,0.462,154.756,217760.0,4.0
10,Disco Inferno,['50 Cent'],69bHJ9qs5FrUJbKP8xU8uZ,0.925,0.659,3.0,-4.763,1.0,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227.0,4.0
11,Breakaway,['Kelly Clarkson'],61Qhe2mHSLhUE04QeK4lkD,0.446,0.701,9.0,-4.179,0.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000.0,3.0
12,Get Back,['Ludacris'],3njpLvANriMsdv3dgADEad,0.555,0.639,1.0,-5.16,1.0,0.263,0.0594,0.0,0.118,0.184,171.609,270747.0,4.0
13,Only U - No Intro,['Ashanti'],3sckKKIx96cjPXtiqPHCTB,0.601,0.621,6.0,-5.576,0.0,0.0434,0.0374,1.75e-06,0.188,0.278,94.547,186307.0,4.0
14,Let's Go (feat. Big D & Twista),"['Trick Daddy', 'Big D', 'Twista']",1fLibtVj3MrNTwRZq5yUOs,0.748,0.767,11.0,-7.806,0.0,0.172,0.0267,0.0,0.334,0.519,133.929,222200.0,4.0
15,How We Do,"['The Game', '50 Cent']",4PmMVdIFpJTB9WQbmILf4p,0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,235533.0,4.0
16,She Will Be Loved - Radio Mix,['Maroon 5'],4llK75pXNWZz6KAho2Gp16,0.651,0.663,0.0,-5.569,0.0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453.0,4.0
17,Boulevard of Broken Dreams,['Green Day'],5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8.0,-4.095,1.0,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333.0,4.0
18,Karma,['Lloyd Banks'],25YwwruYRtxe6RQdKtrZFS,0.605,0.829,10.0,-2.377,0.0,0.444,0.0392,0.0,0.196,0.708,176.103,278533.0,4.0
19,Goodies (feat. Petey Pablo),"['Ciara', 'Petey Pablo']",3dFwpxh2yH7C7p9BGEKLVB,0.826,0.647,5.0,-6.306,0.0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000.0,4.0
20,Dare You To Move,['Switchfoot'],4x3381mYJqptPqT6OKUfmu,0.426,0.881,4.0,-4.526,1.0,0.0404,0.00573,0.0693,0.389,0.259,139.986,247893.0,4.0
21,What U Gon' Do,"['Lil Jon & The East Side Boyz', 'Lil Scrappy']",1bTphHXspys3RvvRxfzzIc,0.838,0.724,1.0,-6.9,0.0,0.242,7.68e-05,1.02e-06,0.162,0.537,150.192,320187.0,4.0
22,U Make Me Wanna,"['Jadakiss', 'Mariah Carey']",66PlVvBwKgTseZ1vCU3e46,0.686,0.818,5.0,-5.111,0.0,0.241,0.0374,0.0,0.329,0.633,83.182,293800.0,4.0
23,Numb / Encore,"['JAY-Z', 'Linkin Park']",5sNESr6pQfIhL3krM8CtZn,0.687,0.793,2.0,-4.254,1.0,0.166,0.0603,0.0,0.582,0.751,107.045,205733.0,4.0
24,Encore,"['Eminem', 'Dr. Dre', '50 Cent']",5lWOdnLsibUnGLcxhz1mri,0.664,0.66,8.0,-6.108,1.0,0.321,0.0544,0.0,0.799,0.54,174.23,312947.0,4.0
25,Bring Em Out,['T.I.'],3CcvahnsiArpTHYQEWV2Au,0.759,0.891,11.0,-2.983,1.0,0.257,0.0298,0.0,0.141,0.587,98.579,216707.0,4.0
26,New York,"['Ja Rule', 'Fat Joe', 'Jadakiss']",7xXvPyOiFCsB5SSpio5g38,0.546,0.795,11.0,-5.825,0.0,0.444,0.253,0.0,0.0775,0.572,93.221,258213.0,4.0
27,Oye Mi Canto,"['N.O.R.E.', 'Daddy Yankee', 'Nina Sky', 'Gemstar', 'Big Mato']",3J6vrRMz6EfwH2sgYiyNhc,0.677,0.946,6.0,-2.887,1.0,0.0553,0.185,3.56e-06,0.274,0.948,96.011,240973.0,4.0
28,True,['Ryan Cabrera'],0jdeV5dSB3kUBRqe1xQJbh,0.598,0.4,6.0,-10.054,1.0,0.0241,0.459,0.0,0.151,0.369,96.938,203546.0,4.0
29,Daughters,['John Mayer'],5FPnjikbwlDMULCCCa6ZCJ,0.674,0.413,2.0,-7.816,1.0,0.0274,0.836,1.95e-05,0.098,0.503,124.893,237907.0,3.0
30,Some Beach,['Blake Shelton'],7kWeSMXLxUHHOkFxsS0vhP,0.787,0.765,0.0,-6.331,1.0,0.0265,0.231,1.79e-05,0.323,0.964,115.979,204827.0,4.0
31,Charlene,['Anthony Hamilton'],0xiuSFBOEHWaJ6rSuUbJWc,0.556,0.346,0.0,-9.809,0.0,0.311,0.536,0.0,0.106,0.451,123.869,246773.0,4.0
32,Breathe,['Fabolous'],7fuoqve1SOEBmhc2PoQTF0,0.713,0.91,10.0,-5.586,0.0,0.282,0.34,0.0,0.304,0.51,83.028,268960.0,4.0
33,It's Good,"['Lil Wayne', 'Drake', 'Jadakiss']",3bZdz2cw3NMKl8P2BoCApt,0.666,0.716,8.0,-7.287,1.0,0.154,0.0242,0.0,0.119,0.11,85.356,241467.0,5.0
34,Back When,['Tim McGraw'],6YvKQtwW8YgIqRDbb4dFDK,0.604,0.759,7.0,-4.822,1.0,0.0279,0.0627,0.0,0.321,0.663,136.045,269893.0,4.0
35,Broken,"['Seether', 'Amy Lee']",507bYMYfbm6sUS9iEAaeSd,0.448,0.61,3.0,-2.695,0.0,0.0342,0.0102,0.000491,0.135,0.214,123.762,258333.0,4.0
36,Vertigo,['U2'],1gVVSmhWjci8l9Vrsl6HaS,0.416,0.819,9.0,-3.974,1.0,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520.0,4.0
37,Since U Been Gone,['Kelly Clarkson'],3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0.0,-5.406,1.0,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960.0,4.0
38,One Thing,['Finger Eleven'],2BepFzUWfczDk68DXj10w3,0.588,0.555,1.0,-9.401,1.0,0.0334,0.447,0.0,0.0806,0.445,151.991,279573.0,4.0
39,Beautiful Soul,['Jesse McCartney'],1HwpWwa6bnqqRhK8agG4RS,0.66,0.666,9.0,-4.342,1.0,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227.0,4.0
40,On the Way Down,['Ryan Cabrera'],1GwVi2ceNb8dMFA3DZGnnY,0.5,0.845,1.0,-5.015,1.0,0.0369,0.00184,0.0,0.106,0.539,95.199,212045.0,4.0
41,Awful Beautiful Life,['Darryl Worley'],5uqbTKo8Ogq1sBQ3u940Xz,0.627,0.777,2.0,-6.91,1.0,0.0322,0.0189,1.09e-06,0.173,0.643,112.599,232800.0,4.0
42,Baby It's You - 2018,['JoJo'],5TV96lkS2NF6kzILjORzLs,0.858,0.607,1.0,-4.199,1.0,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,188293.0,3.0
43,Karma,['Alicia Keys'],588RGyR1f4Plc8nm7SrdCa,0.727,0.736,10.0,-6.203,1.0,0.0615,0.0743,0.00311,0.0348,0.687,85.098,256000.0,4.0
44,Shorty Wanna Ride,['Young Buck'],6Y9kdB2O0h9gq9y2vclsWT,0.582,0.621,11.0,-6.183,0.0,0.283,0.00317,0.0,0.111,0.331,179.458,261320.0,4.0
45,Welcome to My Life,['Simple Plan'],714Lw0m2SmCEhKSPw0Dn8J,0.421,0.858,1.0,-4.535,1.0,0.0963,0.0134,0.0,0.067,0.491,173.255,206773.0,4.0
46,Lean Back,"['Terror Squad', 'Fat Joe', 'Remy Ma']",2Ozc0me9PV5vlt8cokwdvI,0.783,0.916,1.0,-3.344,1.0,0.415,0.11,0.0,0.0746,0.695,95.321,247427.0,4.0
47,Nobody's Home,['Avril Lavigne'],0cZDC7uxNK8lqQ3GgyvCnD,0.348,0.907,5.0,-3.66,0.0,0.0497,0.000516,0.0,0.161,0.177,185.406,212413.0,4.0
48,My Happy Ending,['Avril Lavigne'],6sqNctd7MlJoKDOxPVCAvU,0.414,0.936,2.0,-2.407,1.0,0.0758,0.00136,0.0,0.369,0.74,170.229,242413.0,4.0
49,Gasolina,['Daddy Yankee'],228BxWXUYQPJrJYHDLOHkj,0.852,0.797,0.0,-6.543,1.0,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600.0,4.0
50,Just Lose It,['Eminem'],0qcjuYtMWhBjXg0Xwt5SzS,0.94,0.633,8.0,-3.56,1.0,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680.0,4.0
51,When I Think About Cheatin',['Gretchen Wilson'],05jSCFSAfFqhrk3UiEvTDX,0.495,0.387,9.0,-7.531,1.0,0.0256,0.617,4.4e-06,0.342,0.291,78.418,249227.0,4.0
52,Bless The Broken Road,['Rascal Flatts'],4YjjNHtEsTX6Af4mCTupT5,0.591,0.45,0.0,-6.369,1.0,0.0266,0.671,2.23e-05,0.159,0.344,135.893,226680.0,4.0
53,How Am I Doin',['Dierks Bentley'],3bvr2R5FUjrC3orh47Qe5V,0.528,0.871,9.0,-8.01,1.0,0.122,0.125,0.0,0.23,0.675,181.903,228438.0,4.0
54,Mud On the Tires,['Brad Paisley'],2rQyI7A1yTvTXJ9J4qFmmN,0.448,0.824,2.0,-5.508,1.0,0.0478,0.294,3.81e-05,0.662,0.463,185.217,206720.0,4.0
55,You're My Better Half,['Keith Urban'],06ySRvEnrUxZZ9ml3VO2TY,0.655,0.747,4.0,-4.41,1.0,0.0333,0.0369,1.29e-06,0.0449,0.613,118.054,239400.0,4.0
56,Nothing On But The Radio,['Gary Allan'],3SRuODYNV4j2ckkJ9Samju,0.679,0.736,9.0,-5.954,1.0,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027.0,4.0
57,The Woman with You,['Kenny Chesney'],38svIEZx14taLmeQQfMFDv,0.55,0.664,7.0,-7.161,1.0,0.0348,0.0672,4.31e-05,0.114,0.273,139.933,270000.0,4.0
58,Balla Baby - Radio Edit,['Chingy'],6HFXjB2fvQUBuE3B5kmvfW,0.928,0.643,11.0,-5.48,0.0,0.0759,0.0527,0.0,0.0988,0.895,93.006,215907.0,4.0
59,Nothin' Bout Love Makes Sense,['LeAnn Rimes'],5jbxhdavvzVNB6LuTwOXID,0.656,0.802,9.0,-3.244,1.0,0.0369,0.566,0.0,0.13,0.796,121.933,177307.0,4.0
60,Lady,['Lenny Kravitz'],4qM2h3xkzwGJiVv6GgL6w0,0.808,0.584,0.0,-4.469,1.0,0.034,0.0162,0.504,0.0848,0.798,111.966,255573.0,4.0
61,Give a Little Bit,['The Goo Goo Dolls'],35Ms8xegBwsiqlz630Io13,0.557,0.951,0.0,-3.003,1.0,0.033,0.00194,0.000172,0.157,0.528,93.974,214400.0,4.0
62,Mr. Mom,['Lonestar'],0jSIovJtKxEXH6vI4oRx7I,0.505,0.842,10.0,-3.316,1.0,0.0475,0.0576,0.0,0.111,0.671,172.136,208693.0,4.0
63,Party For Two - Country Version With Intro,"['Shania Twain', 'Billy Currington']",2LQVTdH9gUGCuXfozQl1KI,0.743,0.705,11.0,-4.803,1.0,0.0431,0.105,0.0,0.224,0.965,121.469,211533.0,4.0
64,Monday Morning Church,['Alan Jackson'],0yftAXSqtZoHdgrXjSuZwz,0.551,0.26,4.0,-15.062,1.0,0.0326,0.226,0.0,0.135,0.153,135.922,204467.0,4.0
65,Somebody Told Me,['The Killers'],7HGTkn2aX7MNdKs7nV2xBt,0.509,0.987,10.0,-3.198,0.0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160.0,4.0
66,Rich Girl,"['Gwen Stefani', 'Eve']",2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.754,7.0,-2.728,0.0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213.0,4.0
67,1985,['Bowling For Soup'],5oQcOu1omDykbIPSdSQQNJ,0.606,0.887,4.0,-4.404,1.0,0.0598,0.000242,0.0,0.337,0.903,119.974,193000.0,4.0
68,Some Cut,['Trillville'],3VXDc9f8J96uBnAAeFrrmw,0.9,0.515,1.0,-6.626,1.0,0.372,0.00341,0.0,0.111,0.659,84.995,283455.0,4.0
69,Tempted To Touch,['Rupee'],7khLgMuA7m4SA6aaDv1QSv,0.82,0.826,2.0,-7.012,0.0,0.0546,0.061,0.0,0.0904,0.939,105.988,207547.0,4.0
70,I Changed My Mind,['Keyshia Cole'],4w4RaMGPl2qnjSdPlp1KAE,0.507,0.686,4.0,-4.074,1.0,0.102,0.226,0.0,0.387,0.618,93.615,198680.0,4.0
71,Caught Up,['Usher'],5zdUc1JRCImBYcDWgvFNpE,0.817,0.806,6.0,-4.606,1.0,0.0623,0.027,9e-06,0.119,0.805,110.086,224640.0,4.0
72,He Gets That From Me,['Reba McEntire'],46a3BjDPBdi6OngVhTkuM6,0.643,0.391,10.0,-10.09,1.0,0.0296,0.622,1.38e-05,0.11,0.418,143.786,219933.0,4.0
73,Mockingbird,['Eminem'],561jH07mF1jHuk7KlaeF0s,0.637,0.678,0.0,-3.798,1.0,0.266,0.209,0.0,0.156,0.254,84.039,250760.0,4.0
74,Holy Water,['Big & Rich'],4qCGe8cM5ycEKcPJdRyk3m,0.536,0.765,0.0,-1.991,1.0,0.0277,0.0451,6.97e-06,0.344,0.456,94.677,256813.0,4.0
75,Vitamin R (Leading Us Along),['Chevelle'],04NGX0b5Tgs7VsErfn5OA1,0.481,0.88,4.0,-4.55,1.0,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,223173.0,3.0
