,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Every Rose Has Its Thorn - Remastered 2003,['Poison'],43GS3mtezoIFiuIZCLLiDY,0.533,0.637,6.0,-5.571,1.0,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173.0,4.0
1,My Prerogative,['Bobby Brown'],0v9kGNjkKdQUdDoBIuiph4,0.762,0.625,9.0,-10.481,1.0,0.0562,0.0655,0.0,0.252,0.696,110.163,291560.0,4.0
2,Look Away,['Chicago'],2a0NwS4HIM3BY4RUgRMHtq,0.406,0.557,9.0,-7.147,1.0,0.0323,0.463,0.0,0.112,0.188,172.982,240653.0,4.0
3,Giving You the Best That I Got - Single Version,['Anita Baker'],59vdTZH066jaTWKu0oduS5,0.637,0.542,9.0,-8.173,1.0,0.0356,0.765,0.0,0.302,0.38,105.322,233973.0,4.0
4,Waiting for a Star to Fall,['Boy Meets Girl'],09huOVRryZNV2deKFZLJDC,0.662,0.844,3.0,-6.034,1.0,0.027,0.145,0.00011,0.137,0.592,116.346,270720.0,4.0
5,Two Hearts,['Phil Collins'],2BgWv15eKCDfiubKo6o76k,0.582,0.908,7.0,-2.48,1.0,0.039,0.311,0.0323,0.0625,0.711,155.561,204387.0,4.0
6,Welcome To The Jungle,"[""Guns N' Roses""]",0G21yYKMZoHa30cYVi1iA8,0.453,0.987,8.0,-4.485,1.0,0.0889,0.0195,0.283,0.268,0.316,123.544,273480.0,4.0
7,In Your Room,['The Bangles'],6BsXgrxQViV3PdAjS13uWZ,0.612,0.585,5.0,-11.931,1.0,0.0337,0.0137,0.0068,0.0635,0.799,149.2,207533.0,4.0
8,Walk On Water,['Eddie Money'],6TWYdlmZVmZYcJlQ82ff1K,0.608,0.836,2.0,-9.867,1.0,0.0467,0.28,0.0,0.179,0.589,119.033,278480.0,4.0
9,Don't Rush Me,['Taylor Dayne'],4xnucvIktqiQowLjbUj9q5,0.73,0.906,7.0,-4.729,0.0,0.0412,0.407,2.64e-05,0.288,0.959,130.267,228000.0,4.0
10,"Baby, I Love Your Way/Freebird",['Will To Power'],0kzSooCGpuphLwn8iTuO9h,0.625,0.435,7.0,-12.02,1.0,0.0286,0.02,0.00245,0.202,0.484,150.832,247200.0,4.0
11,Armageddon It - Remastered 2017,['Def Leppard'],16MQZkAIAAtI4X5NuiEwuq,0.65,0.921,9.0,-6.014,1.0,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867.0,4.0
12,Smooth Criminal - 2012 Remaster,['Michael Jackson'],2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8.0,-3.947,1.0,0.0751,0.247,0.468,0.306,0.595,118.193,257760.0,4.0
13,I Remember Holding You,['Boys Club Band'],1vg9QIylIW01JyfvDtfd4H,0.609,0.843,2.0,-7.973,0.0,0.0447,0.307,0.000598,0.0517,0.762,92.48,293079.0,4.0
14,I Don't Want Your Love - 2010 Remaster,['Duran Duran'],0AUys3I9ow0KSaqew5esK7,0.697,0.659,7.0,-12.474,1.0,0.053,0.00848,0.000257,0.099,0.747,108.997,246387.0,4.0
15,Silhouette,['Kenny G'],3E3u7Aq7DvJCj2kiGXAknO,0.39,0.327,5.0,-16.281,1.0,0.0333,0.368,0.06,0.0689,0.198,58.45,327600.0,4.0
16,How Can I Fall ?,['Breathe'],62oGUBJQGPa3emMGMejBhm,0.499,0.417,9.0,-13.982,1.0,0.0286,0.397,0.0,0.0622,0.505,132.195,284360.0,4.0
17,The Promise,['When In Rome'],48p5E25cFPanxuwCTmTpuL,0.629,0.876,0.0,-10.141,1.0,0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,220960.0,4.0
18,Put A Little Love In Your Heart,Annie Lennox & Al Green,,,,,,,,,,,,,,
19,Finish What Ya Started,['Van Halen'],37A5wFomo4EVz5tGInAynI,0.779,0.799,9.0,-14.766,1.0,0.0341,0.55,0.000404,0.0575,0.964,125.148,263133.0,4.0
20,Spy In The House Of Love,['Was (Not Was)'],4Yx1nJOOSkhy3WDiEh98YY,0.742,0.724,5.0,-12.378,1.0,0.0291,0.173,4.97e-05,0.128,0.96,117.947,256800.0,4.0
21,The Way You Love Me,['Karyn White'],1TtJkmAW9Rc55iVOPgZ33z,0.797,0.785,6.0,-7.523,1.0,0.0723,0.0712,0.0,0.0691,0.863,105.072,294720.0,4.0
22,Early In the Morning,['Robert Palmer'],204Fb3wVcAdBfYcgag9YQK,0.751,0.727,4.0,-9.92,0.0,0.0347,0.236,0.00032,0.308,0.963,119.515,282347.0,4.0
23,All This Time,['Tiffany'],5jzDnEoTtwzvJfvVx52rDC,0.476,0.495,1.0,-9.949,1.0,0.0301,0.161,1.97e-06,0.355,0.446,180.191,261907.0,4.0
24,When the Children Cry,['White Lion'],4ZCLM74MYhUy80TPiaAuee,0.493,0.242,4.0,-13.593,0.0,0.0291,0.68,0.0,0.071,0.345,130.258,258600.0,4.0
25,Born To Be My Baby,['Bon Jovi'],50ZpPgU81payZxI2H7QXNM,0.534,0.959,7.0,-4.289,1.0,0.0379,0.0089,0.0,0.347,0.756,131.278,280107.0,4.0
26,When I'm With You,['Sheriff'],3RJof5CojqlbgZ5adHw50O,0.248,0.324,9.0,-10.878,1.0,0.03,0.274,0.00946,0.113,0.122,135.786,238040.0,4.0
27,Little Liar,['Joan Jett & The Blackhearts'],78IlMYdaAwoR4cTPqPgMax,0.347,0.594,1.0,-11.716,1.0,0.0324,0.374,0.0,0.145,0.187,96.264,239600.0,4.0
28,Holding On,['Steve Winwood'],1F12mGFRXXwfgxspQ9vjjB,0.687,0.682,2.0,-14.139,1.0,0.03,0.0673,0.0149,0.195,0.945,120.004,376173.0,4.0
29,Wild World,"['Maxi Priest', 'John Gallen']",3vYrrMpsebx3OJ1H5E1lWQ,0.763,0.352,0.0,-11.789,1.0,0.0555,0.261,8.45e-05,0.0791,0.732,83.993,218427.0,4.0
30,I Only Wanna Be With You,['Samantha Fox'],22OUIfVCLTDQOlhbYGENnw,0.639,0.88,2.0,-4.285,0.0,0.0401,0.165,2.06e-05,0.0512,0.962,130.212,164227.0,4.0
31,Thanks for My Child,"[""Cheryl 'Pepsii' Riley""]",5yuMx81o4yhOQ0LDAI3CV3,0.43,0.264,2.0,-13.512,1.0,0.0387,0.737,0.0,0.127,0.124,126.587,316707.0,4.0
32,Ghost Town,['Cheap Trick'],4V3aY13j3FUamYQ16TpWyO,0.657,0.59,5.0,-10.573,1.0,0.0269,0.347,0.000142,0.32,0.595,93.022,253373.0,4.0
33,The Lover In Me,['Sheena Easton'],6pvIzUyq2yxvIEIK8i6hRs,0.818,0.808,7.0,-8.536,0.0,0.0467,0.0274,0.0,0.0592,0.931,115.221,301373.0,4.0
34,Straight Up,['Paula Abdul'],5xl5582IihbEZAnfj0xyso,0.769,0.826,7.0,-8.252,1.0,0.0624,0.267,0.0177,0.0638,0.762,95.862,250032.0,4.0
35,Desire,['U2'],4D01oA1mGouaAT7fubvKRT,0.49,0.827,8.0,-9.481,1.0,0.0482,0.000212,0.00406,0.112,0.626,108.577,179360.0,4.0
