,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Independent Women Part I,Destiny's Child,69XUpOpjzDKcfdxqZebGiI,0.73,0.602,6,-3.782,0,0.206,0.362,3.69E-06,0.169,0.927,97.954,221133,4
1,He Loves U Not,Dream,0t5srwksOiJliiKGu1rSaA,0.641,0.756,8,-10.763,1,0.0985,0.0501,0.00446,0.237,0.62,155.986,225141,4
2,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",,,,,,,,,,,,,,
3,Case Of The Ex (Whatcha Gonna Do),['Mýa'],1ak0S3NhwWrUgNlQhJ1412,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,236827,4
4,With Arms Wide Open,['Creed'],0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800,4
5,Ms. Jackson,['Outkast'],0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,270507,4
6,The Way You Love Me,['Faith Hill'],6vgN6KGstss0GnBbKlMNK9,0.627,0.716,2,-7.175,1,0.0352,0.127,0,0.0344,0.734,101.99,186067,4
7,Dance with Me,['Debelah Morgan'],1C2Q3AymKS17bw7T5gfq6p,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,220107,4
8,If You're Gone,['Matchbox Twenty'],2f5N826udWfjT9iomeaBJt,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33E-06,0.126,0.361,109.933,274933,4
9,Liquid Dreams,['O-Town'],2Pxzfzd1jaZT2F2uqLkZUr,0.823,0.7,0,-5.042,0,0.035,0.0264,0,0.0531,0.75,108.019,210400,4
10,This I Promise You,['*NSYNC'],46n2EGFnPC3tzWCN1Aqe26,0.55,0.587,2,-6.279,1,0.0329,0.354,0,0.128,0.466,165.975,284760,4
11,I Just Wanna Love U (Give It 2 Me),['JAY-Z'],0s46SltT4On0Z6kglK1I5c,0.8,0.922,4,-5.125,0,0.24,0.301,9.31E-06,0.0352,0.801,98.631,227867,4
12,Again,['Lenny Kravitz'],5c1QJAiC3773EwiZLwHf5x,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33E-05,0.105,0.789,79.166,231667,4
13,Love Don't Cost a Thing,['Jennifer Lopez'],1fgvJXlcZ7uIddMpqsqw0L,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,221227,4
14,Kryptonite,['3 Doors Down'],6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933,4
15,Most Girls,['P!nk'],635PqgECfFbL0MNLogX7Yv,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960,4
16,Gotta Tell You,['Samantha Mumba'],1rj0XawWJNisX7SGYexowJ,0.739,0.75,0,-4.513,0,0.0278,0.205,0,0.157,0.758,109.983,200160,4
17,I Wish,['R. Kelly'],7sOqd1dVmfU5mgqrUtlqc5,0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,78.83,334000,4
18,Say It Right - Friscia & Lamboy Electrotribe MixShow Mix,"['Nelly Furtado', 'Glen Friscia', 'Frank Lamboy']",6WRHK3XbdWBoBxTDMFuWvj,0.716,0.971,0,-5.982,1,0.0658,0.00138,0.799,0.122,0.148,127.998,589160,4
19,Pinch Me,['Barenaked Ladies'],2RQ3fWFZJJe4G5KkHEACww,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88E-05,0.056,0.794,95.349,285160,4
20,Crazy for This Girl,['Evan And Jaron'],2gdt70w8DOCWGq1HdkgSUd,0.457,0.926,0,-5.461,1,0.038,0.000487,5.69E-05,0.0949,0.41,93.964,202027,4
21,Stronger,['Britney Spears'],5QhBKPqsnX1uY9fZNaAtZg,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,203000,4
22,Danger (Been So Long) featuring Nivea,['Mystikal'],0e42i89bY2NmPuVDtey8pg,0.92,0.861,7,-5.435,1,0.218,0.211,2.59E-05,0.0288,0.718,97.969,211400,4
23,What's Your Fantasy (Featuring Shawna),"['Ludacris', 'Shawnna']",4LwOrnuxJwR7C5Sw4liY4Z,0.915,0.79,6,-3.186,0,0.207,0.16,0,0.112,0.967,140.095,275907,4
24,So In Love With Two,['Mikaila'],0h9mUYPhZd2aQK2JmrHPD2,0.779,0.788,2,-4.63,0,0.0362,0.278,2.50E-06,0.0708,0.791,119.999,206933,4
25,Don't Tell Me,['Madonna'],7DOtIhTTpPZyjvbO509hSC,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,4
26,Music,['Madonna'],2BcOZ4vOeu2qZowIHrvTYy,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973,4
27,Beautiful Day,['U2'],1VuBmEauSZywQVtqbxNqka,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,246400,4
28,Shape of My Heart,['Backstreet Boys'],35o9a4iAfLl5jRmqMX9c1D,0.575,0.786,9,-4.353,1,0.0296,0.252,0,0.159,0.518,96.102,230093,4
29,Between Me & You,"['Ja Rule', 'Christina Milian']",4xwRtK6tfMp4yZwcDvY0gT,0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,250173,4
30,My First Love,"['Avant', 'KeKe Wyatt']",1y2wM4Qxn27EOsQnhHYA3Q,0.643,0.368,11,-8.379,0,0.033,0.0237,1.35E-06,0.157,0.414,125.95,268516,4
31,Crazy,['K-Ci & JoJo'],3PJivN5BZ2ckFa22igIu4a,0.677,0.648,0,-4.4,1,0.0259,0.0987,0,0.554,0.448,116.128,260267,4
32,Bow Wow,['Lil Hova'],5KEqxStai65YxPZJBggggL,0.922,0.497,11,-7.012,0,0.196,0.117,0,0.299,0.529,90.031,230667,4
33,Hemorrhage (In My Hands),['Fuel'],1sjrDQXqAa9V07FjKIlAQ4,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,236867,4
34,Just Friends (Sunny),['Musiq Soulchild'],5jgEJXjECdlhzNgfITSTVm,0.754,0.376,0,-7.561,1,0.204,0.404,0,0.358,0.554,95.018,251427,4
35,Don't Think I'm Not,['Kandi'],487Dyzs7Xbbk4hIWYyYT80,0.859,0.622,11,-8.196,1,0.0445,0.0661,0,0.0394,0.433,134.007,243533,4
36,South Side,['Moby'],49bUJjrC16NgnrgGS75Yan,0.61,0.723,4,-7.572,1,0.0422,0.0103,0.0447,0.0748,0.45,97.147,229733,4
37,Bent,['Matchbox Twenty'],6fA7akEuTUL3dW1V0GELaZ,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,256133,4
38,Mamacita,['Public Announcement'],4ZUuOMlV8T3bNaiEwtoR3L,0.743,0.77,1,-4.069,0,0.284,0.0567,0,0.063,0.744,94.879,226267,4
39,My Next Thirty Years,['Tim McGraw'],7AHw9SfOITU9Q7sj3V5vxV,0.605,0.804,5,-7.521,1,0.0363,0.265,4.93E-06,0.345,0.601,98.866,217733,4
40,No More (Baby I'ma Do Right),['3LW'],5zn1hpm9N0ylKB7kOtpCw2,0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,263440,4
41,The Christmas Shoes,['Newsong'],2P950p6RQQxCROYYZGjcBr,0.438,0.386,4,-10.024,1,0.034,0.689,0,0.113,0.281,131.926,291200,4
42,My Everything,['98º'],0bz0nJ3SztnFRKfSwFbhC6,0.637,0.523,4,-7.802,1,0.0326,0.296,0,0.101,0.238,125.979,231200,4
43,Without You,Dixie Chicks,5ucNGmVbZo3ZdUe1gpTgbF,0.626,0.424,2,-8.952,1,0.0253,0.313,1.26E-05,0.134,0.173,91.812,210533,4
44,I Lost It,['Kenny Chesney'],2k6ahrUpg8CbeTjLocMQJ4,0.584,0.429,3,-9.289,1,0.028,0.23,0,0.0708,0.355,138.884,234160,4
45,Born to Fly,['Sara Evans'],1zmvaeDthBdtthb4RgYr9a,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,336360,4
46,Project Chick,Cash Money Millionaires,5bMdPSjx4W0RnYBHel1Eh0,0.83,0.686,0,-6.393,1,0.322,0.0665,3.83E-06,0.044,0.747,75.077,282040,4
47,You're a God,['Vertical Horizon'],758wp6xs3ADdgIwdeHoXmX,0.649,0.852,5,-6.519,0,0.0307,0.00119,3.32E-05,0.0937,0.288,96.653,218760,4
48,Best of Intentions,['Travis Tritt'],7v3BvPRQS4DcsDzYU0BiVd,0.659,0.468,8,-7.439,1,0.0232,0.363,0,0.0964,0.37,99.066,257400,4
49,Promise,['Jagged Edge'],1X1KDnhTnb28tpJlgOV3lD,0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.0288,0.646,128.002,246720,4
50,One Woman Man,['Dave Hollister'],6hdsNoZWIjPSjxcOnsjIxj,0.627,0.647,11,-6.818,1,0.0294,0.0457,0,0.0655,0.521,91.015,272053,4
51,Put It On Me,"['Ja Rule', 'Vita']",0OvwzS8FX73Bw7ykMRmffU,0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,262827,4
52,Emotional,['Carl Thomas'],2qYIdNaktgtpaPHxDVMXbE,0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,271868,4
53,She Bangs - English Version,['Ricky Martin'],1uPrIHgYztXSkkcts9jet8,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51E-06,0.373,0.858,143.866,280627,4
54,We Danced,['Brad Paisley'],79DjV1vsU6yVoCbrQNNDdI,0.592,0.39,9,-10.642,1,0.027,0.477,0,0.12,0.143,146.039,226227,4
55,Tell Her,['Lonestar'],2ilHi6l6v8ABpLIL67jT3H,0.58,0.487,7,-9.809,1,0.0318,0.437,0,0.0968,0.317,126.972,207560,4
56,Angel,"['Shaggy', 'Rayvon']",7FDV5ELOJHCGLe52AnttEd,0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,235133,4
57,The Itch,['Vitamin C'],3t7sGit21WDOjYkqh3Y9yB,0.694,0.947,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.019,208733,4
58,Loser,['3 Doors Down'],1aC1IBAETh2XYGOE8kCC6t,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66E-05,0.226,0.389,147.913,264800,4
59,It's Over Now,['112'],769geiA8btidGHda4BBDOJ,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01E-06,0.0736,0.233,97.988,264933,4
