,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,On Bended Knee,['Boyz II Men'],7MYmo0JJJDmu4MZTSAF9y3,0.631,0.516,8,-8.225,1,0.0353,0.413,0,0.115,0.18,116.654,329800,4
1,Here Comes The Hotstepper - Heartical Mix,"['Ini Kamoze', 'Salaam Remi']",3DWS2ZgcoQgfFm7uEnzYMI,0.888,0.462,7,-8.615,1,0.205,0.0159,0.000218,0.301,0.435,100.352,250427,4
2,Another Night,['Real McCoy'],3pEuO9J2MTEmec8kUfYYvl,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,236933,4
3,Creep,['TLC'],1aWV3uY3SIEZVbmv45oFWS,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41E-06,0.0526,0.797,92.94,268533,4
4,Always,['Bon Jovi'],2qCV1FiI4WMiYp43WYdwBw,0.384,0.659,4,-5.558,1,0.0314,0.115,0,0.0778,0.326,140.795,353027,4
5,I Wanna Be Down,['Brandy'],6N9uyMZf9pbNOuomveWscp,0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667,4
6,I'll Make Love To You,['Boyz II Men'],61sQYdFNS6sEBYCyr1q5gn,0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,236773,3
7,Before I Let You Go,['Blackstreet'],2rkVoKVEMuct8SmEIGKzBw,0.67,0.468,1,-6.725,0,0.0328,0.325,0,0.0516,0.486,140.069,299800,4
8,Tootsee Roll (Dance Version),['69 Boyz'],0SAIjVOwxVnO1l9HGvLuOU,0.869,0.725,9,-12.507,0,0.256,0.0453,0,0.203,0.699,132.989,261360,4
9,I'm The Only One,['Melissa Etheridge'],4veE1jrMbVSy9FRCiYDGkD,0.614,0.476,0,-9.648,1,0.0321,0.0448,0,0.0608,0.644,84.938,295000,4
10,You Want This,['Janet Jackson'],52kDYmU0aE3txkZBKjl0nP,0.844,0.843,10,-5.763,0,0.0551,0.113,0.0439,0.1,0.647,111.893,305667,4
11,Secret,['Madonna'],15FcP9qwmIKqaD5NhfhNpu,0.813,0.655,1,-7.884,1,0.0262,0.101,6.65E-05,0.146,0.46,99.982,304933,4
12,Sukiyaki,4PM, 0cBQbqp5jInL73ZxLBSGlX,0.363,0.388,11,-8.608,0,0.034,0.749,0,0.363,0.348,76.099,162093,4
