,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Smooth (feat. Rob Thomas),"['Santana', 'Rob Thomas']",0n2SEXB2qoRQg171q7XqeW,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73E-06,0.295,0.961,115.996,294987,4
1,Back At One,['Brian McKnight'],6mwA6YiKDjAUG8kWvRRUPh,0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752,263667,4
2,I Wanna Love You Forever,['Jessica Simpson'],5gZEhPrN1VLqTG1nIAXeNK,0.59,0.666,4,-4.047,0,0.0244,0.156,0,0.136,0.0743,104.042,263800,4
3,My Love Is Your Love,['Whitney Houston'],1ckU1EhAO0Nr73QYw24SWJ,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72E-06,0.0607,0.473,82.511,261573,4
4,I Knew I Loved You,['Savage Garden'],6nozDLxeL0TE4MS9GqYU1v,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11E-05,0.0884,0.739,85.031,250360,4
5,I Need to Know,['Marc Anthony'],7ffwRz8lZyDOE4Vj58Lo72,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75E-06,0.112,0.792,115.061,227707,4
6,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",7mYvtEeBdMqRSyj1Qpv6my,0.727,0.445,1,-11.241,1,0.291,0.339,0,0.18,0.527,81.125,215467,4
7,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)","['Donell Jones', 'Lisa ""Left Eye"" Lopes']",5PMKzsUsTpZZGsCcJBuhP2,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73E-05,0.0419,0.868,103.032,243733,4
8,Bring It All to Me (feat. *NSYNC),"['Blaque', '*NSYNC']",1cjBan0t4eBk2Y5j17hdyf,0.695,0.579,0,-5.066,1,0.0325,0.000479,0,0.0556,0.726,88.957,218187,4
9,Girl On TV,['LFO'],4DJwdQDai9DLYBL9TNrEDo,0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,247600,4
10,What a Girl Wants,['Christina Aguilera'],5bGmuxShUba9maPswDnhCs,0.754,0.819,0,-6.833,1,0.112,0.0684,0,0.345,0.818,142.137,215800,4
11,24-Jul,['Kevon Edmonds'],4rZB2G955dQMcjlb7e3VNB,0.696,0.627,4,-5.629,1,0.0334,0.0685,0,0.0993,0.322,116.047,274267,4
12,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,"['Eiffel 65', 'Gabry Ponte']",2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,4
13,Then The Morning Comes,['Smash Mouth'],50MfV7a1pnOEcf2t9kobxW,0.729,0.881,5,-5.024,0,0.0283,0.0231,0,0.0872,0.963,118.58,182267,4
14,He Can't Love U,['Jagged Edge'],3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279,244053,4
15,Waiting for Tonight,['Jennifer Lopez'],5yaCquc7koPqtgj7v0lwHX,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,246427,4
16,That's the Way It Is,['Céline Dion'],5s4catxeZsaWFnOrvrXZHf,0.634,0.886,9,-5.424,1,0.0434,0.154,0,0.118,0.577,93.04,241373,4
17,The Christmas Song,['Christina Aguilera'],2BNV1D5X4ioefyOE0uDFOL,0.392,0.3,2,-8.452,1,0.0329,0.884,0,0.105,0.147,71.31,264960,4
18,Dancing In The Living Room,['Mickey Guyton'],1Y2drdMPyCwRxTCnUmadFh,0.502,0.488,0,-6.798,1,0.0384,0.568,0,0.129,0.2,115.547,196573,3
19,Steal My Sunshine,['LEN'],4agp6oHofabdUedr0B1krj,0.412,0.829,4,-11.112,1,0.529,0.394,0,0.108,0.677,191.476,265533,4
20,Get It On Tonite,['Montell Jordan'],0AcLrSfAEBQcUnHOTm5pXg,0.807,0.498,10,-9.91,0,0.0756,0.259,3.04E-05,0.0618,0.857,99.001,277413,4
