,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,I'm Your Angel (with Céline Dion),"['R. Kelly', 'Céline Dion']",0QWFiyhOqFu9RP8qzP6z5L,0.62,0.504,0.0,-7.26,1.0,0.0301,0.669,0.0,0.11,0.266,112.681,332067.0,4.0
1,Nobody's Supposed to Be Here,['Deborah Cox'],51QxenFmXlJXUN9mpvxlaL,0.662,0.531,8.0,-5.3,1.0,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333.0,4.0
2,Lately,Divine,,,,,,,,,,,,,,
3,...Baby One More Time,['Britney Spears'],3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0.0,-5.745,0.0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067.0,4.0
4,Because Of You,['98º'],25tmiXojR7whvZDz3LpMb2,0.732,0.603,0.0,-7.624,1.0,0.0271,0.341,0.0,0.113,0.514,104.498,297893.0,4.0
5,From This Moment On,Shania Twain,,,,,,,,,,,,,,
6,Doo Wop (That Thing),['Ms. Lauryn Hill'],0uEp9E98JB5awlA084uaIg,0.535,0.505,2.0,-8.926,0.0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267.0,4.0
7,Trippin',['Total'],5QfobfsCZuyPnCzXHKGs9r,0.753,0.831,11.0,-6.431,0.0,0.0958,0.173,1.23e-05,0.0927,0.505,124.151,267328.0,4.0
8,Have You Ever,['Brandy'],6tBD4yjOf9P8rWwUlXdJFm,0.698,0.533,2.0,-6.246,1.0,0.0437,0.542,0.0,0.333,0.275,134.001,273440.0,4.0
9,Love Like This,['Faith Evans'],7MQywXGHEev7JmwwIzMcao,0.767,0.551,0.0,-7.328,1.0,0.0616,0.00364,0.0,0.0451,0.796,100.904,275707.0,4.0
10,Spice Chat 2 “Shall We Say ‘Goodbye’ Then?’,['Spice Girls'],3BDGPPDaW1dwVjOoLO5uPl,0.519,0.31,0.0,-12.924,0.0,0.0961,0.863,0.0,0.0751,0.439,112.656,48400.0,3.0
